# solver	iter	total-throughput	stddev
ecmp	0	1.000000	0.000000
ecmp	1	1.000000	0.000000
ecmp	2	0.837308	0.000000
ecmp	3	0.833448	0.000000
ecmp	4	0.840280	0.000000
ecmp	5	0.851522	0.000000
ecmp	6	0.855899	0.000000
ecmp	7	0.857387	0.000000
ecmp	8	0.857580	0.000000
ecmp	9	0.851445	0.000000
ksp	0	1.000000	0.000000
ksp	1	1.000000	0.000000
ksp	2	0.889219	0.000000
ksp	3	0.882872	0.000000
ksp	4	0.888438	0.000000
ksp	5	0.904563	0.000000
ksp	6	0.906890	0.000000
ksp	7	0.909187	0.000000
ksp	8	0.911530	0.000000
ksp	9	0.902309	0.000000
mcf	0	1.000000	0.000000
mcf	1	1.000000	0.000000
mcf	2	0.854441	0.000000
mcf	3	0.846671	0.000000
mcf	4	0.846492	0.000000
mcf	5	0.862561	0.000000
mcf	6	0.865441	0.000000
mcf	7	0.866856	0.000000
mcf	8	0.874031	0.000000
mcf	9	0.858409	0.000000
raeke	0	1.000000	0.000000
raeke	1	1.000000	0.000000
raeke	2	0.898540	0.000000
raeke	3	0.930171	0.000000
raeke	4	0.936985	0.000000
raeke	5	0.957375	0.000000
raeke	6	0.957513	0.000000
raeke	7	0.962915	0.000000
raeke	8	0.964668	0.000000
raeke	9	0.954512	0.000000
semimcfecmp	0	1.000000	0.000000
semimcfecmp	1	1.000000	0.000000
semimcfecmp	2	0.838312	0.000000
semimcfecmp	3	0.930445	0.000000
semimcfecmp	4	0.936839	0.000000
semimcfecmp	5	0.957470	0.000000
semimcfecmp	6	0.957988	0.000000
semimcfecmp	7	0.962840	0.000000
semimcfecmp	8	0.964583	0.000000
semimcfecmp	9	0.954168	0.000000
semimcfksp	0	1.000000	0.000000
semimcfksp	1	1.000000	0.000000
semimcfksp	2	0.905361	0.000000
semimcfksp	3	0.930445	0.000000
semimcfksp	4	0.936839	0.000000
semimcfksp	5	0.957158	0.000000
semimcfksp	6	0.957681	0.000000
semimcfksp	7	0.962820	0.000000
semimcfksp	8	0.964583	0.000000
semimcfksp	9	0.954168	0.000000
semimcfmcf	0	1.000000	0.000000
semimcfmcf	1	1.000000	0.000000
semimcfmcf	2	0.845214	0.000000
semimcfmcf	3	0.931249	0.000000
semimcfmcf	4	0.936709	0.000000
semimcfmcf	5	0.956691	0.000000
semimcfmcf	6	0.957896	0.000000
semimcfmcf	7	0.962735	0.000000
semimcfmcf	8	0.965133	0.000000
semimcfmcf	9	0.954043	0.000000
semimcfraeke	0	1.000000	0.000000
semimcfraeke	1	1.000000	0.000000
semimcfraeke	2	0.910813	0.000000
semimcfraeke	3	0.931248	0.000000
semimcfraeke	4	0.936530	0.000000
semimcfraeke	5	0.957759	0.000000
semimcfraeke	6	0.958054	0.000000
semimcfraeke	7	0.963697	0.000000
semimcfraeke	8	0.965379	0.000000
semimcfraeke	9	0.955786	0.000000
semimcfvlb	0	1.000000	0.000000
semimcfvlb	1	1.000000	0.000000
semimcfvlb	2	0.906641	0.000000
semimcfvlb	3	0.930515	0.000000
semimcfvlb	4	0.937538	0.000000
semimcfvlb	5	0.957088	0.000000
semimcfvlb	6	0.958832	0.000000
semimcfvlb	7	0.963189	0.000000
semimcfvlb	8	0.965759	0.000000
semimcfvlb	9	0.954286	0.000000
spf	0	1.000000	0.000000
spf	1	1.000000	0.000000
spf	2	0.838312	0.000000
spf	3	0.834203	0.000000
spf	4	0.840919	0.000000
spf	5	0.852188	0.000000
spf	6	0.856745	0.000000
spf	7	0.858200	0.000000
spf	8	0.858622	0.000000
spf	9	0.852159	0.000000
vlb	0	1.000000	0.000000
vlb	1	1.000000	0.000000
vlb	2	0.892147	0.000000
vlb	3	0.886376	0.000000
vlb	4	0.892194	0.000000
vlb	5	0.909074	0.000000
vlb	6	0.910710	0.000000
vlb	7	0.912218	0.000000
vlb	8	0.913558	0.000000
vlb	9	0.907105	0.000000

