# solver	iter	mean-exp-congestion	stddev
ecmp	0	0.230691	0.000000
ecmp	1	0.226530	0.000000
ecmp	2	0.224073	0.000000
ecmp	3	0.197148	0.000000
ecmp	4	0.176573	0.000000
ecmp	5	0.189352	0.000000
ecmp	6	0.173576	0.000000
ecmp	7	0.174389	0.000000
ecmp	8	0.185283	0.000000
ecmp	9	0.192014	0.000000
ecmp	10	0.194909	0.000000
ecmp	11	0.198339	0.000000
ecmp	12	0.213977	0.000000
ecmp	13	0.217442	0.000000
ecmp	14	0.221987	0.000000
ecmp	15	0.198467	0.000000
ecmp	16	0.195875	0.000000
ecmp	17	0.226605	0.000000
ecmp	18	0.231287	0.000000
ecmp	19	0.238054	0.000000
ecmp	20	0.242154	0.000000
ecmp	21	0.227462	0.000000
ecmp	22	0.244162	0.000000
ecmp	23	0.247509	0.000000
ksp	0	0.342587	0.000000
ksp	1	0.336297	0.000000
ksp	2	0.332859	0.000000
ksp	3	0.293465	0.000000
ksp	4	0.262774	0.000000
ksp	5	0.281553	0.000000
ksp	6	0.258284	0.000000
ksp	7	0.258984	0.000000
ksp	8	0.274877	0.000000
ksp	9	0.284740	0.000000
ksp	10	0.288849	0.000000
ksp	11	0.293973	0.000000
ksp	12	0.316957	0.000000
ksp	13	0.323173	0.000000
ksp	14	0.329556	0.000000
ksp	15	0.295085	0.000000
ksp	16	0.291166	0.000000
ksp	17	0.336871	0.000000
ksp	18	0.344077	0.000000
ksp	19	0.353583	0.000000
ksp	20	0.359736	0.000000
ksp	21	0.337816	0.000000
ksp	22	0.362543	0.000000
ksp	23	0.367573	0.000000
mcf	0	0.332307	0.000000
mcf	1	0.336165	0.000000
mcf	2	0.325990	0.000000
mcf	3	0.330060	0.000000
mcf	4	0.261236	0.000000
mcf	5	0.271493	0.000000
mcf	6	0.270399	0.000000
mcf	7	0.270914	0.000000
mcf	8	0.290377	0.000000
mcf	9	0.287281	0.000000
mcf	10	0.284533	0.000000
mcf	11	0.294828	0.000000
mcf	12	0.316654	0.000000
mcf	13	0.324256	0.000000
mcf	14	0.332799	0.000000
mcf	15	0.292275	0.000000
mcf	16	0.284878	0.000000
mcf	17	0.343143	0.000000
mcf	18	0.339743	0.000000
mcf	19	0.343776	0.000000
mcf	20	0.385032	0.000000
mcf	21	0.333427	0.000000
mcf	22	0.349948	0.000000
mcf	23	0.362713	0.000000
raeke	0	0.285843	0.000000
raeke	1	0.280550	0.000000
raeke	2	0.277609	0.000000
raeke	3	0.244480	0.000000
