# solver	iter	congestion-drop	stddev
ecmp	0	0.179840	0.000000
ecmp	1	0.176172	0.000000
ecmp	2	0.177334	0.000000
ecmp	3	0.146320	0.000000
ecmp	4	0.119956	0.000000
ecmp	5	0.138106	0.000000
ecmp	6	0.115607	0.000000
ecmp	7	0.118654	0.000000
ecmp	8	0.132596	0.000000
ecmp	9	0.144727	0.000000
ecmp	10	0.148290	0.000000
ecmp	11	0.151801	0.000000
ecmp	12	0.167186	0.000000
ecmp	13	0.172439	0.000000
ecmp	14	0.172829	0.000000
ecmp	15	0.146256	0.000000
ecmp	16	0.146198	0.000000
ecmp	17	0.178792	0.000000
ecmp	18	0.184865	0.000000
ecmp	19	0.193342	0.000000
ecmp	20	0.196642	0.000000
ecmp	21	0.179721	0.000000
ecmp	22	0.191866	0.000000
ecmp	23	0.194721	0.000000
ksp	0	0.150445	0.000000
ksp	1	0.143714	0.000000
ksp	2	0.144654	0.000000
ksp	3	0.099200	0.000000
ksp	4	0.058556	0.000000
ksp	5	0.084893	0.000000
ksp	6	0.051959	0.000000
ksp	7	0.054519	0.000000
ksp	8	0.076376	0.000000
ksp	9	0.093135	0.000000
ksp	10	0.099001	0.000000
ksp	11	0.104967	0.000000
ksp	12	0.129567	0.000000
ksp	13	0.136528	0.000000
ksp	14	0.139904	0.000000
ksp	15	0.102175	0.000000
ksp	16	0.099644	0.000000
ksp	17	0.148538	0.000000
ksp	18	0.155978	0.000000
ksp	19	0.166325	0.000000
ksp	20	0.170960	0.000000
ksp	21	0.148889	0.000000
ksp	22	0.169394	0.000000
ksp	23	0.174360	0.000000
mcf	0	0.122374	0.000000
mcf	1	0.081037	0.000000
mcf	2	0.105611	0.000000
mcf	3	0.021635	0.000000
mcf	4	0.000000	0.000000
mcf	5	0.000000	0.000000
mcf	6	0.000000	0.000000
mcf	7	0.000000	0.000000
mcf	8	0.000000	0.000000
mcf	9	0.006244	0.000000
mcf	10	0.023218	0.000000
mcf	11	0.035316	0.000000
mcf	12	0.077642	0.000000
mcf	13	0.064673	0.000000
mcf	14	0.072284	0.000000
mcf	15	0.026081	0.000000
mcf	16	0.022401	0.000000
mcf	17	0.116698	0.000000
mcf	18	0.109216	0.000000
mcf	19	0.149650	0.000000
mcf	20	0.119532	0.000000
mcf	21	0.114250	0.000000
mcf	22	0.158617	0.000000
mcf	23	0.170782	0.000000
raeke	0	0.123835	0.000000
raeke	1	0.120173	0.000000
raeke	2	0.120911	0.000000
raeke	3	0.089689	0.000000
raeke	4	0.062874	0.000000
raeke	5	0.080907	0.000000
raeke	6	0.058713	0.000000
raeke	7	0.061297	0.000000
raeke	8	0.075561	0.000000
raeke	9	0.087244	0.000000
raeke	10	0.091523	0.000000
raeke	11	0.095107	0.000000
raeke	12	0.110829	0.000000
raeke	13	0.116052	0.000000
raeke	14	0.117001	0.000000
raeke	15	0.090701	0.000000
raeke	16	0.090063	0.000000
raeke	17	0.122659	0.000000
raeke	18	0.128441	0.000000
raeke	19	0.136369	0.000000
raeke	20	0.139737	0.000000
raeke	21	0.124134	0.000000
raeke	22	0.136981	0.000000
raeke	23	0.139891	0.000000
semimcfecmp	0	0.179667	0.000000
semimcfecmp	1	0.175940	0.000000
semimcfecmp	2	0.177108	0.000000
semimcfecmp	3	0.146097	0.000000
semimcfecmp	4	0.119733	0.000000
semimcfecmp	5	0.137928	0.000000
semimcfecmp	6	0.115432	0.000000
semimcfecmp	7	0.118459	0.000000
semimcfecmp	8	0.132403	0.000000
semimcfecmp	9	0.144533	0.000000
semimcfecmp	10	0.148096	0.000000
semimcfecmp	11	0.151573	0.000000
semimcfecmp	12	0.166959	0.000000
semimcfecmp	13	0.172263	0.000000
semimcfecmp	14	0.172606	0.000000
semimcfecmp	15	0.146032	0.000000
semimcfecmp	16	0.145972	0.000000
semimcfecmp	17	0.178570	0.000000
semimcfecmp	18	0.184673	0.000000
semimcfecmp	19	0.193148	0.000000
semimcfecmp	20	0.196449	0.000000
semimcfecmp	21	0.179527	0.000000
semimcfecmp	22	0.191673	0.000000
semimcfecmp	23	0.194526	0.000000
semimcfksp	0	0.081804	0.000000
semimcfksp	1	0.075060	0.000000
