# solver	iter	time	stddev
ecmp	0	0.075853	0.000000
ecmp	1	0.085752	0.000000
ecmp	2	0.159239	0.000000
ecmp	3	0.148130	0.000000
ecmp	4	0.154720	0.000000
ecmp	5	0.106359	0.000000
ecmp	6	0.127998	0.000000
ecmp	7	0.211893	0.000000
ecmp	8	0.126611	0.000000
ecmp	9	0.126592	0.000000
ksp	0	0.122302	0.000000
ksp	1	0.082994	0.000000
ksp	2	0.111110	0.000000
ksp	3	0.118433	0.000000
ksp	4	0.093051	0.000000
ksp	5	0.102462	0.000000
ksp	6	0.072991	0.000000
ksp	7	0.096437	0.000000
ksp	8	0.111367	0.000000
ksp	9	0.096621	0.000000
mcf	0	0.720147	0.000000
mcf	1	0.767619	0.000000
mcf	2	0.627766	0.000000
mcf	3	0.712327	0.000000
mcf	4	0.542154	0.000000
mcf	5	0.340094	0.000000
mcf	6	0.818914	0.000000
mcf	7	1.023697	0.000000
mcf	8	0.700330	0.000000
mcf	9	0.735231	0.000000
raeke	0	0.897565	0.000000
raeke	1	0.000641	0.000000
raeke	2	0.007203	0.000000
raeke	3	0.000468	0.000000
raeke	4	0.000445	0.000000
raeke	5	0.000503	0.000000
raeke	6	0.000469	0.000000
raeke	7	0.000557	0.000000
raeke	8	0.000462	0.000000
raeke	9	0.000713	0.000000
semimcfecmp	0	0.066907	0.000000
semimcfecmp	1	0.077876	0.000000
semimcfecmp	2	0.078211	0.000000
semimcfecmp	3	0.098837	0.000000
semimcfecmp	4	0.083004	0.000000
semimcfecmp	5	0.080382	0.000000
semimcfecmp	6	0.075656	0.000000
semimcfecmp	7	0.061837	0.000000
semimcfecmp	8	0.052107	0.000000
semimcfecmp	9	0.062794	0.000000
semimcfksp	0	0.112649	0.000000
semimcfksp	1	0.175271	0.000000
semimcfksp	2	0.098157	0.000000
semimcfksp	3	0.133886	0.000000
semimcfksp	4	0.151929	0.000000
semimcfksp	5	0.118306	0.000000
semimcfksp	6	0.133274	0.000000
semimcfksp	7	0.112072	0.000000
semimcfksp	8	0.113988	0.000000
semimcfksp	9	0.082855	0.000000
semimcfmcf	0	0.057910	0.000000
semimcfmcf	1	0.067961	0.000000
semimcfmcf	2	0.085479	0.000000
semimcfmcf	3	0.057580	0.000000
semimcfmcf	4	0.063128	0.000000
semimcfmcf	5	0.066616	0.000000
semimcfmcf	6	0.061480	0.000000
semimcfmcf	7	0.051053	0.000000
semimcfmcf	8	0.052324	0.000000
semimcfmcf	9	0.069007	0.000000
semimcfraeke	0	0.091574	0.000000
semimcfraeke	1	0.096719	0.000000
semimcfraeke	2	0.124768	0.000000
semimcfraeke	3	0.124572	0.000000
semimcfraeke	4	0.097595	0.000000
semimcfraeke	5	0.161374	0.000000
semimcfraeke	6	0.152367	0.000000
semimcfraeke	7	0.114616	0.000000
semimcfraeke	8	0.124001	0.000000
semimcfraeke	9	0.091712	0.000000
semimcfvlb	0	0.125335	0.000000
semimcfvlb	1	0.102871	0.000000
semimcfvlb	2	0.095011	0.000000
semimcfvlb	3	0.084009	0.000000
semimcfvlb	4	0.107836	0.000000
semimcfvlb	5	0.117033	0.000000
semimcfvlb	6	0.114798	0.000000
semimcfvlb	7	0.108293	0.000000
semimcfvlb	8	0.138412	0.000000
semimcfvlb	9	0.117383	0.000000
spf	0	0.000909	0.000000
spf	1	0.002085	0.000000
spf	2	0.000916	0.000000
spf	3	0.001024	0.000000
spf	4	0.025593	0.000000
spf	5	0.025305	0.000000
spf	6	0.000917	0.000000
spf	7	0.000899	0.000000
spf	8	0.000916	0.000000
spf	9	0.000956	0.000000
vlb	0	0.110483	0.000000
vlb	1	0.191361	0.000000
vlb	2	0.180059	0.000000
vlb	3	0.154395	0.000000
vlb	4	0.222518	0.000000
vlb	5	0.326430	0.000000
vlb	6	0.188635	0.000000
vlb	7	0.182897	0.000000
vlb	8	0.174885	0.000000
vlb	9	0.194353	0.000000

