# solver	iter	failure-drop	stddev
ecmp	0	0.000000	0.000000
ecmp	1	0.000000	0.000000
ecmp	2	0.438928	0.000000
ecmp	3	0.435624	0.000000
ecmp	4	0.437732	0.000000
ecmp	5	0.438616	0.000000
ecmp	6	0.438058	0.000000
ecmp	7	0.440621	0.000000
ecmp	8	0.439300	0.000000
ecmp	9	0.441408	0.000000
ecmp	10	0.441420	0.000000
ecmp	11	0.440492	0.000000
ecmp	12	0.438782	0.000000
ecmp	13	0.439400	0.000000
ecmp	14	0.435967	0.000000
ecmp	15	0.434461	0.000000
ecmp	16	0.437489	0.000000
ecmp	17	0.437515	0.000000
ecmp	18	0.439281	0.000000
ecmp	19	0.442170	0.000000
ecmp	20	0.442051	0.000000
ecmp	21	0.438036	0.000000
ecmp	22	0.436321	0.000000
ecmp	23	0.436619	0.000000
ksp	0	0.000000	0.000000
ksp	1	0.000000	0.000000
ksp	2	0.387597	0.000000
ksp	3	0.383232	0.000000
ksp	4	0.384888	0.000000
ksp	5	0.385506	0.000000
ksp	6	0.384471	0.000000
ksp	7	0.387199	0.000000
ksp	8	0.386148	0.000000
ksp	9	0.387627	0.000000
ksp	10	0.388677	0.000000
ksp	11	0.388422	0.000000
ksp	12	0.387093	0.000000
ksp	13	0.386739	0.000000
ksp	14	0.384112	0.000000
ksp	15	0.382841	0.000000
ksp	16	0.385231	0.000000
ksp	17	0.385222	0.000000
ksp	18	0.386144	0.000000
ksp	19	0.388714	0.000000
ksp	20	0.388320	0.000000
ksp	21	0.385880	0.000000
ksp	22	0.385303	0.000000
ksp	23	0.385612	0.000000
mcf	0	0.000000	0.000000
mcf	1	0.000000	0.000000
mcf	2	0.308273	0.000000
mcf	3	0.305586	0.000000
mcf	4	0.307179	0.000000
mcf	5	0.307185	0.000000
mcf	6	0.306576	0.000000
mcf	7	0.308091	0.000000
mcf	8	0.307451	0.000000
mcf	9	0.308827	0.000000
mcf	10	0.309558	0.000000
mcf	11	0.309181	0.000000
mcf	12	0.308174	0.000000
mcf	13	0.308130	0.000000
mcf	14	0.306813	0.000000
mcf	15	0.305916	0.000000
mcf	16	0.307623	0.000000
mcf	17	0.307782	0.000000
mcf	18	0.308437	0.000000
mcf	19	0.309875	0.000000
mcf	20	0.309730	0.000000
mcf	21	0.308328	0.000000
mcf	22	0.307628	0.000000
mcf	23	0.307856	0.000000
raeke	0	0.000000	0.000000
raeke	1	0.000000	0.000000
raeke	2	0.362322	0.000000
raeke	3	0.359139	0.000000
raeke	4	0.360613	0.000000
raeke	5	0.361154	0.000000
raeke	6	0.360873	0.000000
raeke	7	0.362830	0.000000
raeke	8	0.361894	0.000000
raeke	9	0.363408	0.000000
raeke	10	0.363925	0.000000
raeke	11	0.363404	0.000000
raeke	12	0.362101	0.000000
raeke	13	0.362595	0.000000
raeke	14	0.360117	0.000000
raeke	15	0.358712	0.000000
raeke	16	0.361010	0.000000
raeke	17	0.361020	0.000000
raeke	18	0.362230	0.000000
raeke	19	0.364349	0.000000
raeke	20	0.364458	0.000000
raeke	21	0.361826	0.000000
raeke	22	0.360717	0.000000
raeke	23	0.361036	0.000000
semimcfecmp	0	0.000000	0.000000
semimcfecmp	1	0.000000	0.000000
semimcfecmp	2	0.438133	0.000000
semimcfecmp	3	0.434864	0.000000
semimcfecmp	4	0.436971	0.000000
semimcfecmp	5	0.438980	0.000000
semimcfecmp	6	0.438419	0.000000
semimcfecmp	7	0.439886	0.000000
semimcfecmp	8	0.438569	0.000000
semimcfecmp	9	0.440706	0.000000
semimcfecmp	10	0.440716	0.000000
semimcfecmp	11	0.439757	0.000000
semimcfecmp	12	0.437963	0.000000
semimcfecmp	13	0.439684	0.000000
semimcfecmp	14	0.436327	0.000000
semimcfecmp	15	0.434823	0.000000
semimcfecmp	16	0.437853	0.000000
semimcfecmp	17	0.437883	0.000000
semimcfecmp	18	0.439591	0.000000
semimcfecmp	19	0.441471	0.000000
semimcfecmp	20	0.441354	0.000000
semimcfecmp	21	0.437335	0.000000
semimcfecmp	22	0.435621	0.000000
semimcfecmp	23	0.435916	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.297918	0.000000
semimcfksp	3	0.288662	0.000000
semimcfksp	4	0.290134	0.000000
semimcfksp	5	0.285638	0.000000
semimcfksp	6	0.285181	0.000000
semimcfksp	7	0.286093	0.000000
semimcfksp	8	0.286702	0.000000
semimcfksp	9	0.299017	0.000000
semimcfksp	10	0.300047	0.000000
semimcfksp	11	0.299486	0.000000
semimcfksp	12	0.287692	0.000000
semimcfksp	13	0.291147	0.000000
semimcfksp	14	0.293667	0.000000
semimcfksp	15	0.284724	0.000000
semimcfksp	16	0.286431	0.000000
semimcfksp	17	0.286451	0.000000
semimcfksp	18	0.291199	0.000000
semimcfksp	19	0.300575	0.000000
semimcfksp	20	0.300470	0.000000
semimcfksp	21	0.299034	0.000000
semimcfksp	22	0.298192	0.000000
semimcfksp	23	0.298387	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.308249	0.000000
semimcfmcf	3	0.305565	0.000000
semimcfmcf	4	0.307027	0.000000
semimcfmcf	5	0.307185	0.000000
semimcfmcf	6	0.306549	0.000000
semimcfmcf	7	0.308063	0.000000
semimcfmcf	8	0.307418	0.000000
semimcfmcf	9	0.308568	0.000000
semimcfmcf	10	0.309558	0.000000
semimcfmcf	11	0.309181	0.000000
semimcfmcf	12	0.308174	0.000000
semimcfmcf	13	0.308091	0.000000
semimcfmcf	14	0.306563	0.000000
semimcfmcf	15	0.305680	0.000000
semimcfmcf	16	0.307623	0.000000
semimcfmcf	17	0.307656	0.000000
semimcfmcf	18	0.308310	0.000000
semimcfmcf	19	0.309875	0.000000
semimcfmcf	20	0.309707	0.000000
semimcfmcf	21	0.308328	0.000000
semimcfmcf	22	0.307093	0.000000
semimcfmcf	23	0.306728	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.288722	0.000000
semimcfraeke	3	0.284830	0.000000
semimcfraeke	4	0.286139	0.000000
semimcfraeke	5	0.270575	0.000000
semimcfraeke	6	0.270227	0.000000
semimcfraeke	7	0.271483	0.000000
semimcfraeke	8	0.271594	0.000000
semimcfraeke	9	0.290423	0.000000
semimcfraeke	10	0.291348	0.000000
semimcfraeke	11	0.290527	0.000000
semimcfraeke	12	0.272688	0.000000
semimcfraeke	13	0.288738	0.000000
semimcfraeke	14	0.274362	0.000000
semimcfraeke	15	0.269965	0.000000
semimcfraeke	16	0.271245	0.000000
semimcfraeke	17	0.271255	0.000000
semimcfraeke	18	0.288483	0.000000
semimcfraeke	19	0.291511	0.000000
semimcfraeke	20	0.291430	0.000000
semimcfraeke	21	0.289941	0.000000
semimcfraeke	22	0.289111	0.000000
semimcfraeke	23	0.289295	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.301539	0.000000
semimcfvlb	3	0.286412	0.000000
semimcfvlb	4	0.287632	0.000000
semimcfvlb	5	0.282940	0.000000
semimcfvlb	6	0.282501	0.000000
semimcfvlb	7	0.289416	0.000000
semimcfvlb	8	0.284074	0.000000
semimcfvlb	9	0.302355	0.000000
semimcfvlb	10	0.303316	0.000000
semimcfvlb	11	0.303000	0.000000
semimcfvlb	12	0.284729	0.000000
semimcfvlb	13	0.289601	0.000000
semimcfvlb	14	0.286468	0.000000
semimcfvlb	15	0.281786	0.000000
semimcfvlb	16	0.283377	0.000000
semimcfvlb	17	0.283395	0.000000
semimcfvlb	18	0.288947	0.000000
semimcfvlb	19	0.303705	0.000000
semimcfvlb	20	0.303574	0.000000
semimcfvlb	21	0.302158	0.000000
semimcfvlb	22	0.301493	0.000000
semimcfvlb	23	0.301700	0.000000
spf	0	0.000000	0.000000
spf	1	0.000000	0.000000
spf	2	0.438133	0.000000
spf	3	0.434864	0.000000
spf	4	0.436971	0.000000
spf	5	0.437897	0.000000
spf	6	0.437347	0.000000
spf	7	0.439886	0.000000
spf	8	0.438569	0.000000
spf	9	0.440706	0.000000
spf	10	0.440716	0.000000
spf	11	0.439757	0.000000
spf	12	0.437963	0.000000
spf	13	0.438764	0.000000
spf	14	0.435161	0.000000
spf	15	0.433652	0.000000
spf	16	0.436673	0.000000
spf	17	0.436702	0.000000
spf	18	0.438588	0.000000
spf	19	0.441471	0.000000
spf	20	0.441354	0.000000
spf	21	0.437335	0.000000
spf	22	0.435621	0.000000
spf	23	0.435916	0.000000
vlb	0	0.000000	0.000000
vlb	1	0.000000	0.000000
vlb	2	0.433582	0.000000
vlb	3	0.422013	0.000000
vlb	4	0.426287	0.000000
vlb	5	0.420976	0.000000
vlb	6	0.430105	0.000000
vlb	7	0.431041	0.000000
vlb	8	0.427291	0.000000
vlb	9	0.429506	0.000000
vlb	10	0.429317	0.000000
vlb	11	0.423145	0.000000
vlb	12	0.426357	0.000000
vlb	13	0.420962	0.000000
vlb	14	0.428255	0.000000
vlb	15	0.419162	0.000000
vlb	16	0.434053	0.000000
vlb	17	0.424939	0.000000
vlb	18	0.429318	0.000000
vlb	19	0.430336	0.000000
vlb	20	0.437458	0.000000
vlb	21	0.429161	0.000000
vlb	22	0.429439	0.000000
vlb	23	0.421530	0.000000

