# solver	iter	mean-congestion	stddev
ecmp	0	0.211023	0.000000
ecmp	1	0.205564	0.000000
ecmp	2	0.214140	0.000000
ecmp	3	0.210064	0.000000
ecmp	4	0.205151	0.000000
ecmp	5	0.206007	0.000000
ecmp	6	0.211672	0.000000
ecmp	7	0.209027	0.000000
ecmp	8	0.211385	0.000000
ecmp	9	0.202175	0.000000
ksp	0	0.306048	0.000000
ksp	1	0.296395	0.000000
ksp	2	0.309072	0.000000
ksp	3	0.301311	0.000000
ksp	4	0.295457	0.000000
ksp	5	0.300644	0.000000
ksp	6	0.310153	0.000000
ksp	7	0.305599	0.000000
ksp	8	0.309980	0.000000
ksp	9	0.294629	0.000000
mcf	0	0.316674	0.000000
mcf	1	0.310346	0.000000
mcf	2	0.315548	0.000000
mcf	3	0.314531	0.000000
mcf	4	0.303057	0.000000
mcf	5	0.303724	0.000000
mcf	6	0.305238	0.000000
mcf	7	0.311636	0.000000
mcf	8	0.317663	0.000000
mcf	9	0.297021	0.000000
raeke	0	0.265830	0.000000
raeke	1	0.259619	0.000000
raeke	2	0.272757	0.000000
raeke	3	0.265986	0.000000
raeke	4	0.258523	0.000000
raeke	5	0.259552	0.000000
raeke	6	0.266671	0.000000
raeke	7	0.263136	0.000000
raeke	8	0.266239	0.000000
raeke	9	0.254460	0.000000
semimcfecmp	0	0.211023	0.000000
semimcfecmp	1	0.206142	0.000000
semimcfecmp	2	0.214592	0.000000
semimcfecmp	3	0.210449	0.000000
semimcfecmp	4	0.205151	0.000000
semimcfecmp	5	0.206007	0.000000
semimcfecmp	6	0.211672	0.000000
semimcfecmp	7	0.209027	0.000000
semimcfecmp	8	0.211385	0.000000
semimcfecmp	9	0.202175	0.000000
semimcfksp	0	0.259024	0.000000
semimcfksp	1	0.235430	0.000000
semimcfksp	2	0.264637	0.000000
semimcfksp	3	0.255252	0.000000
semimcfksp	4	0.247941	0.000000
semimcfksp	5	0.250285	0.000000
semimcfksp	6	0.247555	0.000000
semimcfksp	7	0.250432	0.000000
semimcfksp	8	0.246193	0.000000
semimcfksp	9	0.246147	0.000000
semimcfmcf	0	0.317089	0.000000
semimcfmcf	1	0.308627	0.000000
semimcfmcf	2	0.328412	0.000000
semimcfmcf	3	0.316348	0.000000
semimcfmcf	4	0.307621	0.000000
semimcfmcf	5	0.313577	0.000000
semimcfmcf	6	0.321606	0.000000
semimcfmcf	7	0.319298	0.000000
semimcfmcf	8	0.322630	0.000000
semimcfmcf	9	0.304097	0.000000
semimcfraeke	0	0.248373	0.000000
semimcfraeke	1	0.242401	0.000000
semimcfraeke	2	0.248771	0.000000
semimcfraeke	3	0.240285	0.000000
semimcfraeke	4	0.237993	0.000000
semimcfraeke	5	0.240637	0.000000
semimcfraeke	6	0.252885	0.000000
semimcfraeke	7	0.246462	0.000000
semimcfraeke	8	0.245843	0.000000
semimcfraeke	9	0.229421	0.000000
semimcfvlb	0	0.254360	0.000000
semimcfvlb	1	0.245890	0.000000
semimcfvlb	2	0.260134	0.000000
semimcfvlb	3	0.251208	0.000000
semimcfvlb	4	0.252607	0.000000
semimcfvlb	5	0.257407	0.000000
semimcfvlb	6	0.247198	0.000000
semimcfvlb	7	0.262884	0.000000
semimcfvlb	8	0.245114	0.000000
semimcfvlb	9	0.253639	0.000000
spf	0	0.211023	0.000000
spf	1	0.206142	0.000000
spf	2	0.214592	0.000000
spf	3	0.210449	0.000000
spf	4	0.205151	0.000000
spf	5	0.206007	0.000000
spf	6	0.211672	0.000000
spf	7	0.209027	0.000000
spf	8	0.211385	0.000000
spf	9	0.202175	0.000000
vlb	0	0.255956	0.000000
vlb	1	0.248327	0.000000
vlb	2	0.259524	0.000000
vlb	3	0.251846	0.000000
vlb	4	0.245914	0.000000
vlb	5	0.251156	0.000000
vlb	6	0.256911	0.000000
vlb	7	0.254886	0.000000
vlb	8	0.254706	0.000000
vlb	9	0.248372	0.000000

