# solver	iter	.0.600000-exp-congestion	stddev
ecmp	0	0.143637	0.000000
ecmp	1	0.141082	0.000000
ecmp	2	0.143096	0.000000
ecmp	3	0.150303	0.000000
ecmp	4	0.146936	0.000000
ecmp	5	0.149064	0.000000
ecmp	6	0.128462	0.000000
ecmp	7	0.134956	0.000000
ecmp	8	0.127150	0.000000
ecmp	9	0.136567	0.000000
ksp	0	0.251188	0.000000
ksp	1	0.239831	0.000000
ksp	2	0.257565	0.000000
ksp	3	0.244304	0.000000
ksp	4	0.236966	0.000000
ksp	5	0.245928	0.000000
ksp	6	0.254372	0.000000
ksp	7	0.246645	0.000000
ksp	8	0.270767	0.000000
ksp	9	0.240368	0.000000
mcf	0	0.341250	0.000000
mcf	1	0.404739	0.000000
mcf	2	0.385324	0.000000
mcf	3	0.345709	0.000000
mcf	4	0.335123	0.000000
mcf	5	0.331646	0.000000
mcf	6	0.380015	0.000000
mcf	7	0.368885	0.000000
mcf	8	0.407393	0.000000
mcf	9	0.357948	0.000000
raeke	0	0.317790	0.000000
raeke	1	0.313299	0.000000
raeke	2	0.336950	0.000000
raeke	3	0.289227	0.000000
raeke	4	0.284424	0.000000
raeke	5	0.308833	0.000000
raeke	6	0.319750	0.000000
raeke	7	0.320763	0.000000
raeke	8	0.313008	0.000000
raeke	9	0.287896	0.000000
semimcfecmp	0	0.146819	0.000000
semimcfecmp	1	0.151413	0.000000
semimcfecmp	2	0.156464	0.000000
semimcfecmp	3	0.140865	0.000000
semimcfecmp	4	0.136089	0.000000
semimcfecmp	5	0.134008	0.000000
semimcfecmp	6	0.145633	0.000000
semimcfecmp	7	0.141106	0.000000
semimcfecmp	8	0.149009	0.000000
semimcfecmp	9	0.125688	0.000000
semimcfksp	0	0.209250	0.000000
semimcfksp	1	0.174547	0.000000
semimcfksp	2	0.203702	0.000000
semimcfksp	3	0.193089	0.000000
semimcfksp	4	0.179031	0.000000
semimcfksp	5	0.220892	0.000000
semimcfksp	6	0.176150	0.000000
semimcfksp	7	0.221319	0.000000
semimcfksp	8	0.203147	0.000000
semimcfksp	9	0.159583	0.000000
semimcfmcf	0	0.325740	0.000000
semimcfmcf	1	0.341849	0.000000
semimcfmcf	2	0.348614	0.000000
semimcfmcf	3	0.345769	0.000000
semimcfmcf	4	0.339772	0.000000
semimcfmcf	5	0.341097	0.000000
semimcfmcf	6	0.373540	0.000000
semimcfmcf	7	0.358653	0.000000
semimcfmcf	8	0.379804	0.000000
semimcfmcf	9	0.340179	0.000000
semimcfraeke	0	0.209096	0.000000
semimcfraeke	1	0.233020	0.000000
semimcfraeke	2	0.202036	0.000000
semimcfraeke	3	0.176913	0.000000
semimcfraeke	4	0.185512	0.000000
semimcfraeke	5	0.213743	0.000000
semimcfraeke	6	0.258874	0.000000
semimcfraeke	7	0.202737	0.000000
semimcfraeke	8	0.195374	0.000000
semimcfraeke	9	0.225281	0.000000
semimcfvlb	0	0.202710	0.000000
semimcfvlb	1	0.183746	0.000000
semimcfvlb	2	0.166802	0.000000
semimcfvlb	3	0.162619	0.000000
semimcfvlb	4	0.268074	0.000000
semimcfvlb	5	0.215574	0.000000
semimcfvlb	6	0.207032	0.000000
semimcfvlb	7	0.210006	0.000000
semimcfvlb	8	0.181446	0.000000
semimcfvlb	9	0.209970	0.000000
spf	0	0.167236	0.000000
spf	1	0.161416	0.000000
spf	2	0.165945	0.000000
spf	3	0.175448	0.000000
spf	4	0.170919	0.000000
spf	5	0.173867	0.000000
spf	6	0.149087	0.000000
spf	7	0.156119	0.000000
spf	8	0.146430	0.000000
spf	9	0.155453	0.000000
vlb	0	0.181391	0.000000
vlb	1	0.191474	0.000000
vlb	2	0.180694	0.000000
vlb	3	0.171477	0.000000
vlb	4	0.188332	0.000000
vlb	5	0.182951	0.000000
vlb	6	0.184190	0.000000
vlb	7	0.199494	0.000000
vlb	8	0.167002	0.000000
vlb	9	0.183370	0.000000

