# solver	iter	time	stddev
ecmp	0	0.178649	0.000000
ecmp	1	0.145697	0.000000
ecmp	2	0.138644	0.000000
ecmp	3	0.162732	0.000000
ecmp	4	0.133830	0.000000
ecmp	5	0.165824	0.000000
ecmp	6	0.159639	0.000000
ecmp	7	0.186536	0.000000
ecmp	8	0.195773	0.000000
ecmp	9	0.164312	0.000000
ksp	0	0.079018	0.000000
ksp	1	0.047187	0.000000
ksp	2	0.090339	0.000000
ksp	3	0.062300	0.000000
ksp	4	0.063572	0.000000
ksp	5	0.060114	0.000000
ksp	6	0.041260	0.000000
ksp	7	0.058703	0.000000
ksp	8	0.066828	0.000000
ksp	9	0.055966	0.000000
mcf	0	0.788992	0.000000
mcf	1	0.697589	0.000000
mcf	2	0.617101	0.000000
mcf	3	0.688549	0.000000
mcf	4	0.424703	0.000000
mcf	5	0.468638	0.000000
mcf	6	0.911355	0.000000
mcf	7	0.576854	0.000000
mcf	8	0.790641	0.000000
mcf	9	0.658930	0.000000
raeke	0	0.827338	0.000000
raeke	1	0.012589	0.000000
raeke	2	0.000981	0.000000
raeke	3	0.000509	0.000000
raeke	4	0.000449	0.000000
raeke	5	0.000459	0.000000
raeke	6	0.000511	0.000000
raeke	7	0.000430	0.000000
raeke	8	0.000392	0.000000
raeke	9	0.000451	0.000000
semimcfecmp	0	0.078973	0.000000
semimcfecmp	1	0.060951	0.000000
semimcfecmp	2	0.075834	0.000000
semimcfecmp	3	0.037454	0.000000
semimcfecmp	4	0.076901	0.000000
semimcfecmp	5	0.055301	0.000000
semimcfecmp	6	0.065568	0.000000
semimcfecmp	7	0.036562	0.000000
semimcfecmp	8	0.112048	0.000000
semimcfecmp	9	0.069827	0.000000
semimcfksp	0	0.086960	0.000000
semimcfksp	1	0.085143	0.000000
semimcfksp	2	0.091190	0.000000
semimcfksp	3	0.091459	0.000000
semimcfksp	4	0.087792	0.000000
semimcfksp	5	0.098145	0.000000
semimcfksp	6	0.105265	0.000000
semimcfksp	7	0.089349	0.000000
semimcfksp	8	0.097610	0.000000
semimcfksp	9	0.099259	0.000000
semimcfmcf	0	0.045785	0.000000
semimcfmcf	1	0.035113	0.000000
semimcfmcf	2	0.055725	0.000000
semimcfmcf	3	0.056636	0.000000
semimcfmcf	4	0.011134	0.000000
semimcfmcf	5	0.054862	0.000000
semimcfmcf	6	0.011638	0.000000
semimcfmcf	7	0.011109	0.000000
semimcfmcf	8	0.067095	0.000000
semimcfmcf	9	0.076388	0.000000
semimcfraeke	0	0.087961	0.000000
semimcfraeke	1	0.113240	0.000000
semimcfraeke	2	0.115544	0.000000
semimcfraeke	3	0.084453	0.000000
semimcfraeke	4	0.117340	0.000000
semimcfraeke	5	0.098503	0.000000
semimcfraeke	6	0.090136	0.000000
semimcfraeke	7	0.113834	0.000000
semimcfraeke	8	0.091405	0.000000
semimcfraeke	9	0.079094	0.000000
semimcfvlb	0	0.106432	0.000000
semimcfvlb	1	0.089242	0.000000
semimcfvlb	2	0.084540	0.000000
semimcfvlb	3	0.120721	0.000000
semimcfvlb	4	0.124704	0.000000
semimcfvlb	5	0.080126	0.000000
semimcfvlb	6	0.104193	0.000000
semimcfvlb	7	0.070832	0.000000
semimcfvlb	8	0.102983	0.000000
semimcfvlb	9	0.057845	0.000000
spf	0	0.016861	0.000000
spf	1	0.000970	0.000000
spf	2	0.020735	0.000000
spf	3	0.005176	0.000000
spf	4	0.001349	0.000000
spf	5	0.001332	0.000000
spf	6	0.000945	0.000000
spf	7	0.000930	0.000000
spf	8	0.000916	0.000000
spf	9	0.002213	0.000000
vlb	0	0.152679	0.000000
vlb	1	0.174988	0.000000
vlb	2	0.235859	0.000000
vlb	3	0.184781	0.000000
vlb	4	0.187085	0.000000
vlb	5	0.050284	0.000000
vlb	6	0.296951	0.000000
vlb	7	0.277884	0.000000
vlb	8	0.273714	0.000000
vlb	9	0.189643	0.000000

