# solver	iter	.0.800000-congestion	stddev
akecmp	0	0.341376	0.000000
akecmp	1	0.341376	0.000000
akmcf	0	0.652931	0.000000
akmcf	1	0.652931	0.000000
akraeke	0	1.126688	0.000000
akraeke	1	1.126688	0.000000
akvlb	0	0.580286	0.000000
akvlb	1	0.580286	0.000000
ecmp	0	0.341376	0.000000
ecmp	1	0.341376	0.000000
mcf	0	0.676811	0.000000
mcf	1	0.676811	0.000000
mwmcf	0	0.393207	0.000000
mwmcf	1	0.393207	0.000000
raeke	0	1.129656	0.000000
raeke	1	1.129656	0.000000
semimcfecmp	0	0.501481	0.000000
semimcfecmp	1	0.501481	0.000000
semimcfmcf	0	0.641113	0.000000
semimcfmcf	1	0.641113	0.000000
semimcfraeke	0	0.676811	0.000000
semimcfraeke	1	0.676811	0.000000
semimcfvlb	0	0.676811	0.000000
semimcfvlb	1	0.676811	0.000000
spf	0	0.021492	0.000000
spf	1	0.021492	0.000000
vlb	0	0.598196	0.000000
vlb	1	0.540883	0.000000

