# solver	iter	time	stddev
ecmp	0	0.048486	0.000000
ecmp	1	0.048278	0.000000
ecmp	2	0.047761	0.000000
ecmp	3	0.047617	0.000000
ecmp	4	0.048417	0.000000
ecmp	5	0.049953	0.000000
ecmp	6	0.048484	0.000000
ecmp	7	0.048027	0.000000
ecmp	8	0.049576	0.000000
ecmp	9	0.048147	0.000000
ksp	0	0.003674	0.000000
ksp	1	0.003215	0.000000
ksp	2	0.003280	0.000000
ksp	3	0.003160	0.000000
ksp	4	0.003955	0.000000
ksp	5	0.003752	0.000000
ksp	6	0.004096	0.000000
ksp	7	0.003816	0.000000
ksp	8	0.004417	0.000000
ksp	9	0.003745	0.000000
mcf	0	0.032404	0.000000
mcf	1	0.034481	0.000000
mcf	2	0.032196	0.000000
mcf	3	0.037789	0.000000
mcf	4	0.031640	0.000000
mcf	5	0.032504	0.000000
mcf	6	0.032900	0.000000
mcf	7	0.038399	0.000000
mcf	8	0.032154	0.000000
mcf	9	0.031638	0.000000
mwmcf	0	0.001673	0.000000
mwmcf	1	0.000017	0.000000
mwmcf	2	0.000019	0.000000
mwmcf	3	0.000017	0.000000
mwmcf	4	0.000017	0.000000
mwmcf	5	0.000017	0.000000
mwmcf	6	0.000018	0.000000
mwmcf	7	0.000018	0.000000
mwmcf	8	0.000018	0.000000
mwmcf	9	0.000018	0.000000
raeke	0	0.577435	0.000000
raeke	1	0.000172	0.000000
raeke	2	0.000171	0.000000
raeke	3	0.000170	0.000000
raeke	4	0.000179	0.000000
raeke	5	0.000204	0.000000
raeke	6	0.000178	0.000000
raeke	7	0.000151	0.000000
raeke	8	0.000176	0.000000
raeke	9	0.000182	0.000000
semimcfecmp	0	0.003621	0.000000
semimcfecmp	1	0.003775	0.000000
semimcfecmp	2	0.004048	0.000000
semimcfecmp	3	0.003567	0.000000
semimcfecmp	4	0.003764	0.000000
semimcfecmp	5	0.003712	0.000000
semimcfecmp	6	0.003723	0.000000
semimcfecmp	7	0.003742	0.000000
semimcfecmp	8	0.003920	0.000000
semimcfecmp	9	0.003738	0.000000
semimcfksp	0	0.004796	0.000000
semimcfksp	1	0.004744	0.000000
semimcfksp	2	0.004695	0.000000
semimcfksp	3	0.005109	0.000000
semimcfksp	4	0.004844	0.000000
semimcfksp	5	0.004909	0.000000
semimcfksp	6	0.004658	0.000000
semimcfksp	7	0.004697	0.000000
semimcfksp	8	0.004570	0.000000
semimcfksp	9	0.004606	0.000000
semimcfmcf	0	0.004478	0.000000
semimcfmcf	1	0.004523	0.000000
semimcfmcf	2	0.004434	0.000000
semimcfmcf	3	0.008444	0.000000
semimcfmcf	4	0.004488	0.000000
semimcfmcf	5	0.005253	0.000000
semimcfmcf	6	0.004812	0.000000
semimcfmcf	7	0.004744	0.000000
semimcfmcf	8	0.005408	0.000000
semimcfmcf	9	0.004415	0.000000
semimcfraeke	0	0.034959	0.000000
semimcfraeke	1	0.033874	0.000000
semimcfraeke	2	0.033428	0.000000
semimcfraeke	3	0.033626	0.000000
semimcfraeke	4	0.033574	0.000000
semimcfraeke	5	0.035206	0.000000
semimcfraeke	6	0.034427	0.000000
semimcfraeke	7	0.045803	0.000000
semimcfraeke	8	0.049847	0.000000
semimcfraeke	9	0.045363	0.000000
semimcfvlb	0	0.008985	0.000000
semimcfvlb	1	0.008593	0.000000
semimcfvlb	2	0.008734	0.000000
semimcfvlb	3	0.009002	0.000000
semimcfvlb	4	0.008309	0.000000
semimcfvlb	5	0.009180	0.000000
semimcfvlb	6	0.009972	0.000000
semimcfvlb	7	0.008349	0.000000
semimcfvlb	8	0.008786	0.000000
semimcfvlb	9	0.008842	0.000000
spf	0	0.000653	0.000000
spf	1	0.001053	0.000000
spf	2	0.000854	0.000000
spf	3	0.000862	0.000000
spf	4	0.001089	0.000000
spf	5	0.001130	0.000000
spf	6	0.001108	0.000000
spf	7	0.001118	0.000000
spf	8	0.001111	0.000000
spf	9	0.001104	0.000000
vlb	0	0.051949	0.000000
vlb	1	0.052736	0.000000
vlb	2	0.053045	0.000000
vlb	3	0.052050	0.000000
vlb	4	0.053561	0.000000
vlb	5	0.052580	0.000000
vlb	6	0.052368	0.000000
vlb	7	0.052327	0.000000
vlb	8	0.052601	0.000000
vlb	9	0.052967	0.000000

