# solver	iter	max-congestion	stddev
ecmp	0	0.994079	0.000000
ecmp	1	1.000000	0.000000
ecmp	2	0.823156	0.000000
ecmp	3	0.843395	0.000000
ecmp	4	0.843425	0.000000
ecmp	5	0.823863	0.000000
ecmp	6	0.834087	0.000000
ecmp	7	0.827753	0.000000
ecmp	8	0.825782	0.000000
ecmp	9	0.837354	0.000000
ksp	0	1.000000	0.000000
ksp	1	1.000000	0.000000
ksp	2	0.949647	0.000000
ksp	3	0.953717	0.000000
ksp	4	0.950017	0.000000
ksp	5	0.943528	0.000000
ksp	6	0.950728	0.000000
ksp	7	0.948134	0.000000
ksp	8	0.954004	0.000000
ksp	9	0.943348	0.000000
mcf	0	0.800000	0.000000
mcf	1	0.800155	0.000000
mcf	2	0.957085	0.000000
mcf	3	0.959878	0.000000
mcf	4	0.940271	0.000000
mcf	5	0.928915	0.000000
mcf	6	0.927501	0.000000
mcf	7	0.921306	0.000000
mcf	8	0.922375	0.000000
mcf	9	0.923519	0.000000
raeke	0	1.000000	0.000000
raeke	1	1.000000	0.000000
raeke	2	0.958296	0.000000
raeke	3	1.000000	0.000000
raeke	4	1.000000	0.000000
raeke	5	1.000000	0.000000
raeke	6	1.000000	0.000000
raeke	7	1.000000	0.000000
raeke	8	1.000000	0.000000
raeke	9	1.000000	0.000000
semimcfecmp	0	0.984357	0.000000
semimcfecmp	1	1.000000	0.000000
semimcfecmp	2	0.824886	0.000000
semimcfecmp	3	1.000000	0.000000
semimcfecmp	4	1.000000	0.000000
semimcfecmp	5	1.000000	0.000000
semimcfecmp	6	1.000000	0.000000
semimcfecmp	7	1.000000	0.000000
semimcfecmp	8	1.000000	0.000000
semimcfecmp	9	1.000000	0.000000
semimcfksp	0	0.800000	0.000000
semimcfksp	1	0.800155	0.000000
semimcfksp	2	0.957920	0.000000
semimcfksp	3	1.000000	0.000000
semimcfksp	4	1.000000	0.000000
semimcfksp	5	1.000000	0.000000
semimcfksp	6	1.000000	0.000000
semimcfksp	7	1.000000	0.000000
semimcfksp	8	1.000000	0.000000
semimcfksp	9	1.000000	0.000000
semimcfmcf	0	0.800000	0.000000
semimcfmcf	1	0.800155	0.000000
semimcfmcf	2	0.949424	0.000000
semimcfmcf	3	1.000000	0.000000
semimcfmcf	4	1.000000	0.000000
semimcfmcf	5	1.000000	0.000000
semimcfmcf	6	1.000000	0.000000
semimcfmcf	7	1.000000	0.000000
semimcfmcf	8	1.000000	0.000000
semimcfmcf	9	1.000000	0.000000
semimcfraeke	0	0.800000	0.000000
semimcfraeke	1	0.800155	0.000000
semimcfraeke	2	0.957920	0.000000
semimcfraeke	3	1.000000	0.000000
semimcfraeke	4	1.000000	0.000000
semimcfraeke	5	1.000000	0.000000
semimcfraeke	6	1.000000	0.000000
semimcfraeke	7	1.000000	0.000000
semimcfraeke	8	1.000000	0.000000
semimcfraeke	9	1.000000	0.000000
semimcfvlb	0	0.800000	0.000000
semimcfvlb	1	0.800155	0.000000
semimcfvlb	2	0.957696	0.000000
semimcfvlb	3	1.000000	0.000000
semimcfvlb	4	1.000000	0.000000
semimcfvlb	5	1.000000	0.000000
semimcfvlb	6	1.000000	0.000000
semimcfvlb	7	1.000000	0.000000
semimcfvlb	8	1.000000	0.000000
semimcfvlb	9	1.000000	0.000000
spf	0	0.984357	0.000000
spf	1	1.000000	0.000000
spf	2	0.824886	0.000000
spf	3	0.845153	0.000000
spf	4	0.844970	0.000000
spf	5	0.825379	0.000000
spf	6	0.835511	0.000000
spf	7	0.829001	0.000000
spf	8	0.826826	0.000000
spf	9	0.839178	0.000000
vlb	0	1.000000	0.000000
vlb	1	1.000000	0.000000
vlb	2	0.930174	0.000000
vlb	3	0.923640	0.000000
vlb	4	0.930113	0.000000
vlb	5	0.924248	0.000000
vlb	6	0.938931	0.000000
vlb	7	0.936235	0.000000
vlb	8	0.943446	0.000000
vlb	9	0.938665	0.000000

