# solver	iter	total-throughput	stddev
ecmp	0	1.000000	0.000000
ecmp	1	0.997506	0.000000
ecmp	2	0.757636	0.000000
ecmp	3	0.755019	0.000000
ecmp	4	0.767791	0.000000
ecmp	5	0.777703	0.000000
ecmp	6	0.781743	0.000000
ecmp	7	0.782387	0.000000
ecmp	8	0.786323	0.000000
ecmp	9	0.783103	0.000000
ksp	0	0.951968	0.000000
ksp	1	0.947454	0.000000
ksp	2	0.777020	0.000000
ksp	3	0.769495	0.000000
ksp	4	0.781937	0.000000
ksp	5	0.797722	0.000000
ksp	6	0.799668	0.000000
ksp	7	0.801343	0.000000
ksp	8	0.808049	0.000000
ksp	9	0.801669	0.000000
mcf	0	1.000000	0.000000
mcf	1	1.000000	0.000000
mcf	2	0.771812	0.000000
mcf	3	0.768411	0.000000
mcf	4	0.775231	0.000000
mcf	5	0.785833	0.000000
mcf	6	0.783277	0.000000
mcf	7	0.787785	0.000000
mcf	8	0.802456	0.000000
mcf	9	0.791738	0.000000
raeke	0	0.997961	0.000000
raeke	1	0.994988	0.000000
raeke	2	0.786085	0.000000
raeke	3	0.778639	0.000000
raeke	4	0.795842	0.000000
raeke	5	0.815015	0.000000
raeke	6	0.813535	0.000000
raeke	7	0.817269	0.000000
raeke	8	0.824865	0.000000
raeke	9	0.821611	0.000000
semimcfecmp	0	1.000000	0.000000
semimcfecmp	1	0.999830	0.000000
semimcfecmp	2	0.764014	0.000000
semimcfecmp	3	0.792408	0.000000
semimcfecmp	4	0.807546	0.000000
semimcfecmp	5	0.822676	0.000000
semimcfecmp	6	0.824726	0.000000
semimcfecmp	7	0.826618	0.000000
semimcfecmp	8	0.832165	0.000000
semimcfecmp	9	0.828159	0.000000
semimcfksp	0	1.000000	0.000000
semimcfksp	1	1.000000	0.000000
semimcfksp	2	0.808622	0.000000
semimcfksp	3	0.792408	0.000000
semimcfksp	4	0.807546	0.000000
semimcfksp	5	0.822676	0.000000
semimcfksp	6	0.824726	0.000000
semimcfksp	7	0.826618	0.000000
semimcfksp	8	0.832165	0.000000
semimcfksp	9	0.828159	0.000000
semimcfmcf	0	1.000000	0.000000
semimcfmcf	1	1.000000	0.000000
semimcfmcf	2	0.763615	0.000000
semimcfmcf	3	0.786250	0.000000
semimcfmcf	4	0.802150	0.000000
semimcfmcf	5	0.812128	0.000000
semimcfmcf	6	0.801163	0.000000
semimcfmcf	7	0.811896	0.000000
semimcfmcf	8	0.828741	0.000000
semimcfmcf	9	0.828042	0.000000
semimcfraeke	0	1.000000	0.000000
semimcfraeke	1	1.000000	0.000000
semimcfraeke	2	0.806902	0.000000
semimcfraeke	3	0.792747	0.000000
semimcfraeke	4	0.808176	0.000000
semimcfraeke	5	0.821835	0.000000
semimcfraeke	6	0.825115	0.000000
semimcfraeke	7	0.826136	0.000000
semimcfraeke	8	0.831758	0.000000
semimcfraeke	9	0.828989	0.000000
semimcfvlb	0	1.000000	0.000000
semimcfvlb	1	1.000000	0.000000
semimcfvlb	2	0.807561	0.000000
semimcfvlb	3	0.792236	0.000000
semimcfvlb	4	0.807064	0.000000
semimcfvlb	5	0.822621	0.000000
semimcfvlb	6	0.824320	0.000000
semimcfvlb	7	0.825844	0.000000
semimcfvlb	8	0.831891	0.000000
semimcfvlb	9	0.828080	0.000000
spf	0	1.000000	0.000000
spf	1	0.999830	0.000000
spf	2	0.764014	0.000000
spf	3	0.759098	0.000000
spf	4	0.770751	0.000000
spf	5	0.779512	0.000000
spf	6	0.785030	0.000000
spf	7	0.784894	0.000000
spf	8	0.787525	0.000000
spf	9	0.784121	0.000000
vlb	0	0.943740	0.000000
vlb	1	0.947978	0.000000
vlb	2	0.777721	0.000000
vlb	3	0.772278	0.000000
vlb	4	0.786767	0.000000
vlb	5	0.802091	0.000000
vlb	6	0.805027	0.000000
vlb	7	0.804020	0.000000
vlb	8	0.811996	0.000000
vlb	9	0.809225	0.000000

