# solver	iter	time	stddev
ecmp	0	0.091342	0.000000
ecmp	1	0.075843	0.000000
ecmp	2	0.095102	0.000000
ecmp	3	0.104727	0.000000
ecmp	4	0.074715	0.000000
ecmp	5	0.122470	0.000000
ecmp	6	0.085935	0.000000
ecmp	7	0.075914	0.000000
ecmp	8	0.133334	0.000000
ecmp	9	0.123988	0.000000
ksp	0	0.066090	0.000000
ksp	1	0.043155	0.000000
ksp	2	0.034422	0.000000
ksp	3	0.052201	0.000000
ksp	4	0.041862	0.000000
ksp	5	0.030017	0.000000
ksp	6	0.019202	0.000000
ksp	7	0.049278	0.000000
ksp	8	0.055444	0.000000
ksp	9	0.039206	0.000000
mcf	0	0.562620	0.000000
mcf	1	0.607329	0.000000
mcf	2	0.486328	0.000000
mcf	3	0.530647	0.000000
mcf	4	0.465997	0.000000
mcf	5	0.532123	0.000000
mcf	6	0.236489	0.000000
mcf	7	0.590711	0.000000
mcf	8	0.650657	0.000000
mcf	9	0.571063	0.000000
raeke	0	0.633199	0.000000
raeke	1	0.000375	0.000000
raeke	2	0.000463	0.000000
raeke	3	0.000370	0.000000
raeke	4	0.000419	0.000000
raeke	5	0.000347	0.000000
raeke	6	0.000378	0.000000
raeke	7	0.000446	0.000000
raeke	8	0.000372	0.000000
raeke	9	0.000399	0.000000
semimcfecmp	0	0.057887	0.000000
semimcfecmp	1	0.092958	0.000000
semimcfecmp	2	0.043882	0.000000
semimcfecmp	3	0.046821	0.000000
semimcfecmp	4	0.077821	0.000000
semimcfecmp	5	0.054007	0.000000
semimcfecmp	6	0.049452	0.000000
semimcfecmp	7	0.075406	0.000000
semimcfecmp	8	0.076489	0.000000
semimcfecmp	9	0.059232	0.000000
semimcfksp	0	0.053852	0.000000
semimcfksp	1	0.086848	0.000000
semimcfksp	2	0.088784	0.000000
semimcfksp	3	0.108725	0.000000
semimcfksp	4	0.090789	0.000000
semimcfksp	5	0.077246	0.000000
semimcfksp	6	0.066282	0.000000
semimcfksp	7	0.066405	0.000000
semimcfksp	8	0.055960	0.000000
semimcfksp	9	0.074882	0.000000
semimcfmcf	0	0.074317	0.000000
semimcfmcf	1	0.048398	0.000000
semimcfmcf	2	0.010751	0.000000
semimcfmcf	3	0.066561	0.000000
semimcfmcf	4	0.058376	0.000000
semimcfmcf	5	0.062172	0.000000
semimcfmcf	6	0.070310	0.000000
semimcfmcf	7	0.010585	0.000000
semimcfmcf	8	0.048024	0.000000
semimcfmcf	9	0.056801	0.000000
semimcfraeke	0	0.108274	0.000000
semimcfraeke	1	0.070884	0.000000
semimcfraeke	2	0.058860	0.000000
semimcfraeke	3	0.089603	0.000000
semimcfraeke	4	0.086473	0.000000
semimcfraeke	5	0.073585	0.000000
semimcfraeke	6	0.051701	0.000000
semimcfraeke	7	0.080096	0.000000
semimcfraeke	8	0.057571	0.000000
semimcfraeke	9	0.016857	0.000000
semimcfvlb	0	0.111083	0.000000
semimcfvlb	1	0.018295	0.000000
semimcfvlb	2	0.068972	0.000000
semimcfvlb	3	0.059795	0.000000
semimcfvlb	4	0.065509	0.000000
semimcfvlb	5	0.072256	0.000000
semimcfvlb	6	0.066954	0.000000
semimcfvlb	7	0.094675	0.000000
semimcfvlb	8	0.054983	0.000000
semimcfvlb	9	0.068439	0.000000
spf	0	0.001568	0.000000
spf	1	0.000915	0.000000
spf	2	0.000945	0.000000
spf	3	0.000941	0.000000
spf	4	0.000953	0.000000
spf	5	0.025366	0.000000
spf	6	0.000936	0.000000
spf	7	0.001130	0.000000
spf	8	0.001253	0.000000
spf	9	0.001486	0.000000
vlb	0	0.112525	0.000000
vlb	1	0.142243	0.000000
vlb	2	0.148564	0.000000
vlb	3	0.146649	0.000000
vlb	4	0.180614	0.000000
vlb	5	0.144475	0.000000
vlb	6	0.143837	0.000000
vlb	7	0.093957	0.000000
vlb	8	0.143759	0.000000
vlb	9	0.087913	0.000000

