# solver	iter	mean-congestion	stddev
ecmp	0	0.211023	0.000000
ecmp	1	0.205564	0.000000
ecmp	2	0.195632	0.000000
ecmp	3	0.191652	0.000000
ecmp	4	0.188765	0.000000
ecmp	5	0.191322	0.000000
ecmp	6	0.196181	0.000000
ecmp	7	0.193894	0.000000
ecmp	8	0.196184	0.000000
ecmp	9	0.188620	0.000000
ksp	0	0.306048	0.000000
ksp	1	0.296395	0.000000
ksp	2	0.276740	0.000000
ksp	3	0.269612	0.000000
ksp	4	0.265422	0.000000
ksp	5	0.270451	0.000000
ksp	6	0.278202	0.000000
ksp	7	0.274028	0.000000
ksp	8	0.279057	0.000000
ksp	9	0.265787	0.000000
mcf	0	0.316674	0.000000
mcf	1	0.310346	0.000000
mcf	2	0.276657	0.000000
mcf	3	0.266918	0.000000
mcf	4	0.261003	0.000000
mcf	5	0.270042	0.000000
mcf	6	0.274384	0.000000
mcf	7	0.278066	0.000000
mcf	8	0.284797	0.000000
mcf	9	0.262882	0.000000
raeke	0	0.262415	0.000000
raeke	1	0.255319	0.000000
raeke	2	0.250930	0.000000
raeke	3	0.269073	0.000000
raeke	4	0.267989	0.000000
raeke	5	0.273067	0.000000
raeke	6	0.275046	0.000000
raeke	7	0.271164	0.000000
raeke	8	0.275977	0.000000
raeke	9	0.266694	0.000000
semimcfecmp	0	0.211023	0.000000
semimcfecmp	1	0.206142	0.000000
semimcfecmp	2	0.194477	0.000000
semimcfecmp	3	0.230651	0.000000
semimcfecmp	4	0.226898	0.000000
semimcfecmp	5	0.229737	0.000000
semimcfecmp	6	0.233947	0.000000
semimcfecmp	7	0.231675	0.000000
semimcfecmp	8	0.232977	0.000000
semimcfecmp	9	0.225826	0.000000
semimcfksp	0	0.259024	0.000000
semimcfksp	1	0.235430	0.000000
semimcfksp	2	0.240028	0.000000
semimcfksp	3	0.249482	0.000000
semimcfksp	4	0.252830	0.000000
semimcfksp	5	0.261815	0.000000
semimcfksp	6	0.267523	0.000000
semimcfksp	7	0.266076	0.000000
semimcfksp	8	0.257756	0.000000
semimcfksp	9	0.248755	0.000000
semimcfmcf	0	0.317089	0.000000
semimcfmcf	1	0.308627	0.000000
semimcfmcf	2	0.279331	0.000000
semimcfmcf	3	0.307737	0.000000
semimcfmcf	4	0.301378	0.000000
semimcfmcf	5	0.312073	0.000000
semimcfmcf	6	0.319281	0.000000
semimcfmcf	7	0.318654	0.000000
semimcfmcf	8	0.328741	0.000000
semimcfmcf	9	0.314627	0.000000
semimcfraeke	0	0.250435	0.000000
semimcfraeke	1	0.250577	0.000000
semimcfraeke	2	0.246383	0.000000
semimcfraeke	3	0.261448	0.000000
semimcfraeke	4	0.253861	0.000000
semimcfraeke	5	0.261112	0.000000
semimcfraeke	6	0.269968	0.000000
semimcfraeke	7	0.268241	0.000000
semimcfraeke	8	0.269207	0.000000
semimcfraeke	9	0.251044	0.000000
semimcfvlb	0	0.253429	0.000000
semimcfvlb	1	0.246837	0.000000
semimcfvlb	2	0.241515	0.000000
semimcfvlb	3	0.255293	0.000000
semimcfvlb	4	0.252269	0.000000
semimcfvlb	5	0.254083	0.000000
semimcfvlb	6	0.263743	0.000000
semimcfvlb	7	0.261008	0.000000
semimcfvlb	8	0.262031	0.000000
semimcfvlb	9	0.254971	0.000000
spf	0	0.211023	0.000000
spf	1	0.206142	0.000000
spf	2	0.194477	0.000000
spf	3	0.190420	0.000000
spf	4	0.187289	0.000000
spf	5	0.189098	0.000000
spf	6	0.194082	0.000000
spf	7	0.191653	0.000000
spf	8	0.193367	0.000000
spf	9	0.186049	0.000000
vlb	0	0.254694	0.000000
vlb	1	0.247887	0.000000
vlb	2	0.240516	0.000000
vlb	3	0.234938	0.000000
vlb	4	0.231996	0.000000
vlb	5	0.234344	0.000000
vlb	6	0.242218	0.000000
vlb	7	0.237523	0.000000
vlb	8	0.242156	0.000000
vlb	9	0.233678	0.000000

