# solver	iter	total-throughput	stddev
ecmp	0	1.000000	0.000000
ecmp	1	0.997506	0.000000
ecmp	2	0.671579	0.000000
ecmp	3	0.672031	0.000000
ecmp	4	0.680896	0.000000
ecmp	5	0.680856	0.000000
ecmp	6	0.690727	0.000000
ecmp	7	0.687970	0.000000
ecmp	8	0.686393	0.000000
ecmp	9	0.684902	0.000000
ksp	0	0.951968	0.000000
ksp	1	0.947454	0.000000
ksp	2	0.592863	0.000000
ksp	3	0.579163	0.000000
ksp	4	0.584187	0.000000
ksp	5	0.595410	0.000000
ksp	6	0.608300	0.000000
ksp	7	0.601282	0.000000
ksp	8	0.611243	0.000000
ksp	9	0.593357	0.000000
mcf	0	1.000000	0.000000
mcf	1	1.000000	0.000000
mcf	2	0.703291	0.000000
mcf	3	0.689826	0.000000
mcf	4	0.690979	0.000000
mcf	5	0.693398	0.000000
mcf	6	0.710150	0.000000
mcf	7	0.701950	0.000000
mcf	8	0.705777	0.000000
mcf	9	0.698987	0.000000
raeke	0	1.000000	0.000000
raeke	1	1.000000	0.000000
raeke	2	0.732880	0.000000
raeke	3	0.725405	0.000000
raeke	4	0.725109	0.000000
raeke	5	0.731517	0.000000
raeke	6	0.735198	0.000000
raeke	7	0.732206	0.000000
raeke	8	0.735477	0.000000
raeke	9	0.725243	0.000000
semimcfecmp	0	1.000000	0.000000
semimcfecmp	1	0.999830	0.000000
semimcfecmp	2	0.674105	0.000000
semimcfecmp	3	0.674574	0.000000
semimcfecmp	4	0.683006	0.000000
semimcfecmp	5	0.682881	0.000000
semimcfecmp	6	0.693238	0.000000
semimcfecmp	7	0.690447	0.000000
semimcfecmp	8	0.688683	0.000000
semimcfecmp	9	0.687380	0.000000
semimcfksp	0	1.000000	0.000000
semimcfksp	1	1.000000	0.000000
semimcfksp	2	0.704576	0.000000
semimcfksp	3	0.696666	0.000000
semimcfksp	4	0.705264	0.000000
semimcfksp	5	0.708934	0.000000
semimcfksp	6	0.704440	0.000000
semimcfksp	7	0.718259	0.000000
semimcfksp	8	0.705489	0.000000
semimcfksp	9	0.709636	0.000000
semimcfmcf	0	1.000000	0.000000
semimcfmcf	1	1.000000	0.000000
semimcfmcf	2	0.683846	0.000000
semimcfmcf	3	0.672582	0.000000
semimcfmcf	4	0.679824	0.000000
semimcfmcf	5	0.686894	0.000000
semimcfmcf	6	0.701004	0.000000
semimcfmcf	7	0.695048	0.000000
semimcfmcf	8	0.704963	0.000000
semimcfmcf	9	0.684081	0.000000
semimcfraeke	0	1.000000	0.000000
semimcfraeke	1	1.000000	0.000000
semimcfraeke	2	0.737684	0.000000
semimcfraeke	3	0.694285	0.000000
semimcfraeke	4	0.700119	0.000000
semimcfraeke	5	0.749875	0.000000
semimcfraeke	6	0.736396	0.000000
semimcfraeke	7	0.762533	0.000000
semimcfraeke	8	0.763898	0.000000
semimcfraeke	9	0.760653	0.000000
semimcfvlb	0	1.000000	0.000000
semimcfvlb	1	1.000000	0.000000
semimcfvlb	2	0.729050	0.000000
semimcfvlb	3	0.722172	0.000000
semimcfvlb	4	0.727265	0.000000
semimcfvlb	5	0.729041	0.000000
semimcfvlb	6	0.716002	0.000000
semimcfvlb	7	0.733584	0.000000
semimcfvlb	8	0.718856	0.000000
semimcfvlb	9	0.738013	0.000000
spf	0	1.000000	0.000000
spf	1	0.999830	0.000000
spf	2	0.674105	0.000000
spf	3	0.674574	0.000000
spf	4	0.683006	0.000000
spf	5	0.682881	0.000000
spf	6	0.693238	0.000000
spf	7	0.690447	0.000000
spf	8	0.688683	0.000000
spf	9	0.687380	0.000000
vlb	0	0.944950	0.000000
vlb	1	0.947900	0.000000
vlb	2	0.607277	0.000000
vlb	3	0.594096	0.000000
vlb	4	0.597663	0.000000
vlb	5	0.611421	0.000000
vlb	6	0.618481	0.000000
vlb	7	0.611320	0.000000
vlb	8	0.623847	0.000000
vlb	9	0.616506	0.000000

