# solver	iter	max-congestion	stddev
ecmp	0	0.497040	0.000000
ecmp	1	0.505403	0.000000
ecmp	2	0.306773	0.000000
ecmp	3	0.313054	0.000000
ecmp	4	0.313339	0.000000
ecmp	5	0.300876	0.000000
ecmp	6	0.306040	0.000000
ecmp	7	0.303040	0.000000
ecmp	8	0.336014	0.000000
ecmp	9	0.305882	0.000000
ksp	0	0.627853	0.000000
ksp	1	0.631175	0.000000
ksp	2	0.513165	0.000000
ksp	3	0.508681	0.000000
ksp	4	0.499347	0.000000
ksp	5	0.501269	0.000000
ksp	6	0.513194	0.000000
ksp	7	0.512506	0.000000
ksp	8	0.519209	0.000000
ksp	9	0.489554	0.000000
mcf	0	0.400000	0.000000
mcf	1	0.400077	0.000000
mcf	2	0.404364	0.000000
mcf	3	0.410757	0.000000
mcf	4	0.401858	0.000000
mcf	5	0.379624	0.000000
mcf	6	0.380518	0.000000
mcf	7	0.374303	0.000000
mcf	8	0.372710	0.000000
mcf	9	0.382160	0.000000
raeke	0	0.547891	0.000000
raeke	1	0.554409	0.000000
raeke	2	0.322297	0.000000
raeke	3	0.330193	0.000000
raeke	4	0.325270	0.000000
raeke	5	0.313630	0.000000
raeke	6	0.325324	0.000000
raeke	7	0.319477	0.000000
raeke	8	0.343162	0.000000
raeke	9	0.318867	0.000000
semimcfecmp	0	0.492178	0.000000
semimcfecmp	1	0.500368	0.000000
semimcfecmp	2	0.297943	0.000000
semimcfecmp	3	0.317049	0.000000
semimcfecmp	4	0.316851	0.000000
semimcfecmp	5	0.309986	0.000000
semimcfecmp	6	0.325907	0.000000
semimcfecmp	7	0.324009	0.000000
semimcfecmp	8	0.342247	0.000000
semimcfecmp	9	0.312451	0.000000
semimcfksp	0	0.400000	0.000000
semimcfksp	1	0.400077	0.000000
semimcfksp	2	0.404364	0.000000
semimcfksp	3	0.410757	0.000000
semimcfksp	4	0.401858	0.000000
semimcfksp	5	0.379624	0.000000
semimcfksp	6	0.380518	0.000000
semimcfksp	7	0.374303	0.000000
semimcfksp	8	0.372710	0.000000
semimcfksp	9	0.382160	0.000000
semimcfmcf	0	0.400000	0.000000
semimcfmcf	1	0.400077	0.000000
semimcfmcf	2	0.418738	0.000000
semimcfmcf	3	0.396857	0.000000
semimcfmcf	4	0.394025	0.000000
semimcfmcf	5	0.403008	0.000000
semimcfmcf	6	0.407890	0.000000
semimcfmcf	7	0.414702	0.000000
semimcfmcf	8	0.416111	0.000000
semimcfmcf	9	0.386501	0.000000
semimcfraeke	0	0.400000	0.000000
semimcfraeke	1	0.400077	0.000000
semimcfraeke	2	0.404364	0.000000
semimcfraeke	3	0.410757	0.000000
semimcfraeke	4	0.401858	0.000000
semimcfraeke	5	0.379624	0.000000
semimcfraeke	6	0.380518	0.000000
semimcfraeke	7	0.374303	0.000000
semimcfraeke	8	0.372710	0.000000
semimcfraeke	9	0.382160	0.000000
semimcfvlb	0	0.400000	0.000000
semimcfvlb	1	0.400077	0.000000
semimcfvlb	2	0.404364	0.000000
semimcfvlb	3	0.410757	0.000000
semimcfvlb	4	0.401858	0.000000
semimcfvlb	5	0.379624	0.000000
semimcfvlb	6	0.380518	0.000000
semimcfvlb	7	0.374303	0.000000
semimcfvlb	8	0.372710	0.000000
semimcfvlb	9	0.382160	0.000000
spf	0	0.492178	0.000000
spf	1	0.500368	0.000000
spf	2	0.397911	0.000000
spf	3	0.381899	0.000000
spf	4	0.366799	0.000000
spf	5	0.395097	0.000000
spf	6	0.393995	0.000000
spf	7	0.397436	0.000000
spf	8	0.440286	0.000000
spf	9	0.390547	0.000000
vlb	0	0.591570	0.000000
vlb	1	0.627307	0.000000
vlb	2	0.398281	0.000000
vlb	3	0.326933	0.000000
vlb	4	0.368358	0.000000
vlb	5	0.374490	0.000000
vlb	6	0.356162	0.000000
vlb	7	0.336076	0.000000
vlb	8	0.420175	0.000000
vlb	9	0.348652	0.000000

