# solver	iter	mean-congestion	stddev
ecmp	0	0.105512	0.000000
ecmp	1	0.103092	0.000000
ecmp	2	0.078244	0.000000
ecmp	3	0.076419	0.000000
ecmp	4	0.074993	0.000000
ecmp	5	0.075447	0.000000
ecmp	6	0.078327	0.000000
ecmp	7	0.077104	0.000000
ecmp	8	0.077818	0.000000
ecmp	9	0.074210	0.000000
ksp	0	0.203705	0.000000
ksp	1	0.197716	0.000000
ksp	2	0.143774	0.000000
ksp	3	0.139115	0.000000
ksp	4	0.135793	0.000000
ksp	5	0.137967	0.000000
ksp	6	0.144037	0.000000
ksp	7	0.140548	0.000000
ksp	8	0.142957	0.000000
ksp	9	0.134337	0.000000
mcf	0	0.158337	0.000000
mcf	1	0.155173	0.000000
mcf	2	0.126375	0.000000
mcf	3	0.125325	0.000000
mcf	4	0.121741	0.000000
mcf	5	0.124432	0.000000
mcf	6	0.122939	0.000000
mcf	7	0.127412	0.000000
mcf	8	0.130213	0.000000
mcf	9	0.117768	0.000000
raeke	0	0.141107	0.000000
raeke	1	0.137519	0.000000
raeke	2	0.103459	0.000000
raeke	3	0.099859	0.000000
raeke	4	0.097448	0.000000
raeke	5	0.098946	0.000000
raeke	6	0.102977	0.000000
raeke	7	0.101135	0.000000
raeke	8	0.103076	0.000000
raeke	9	0.096818	0.000000
semimcfecmp	0	0.105512	0.000000
semimcfecmp	1	0.103092	0.000000
semimcfecmp	2	0.078581	0.000000
semimcfecmp	3	0.076755	0.000000
semimcfecmp	4	0.075291	0.000000
semimcfecmp	5	0.075736	0.000000
semimcfecmp	6	0.078671	0.000000
semimcfecmp	7	0.077446	0.000000
semimcfecmp	8	0.078145	0.000000
semimcfecmp	9	0.074556	0.000000
semimcfksp	0	0.133976	0.000000
semimcfksp	1	0.135397	0.000000
semimcfksp	2	0.110713	0.000000
semimcfksp	3	0.104844	0.000000
semimcfksp	4	0.102644	0.000000
semimcfksp	5	0.104082	0.000000
semimcfksp	6	0.112086	0.000000
semimcfksp	7	0.109773	0.000000
semimcfksp	8	0.106811	0.000000
semimcfksp	9	0.103261	0.000000
semimcfmcf	0	0.158544	0.000000
semimcfmcf	1	0.154313	0.000000
semimcfmcf	2	0.134412	0.000000
semimcfmcf	3	0.127568	0.000000
semimcfmcf	4	0.124576	0.000000
semimcfmcf	5	0.128799	0.000000
semimcfmcf	6	0.133665	0.000000
semimcfmcf	7	0.132121	0.000000
semimcfmcf	8	0.135096	0.000000
semimcfmcf	9	0.124035	0.000000
semimcfraeke	0	0.138838	0.000000
semimcfraeke	1	0.132633	0.000000
semimcfraeke	2	0.116625	0.000000
semimcfraeke	3	0.112979	0.000000
semimcfraeke	4	0.106282	0.000000
semimcfraeke	5	0.110036	0.000000
semimcfraeke	6	0.109527	0.000000
semimcfraeke	7	0.111436	0.000000
semimcfraeke	8	0.109365	0.000000
semimcfraeke	9	0.106252	0.000000
semimcfvlb	0	0.135967	0.000000
semimcfvlb	1	0.133956	0.000000
semimcfvlb	2	0.111640	0.000000
semimcfvlb	3	0.106183	0.000000
semimcfvlb	4	0.103942	0.000000
semimcfvlb	5	0.103671	0.000000
semimcfvlb	6	0.106004	0.000000
semimcfvlb	7	0.100368	0.000000
semimcfvlb	8	0.104549	0.000000
semimcfvlb	9	0.102650	0.000000
spf	0	0.105512	0.000000
spf	1	0.103092	0.000000
spf	2	0.078581	0.000000
spf	3	0.076755	0.000000
spf	4	0.075291	0.000000
spf	5	0.075736	0.000000
spf	6	0.078671	0.000000
spf	7	0.077446	0.000000
spf	8	0.078145	0.000000
spf	9	0.074556	0.000000
vlb	0	0.141599	0.000000
vlb	1	0.139092	0.000000
vlb	2	0.099544	0.000000
vlb	3	0.095577	0.000000
vlb	4	0.095625	0.000000
vlb	5	0.093423	0.000000
vlb	6	0.097347	0.000000
vlb	7	0.098500	0.000000
vlb	8	0.100304	0.000000
vlb	9	0.093902	0.000000

