# solver	iter	congestion-drop	stddev
ecmp	0	0.179840	0.000000
ecmp	1	0.176172	0.000000
ecmp	2	0.003077	0.000000
ecmp	3	0.002107	0.000000
ecmp	4	0.001246	0.000000
ecmp	5	0.001825	0.000000
ecmp	6	0.001227	0.000000
ecmp	7	0.001363	0.000000
ecmp	8	0.001767	0.000000
ecmp	9	0.001961	0.000000
ecmp	10	0.002084	0.000000
ecmp	11	0.002251	0.000000
ecmp	12	0.002724	0.000000
ecmp	13	0.002836	0.000000
ecmp	14	0.002876	0.000000
ecmp	15	0.002124	0.000000
ecmp	16	0.002103	0.000000
ecmp	17	0.003078	0.000000
ecmp	18	0.003248	0.000000
ecmp	19	0.003486	0.000000
ecmp	20	0.003556	0.000000
ecmp	21	0.003110	0.000000
ecmp	22	0.003565	0.000000
ecmp	23	0.003649	0.000000
ksp	0	0.150445	0.000000
ksp	1	0.143714	0.000000
ksp	2	0.230102	0.000000
ksp	3	0.197721	0.000000
ksp	4	0.171144	0.000000
ksp	5	0.188427	0.000000
ksp	6	0.166184	0.000000
ksp	7	0.169807	0.000000
ksp	8	0.183624	0.000000
ksp	9	0.195667	0.000000
ksp	10	0.201435	0.000000
ksp	11	0.205883	0.000000
ksp	12	0.221697	0.000000
ksp	13	0.226205	0.000000
ksp	14	0.227376	0.000000
ksp	15	0.201092	0.000000
ksp	16	0.201357	0.000000
ksp	17	0.235462	0.000000
ksp	18	0.241192	0.000000
ksp	19	0.250250	0.000000
ksp	20	0.253760	0.000000
ksp	21	0.237838	0.000000
ksp	22	0.250178	0.000000
ksp	23	0.253054	0.000000
mcf	0	0.122374	0.000000
mcf	1	0.081037	0.000000
mcf	2	0.076068	0.000000
mcf	3	0.107252	0.000000
mcf	4	0.000000	0.000000
mcf	5	0.019824	0.000000
mcf	6	0.000000	0.000000
mcf	7	0.000000	0.000000
mcf	8	0.005145	0.000000
mcf	9	0.030076	0.000000
mcf	10	0.031136	0.000000
mcf	11	0.036304	0.000000
mcf	12	0.058808	0.000000
mcf	13	0.035356	0.000000
mcf	14	0.035769	0.000000
mcf	15	0.031417	0.000000
mcf	16	0.030231	0.000000
mcf	17	0.091704	0.000000
mcf	18	0.066572	0.000000
mcf	19	0.104733	0.000000
mcf	20	0.066066	0.000000
mcf	21	0.087156	0.000000
mcf	22	0.105013	0.000000
mcf	23	0.114741	0.000000
raeke	0	0.095337	0.000000
raeke	1	0.091775	0.000000
raeke	2	0.275560	0.000000
raeke	3	0.242805	0.000000
raeke	4	0.216699	0.000000
raeke	5	0.234017	0.000000
raeke	6	0.211580	0.000000
raeke	7	0.215614	0.000000
raeke	8	0.228992	0.000000
raeke	9	0.241850	0.000000
raeke	10	0.247709	0.000000
raeke	11	0.251878	0.000000
raeke	12	0.267090	0.000000
raeke	13	0.271605	0.000000
raeke	14	0.272010	0.000000
raeke	15	0.244400	0.000000
raeke	16	0.245123	0.000000
raeke	17	0.278369	0.000000
raeke	18	0.284411	0.000000
raeke	19	0.293950	0.000000
raeke	20	0.297275	0.000000
raeke	21	0.280821	0.000000
raeke	22	0.293020	0.000000
raeke	23	0.295957	0.000000
semimcfecmp	0	0.179667	0.000000
semimcfecmp	1	0.175940	0.000000
semimcfecmp	2	0.001893	0.000000
semimcfecmp	3	0.000901	0.000000
semimcfecmp	4	0.000063	0.000000
semimcfecmp	5	0.000656	0.000000
semimcfecmp	6	0.000048	0.000000
semimcfecmp	7	0.000150	0.000000
semimcfecmp	8	0.000558	0.000000
semimcfecmp	9	0.000752	0.000000
semimcfecmp	10	0.000859	0.000000
semimcfecmp	11	0.001031	0.000000
semimcfecmp	12	0.001502	0.000000
semimcfecmp	13	0.001647	0.000000
semimcfecmp	14	0.001703	0.000000
semimcfecmp	15	0.000930	0.000000
semimcfecmp	16	0.000898	0.000000
semimcfecmp	17	0.001873	0.000000
semimcfecmp	18	0.002037	0.000000
semimcfecmp	19	0.002244	0.000000
semimcfecmp	20	0.002318	0.000000
semimcfecmp	21	0.001859	0.000000
semimcfecmp	22	0.002278	0.000000
semimcfecmp	23	0.002369	0.000000
semimcfksp	0	0.081804	0.000000
semimcfksp	1	0.075060	0.000000
