# solver	iter	failure-drop	stddev
ecmp	0	0.000000	0.000000
ecmp	1	0.000000	0.000000
ecmp	2	0.448488	0.000000
ecmp	3	0.446379	0.000000
ecmp	4	0.449695	0.000000
ecmp	5	0.449884	0.000000
ecmp	6	0.450100	0.000000
ecmp	7	0.452563	0.000000
ecmp	8	0.450657	0.000000
ecmp	9	0.452633	0.000000
ecmp	10	0.452485	0.000000
ecmp	11	0.451272	0.000000
ecmp	12	0.448786	0.000000
ecmp	13	0.449443	0.000000
ecmp	14	0.445658	0.000000
ecmp	15	0.445053	0.000000
ecmp	16	0.448210	0.000000
ecmp	17	0.446935	0.000000
ecmp	18	0.448655	0.000000
ecmp	19	0.451327	0.000000
ecmp	20	0.451109	0.000000
ecmp	21	0.447553	0.000000
ecmp	22	0.445172	0.000000
ecmp	23	0.445351	0.000000
ksp	0	0.000000	0.000000
ksp	1	0.000000	0.000000
ksp	2	0.088691	0.000000
ksp	3	0.089167	0.000000
ksp	4	0.090985	0.000000
ksp	5	0.090509	0.000000
ksp	6	0.090233	0.000000
ksp	7	0.091187	0.000000
ksp	8	0.090685	0.000000
ksp	9	0.091267	0.000000
ksp	10	0.091271	0.000000
ksp	11	0.090619	0.000000
ksp	12	0.089586	0.000000
ksp	13	0.088545	0.000000
ksp	14	0.088004	0.000000
ksp	15	0.087881	0.000000
ksp	16	0.088756	0.000000
ksp	17	0.086271	0.000000
ksp	18	0.085977	0.000000
ksp	19	0.086382	0.000000
ksp	20	0.085947	0.000000
ksp	21	0.086290	0.000000
ksp	22	0.085099	0.000000
ksp	23	0.085138	0.000000
mcf	0	0.000000	0.000000
mcf	1	0.000000	0.000000
mcf	2	0.295040	0.000000
mcf	3	0.215651	0.000000
mcf	4	0.306097	0.000000
mcf	5	0.296646	0.000000
mcf	6	0.310673	0.000000
mcf	7	0.316267	0.000000
mcf	8	0.310803	0.000000
mcf	9	0.297107	0.000000
mcf	10	0.298393	0.000000
mcf	11	0.296864	0.000000
mcf	12	0.295319	0.000000
mcf	13	0.319074	0.000000
mcf	14	0.319500	0.000000
mcf	15	0.295235	0.000000
mcf	16	0.296355	0.000000
mcf	17	0.283632	0.000000
mcf	18	0.300045	0.000000
mcf	19	0.292358	0.000000
mcf	20	0.312522	0.000000
mcf	21	0.290905	0.000000
mcf	22	0.293387	0.000000
mcf	23	0.289003	0.000000
raeke	0	0.000000	0.000000
raeke	1	0.000000	0.000000
raeke	2	0.014061	0.000000
raeke	3	0.015122	0.000000
raeke	4	0.015623	0.000000
raeke	5	0.015637	0.000000
raeke	6	0.015653	0.000000
raeke	7	0.015766	0.000000
raeke	8	0.015715	0.000000
raeke	9	0.015609	0.000000
raeke	10	0.015476	0.000000
raeke	11	0.015254	0.000000
raeke	12	0.014547	0.000000
raeke	13	0.014379	0.000000
raeke	14	0.014169	0.000000
raeke	15	0.015099	0.000000
raeke	16	0.015253	0.000000
raeke	17	0.013949	0.000000
raeke	18	0.013791	0.000000
raeke	19	0.013630	0.000000
raeke	20	0.013529	0.000000
raeke	21	0.013963	0.000000
raeke	22	0.013277	0.000000
raeke	23	0.013180	0.000000
semimcfecmp	0	0.000000	0.000000
semimcfecmp	1	0.000000	0.000000
semimcfecmp	2	0.450031	0.000000
semimcfecmp	3	0.447951	0.000000
semimcfecmp	4	0.451238	0.000000
semimcfecmp	5	0.451455	0.000000
semimcfecmp	6	0.451683	0.000000
semimcfecmp	7	0.454148	0.000000
semimcfecmp	8	0.452235	0.000000
semimcfecmp	9	0.454213	0.000000
semimcfecmp	10	0.454086	0.000000
semimcfecmp	11	0.452865	0.000000
semimcfecmp	12	0.450377	0.000000
semimcfecmp	13	0.451036	0.000000
semimcfecmp	14	0.447233	0.000000
semimcfecmp	15	0.446656	0.000000
semimcfecmp	16	0.449826	0.000000
semimcfecmp	17	0.448552	0.000000
semimcfecmp	18	0.450279	0.000000
semimcfecmp	19	0.452950	0.000000
semimcfecmp	20	0.452727	0.000000
semimcfecmp	21	0.449188	0.000000
semimcfecmp	22	0.446856	0.000000
semimcfecmp	23	0.447025	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.084035	0.000000
semimcfksp	3	0.083565	0.000000
semimcfksp	4	0.084668	0.000000
semimcfksp	5	0.084230	0.000000
semimcfksp	6	0.083445	0.000000
semimcfksp	7	0.084736	0.000000
semimcfksp	8	0.084227	0.000000
semimcfksp	9	0.085569	0.000000
semimcfksp	10	0.085570	0.000000
semimcfksp	11	0.085167	0.000000
semimcfksp	12	0.084019	0.000000
semimcfksp	13	0.083501	0.000000
semimcfksp	14	0.083135	0.000000
semimcfksp	15	0.081980	0.000000
semimcfksp	16	0.082706	0.000000
semimcfksp	17	0.081199	0.000000
semimcfksp	18	0.081367	0.000000
semimcfksp	19	0.082134	0.000000
semimcfksp	20	0.081786	0.000000
semimcfksp	21	0.081821	0.000000
semimcfksp	22	0.081151	0.000000
semimcfksp	23	0.081253	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.291309	0.000000
semimcfmcf	3	0.289001	0.000000
semimcfmcf	4	0.290637	0.000000
semimcfmcf	5	0.292000	0.000000
semimcfmcf	6	0.292918	0.000000
semimcfmcf	7	0.293530	0.000000
semimcfmcf	8	0.292942	0.000000
semimcfmcf	9	0.293188	0.000000
semimcfmcf	10	0.293044	0.000000
semimcfmcf	11	0.291693	0.000000
semimcfmcf	12	0.290140	0.000000
semimcfmcf	13	0.291697	0.000000
semimcfmcf	14	0.288966	0.000000
semimcfmcf	15	0.289976	0.000000
semimcfmcf	16	0.291620	0.000000
semimcfmcf	17	0.290486	0.000000
semimcfmcf	18	0.291644	0.000000
semimcfmcf	19	0.292334	0.000000
semimcfmcf	20	0.292432	0.000000
semimcfmcf	21	0.290896	0.000000
semimcfmcf	22	0.288386	0.000000
semimcfmcf	23	0.288956	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.059506	0.000000
semimcfraeke	3	0.057910	0.000000
semimcfraeke	4	0.058655	0.000000
semimcfraeke	5	0.058373	0.000000
semimcfraeke	6	0.057858	0.000000
semimcfraeke	7	0.058817	0.000000
semimcfraeke	8	0.058350	0.000000
semimcfraeke	9	0.060201	0.000000
semimcfraeke	10	0.060334	0.000000
semimcfraeke	11	0.060112	0.000000
semimcfraeke	12	0.058981	0.000000
semimcfraeke	13	0.058389	0.000000
semimcfraeke	14	0.058753	0.000000
semimcfraeke	15	0.056392	0.000000
semimcfraeke	16	0.056836	0.000000
semimcfraeke	17	0.056853	0.000000
semimcfraeke	18	0.056018	0.000000
semimcfraeke	19	0.058614	0.000000
semimcfraeke	20	0.058472	0.000000
semimcfraeke	21	0.058030	0.000000
semimcfraeke	22	0.057921	0.000000
semimcfraeke	23	0.058059	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.073016	0.000000
semimcfvlb	3	0.073518	0.000000
semimcfvlb	4	0.074499	0.000000
semimcfvlb	5	0.073543	0.000000
semimcfvlb	6	0.072925	0.000000
semimcfvlb	7	0.073492	0.000000
semimcfvlb	8	0.073676	0.000000
semimcfvlb	9	0.074653	0.000000
semimcfvlb	10	0.074633	0.000000
semimcfvlb	11	0.074426	0.000000
semimcfvlb	12	0.074680	0.000000
semimcfvlb	13	0.073480	0.000000
semimcfvlb	14	0.072784	0.000000
semimcfvlb	15	0.072375	0.000000
semimcfvlb	16	0.072312	0.000000
semimcfvlb	17	0.071927	0.000000
semimcfvlb	18	0.071296	0.000000
semimcfvlb	19	0.071116	0.000000
semimcfvlb	20	0.070800	0.000000
semimcfvlb	21	0.071022	0.000000
semimcfvlb	22	0.070377	0.000000
semimcfvlb	23	0.070448	0.000000
spf	0	0.000000	0.000000
spf	1	0.000000	0.000000
spf	2	0.446323	0.000000
spf	3	0.443770	0.000000
spf	4	0.446994	0.000000
spf	5	0.447161	0.000000
spf	6	0.447373	0.000000
spf	7	0.449808	0.000000
spf	8	0.447917	0.000000
spf	9	0.449893	0.000000
spf	10	0.449786	0.000000
spf	11	0.448696	0.000000
spf	12	0.446503	0.000000
spf	13	0.447209	0.000000
spf	14	0.443485	0.000000
spf	15	0.442461	0.000000
spf	16	0.445569	0.000000
spf	17	0.444861	0.000000
spf	18	0.446638	0.000000
spf	19	0.449390	0.000000
spf	20	0.449224	0.000000
spf	21	0.445497	0.000000
spf	22	0.443381	0.000000
spf	23	0.443607	0.000000
vlb	0	0.000000	0.000000
vlb	1	0.000000	0.000000
vlb	2	0.090929	0.000000
vlb	3	0.065750	0.000000
vlb	4	0.054671	0.000000
vlb	5	0.038299	0.000000
vlb	6	0.040202	0.000000
vlb	7	0.078222	0.000000
vlb	8	0.033030	0.000000
vlb	9	0.077034	0.000000
vlb	10	0.040100	0.000000
vlb	11	0.073272	0.000000
vlb	12	0.085120	0.000000
vlb	13	0.044561	0.000000
vlb	14	0.039731	0.000000
vlb	15	0.066857	0.000000
vlb	16	0.074385	0.000000
vlb	17	0.043182	0.000000
vlb	18	0.059892	0.000000
vlb	19	0.063227	0.000000
vlb	20	0.058688	0.000000
vlb	21	0.025204	0.000000
vlb	22	0.088451	0.000000
vlb	23	0.044189	0.000000

