# solver	iter	mean-exp-congestion	stddev
ecmp	0	0.105512	0.000000
ecmp	1	0.103092	0.000000
ecmp	2	0.108193	0.000000
ecmp	3	0.105457	0.000000
ecmp	4	0.102576	0.000000
ecmp	5	0.103003	0.000000
ecmp	6	0.105836	0.000000
ecmp	7	0.104514	0.000000
ecmp	8	0.105692	0.000000
ecmp	9	0.101088	0.000000
ksp	0	0.161094	0.000000
ksp	1	0.156824	0.000000
ksp	2	0.164292	0.000000
ksp	3	0.161074	0.000000
ksp	4	0.156635	0.000000
ksp	5	0.156963	0.000000
ksp	6	0.161317	0.000000
ksp	7	0.158985	0.000000
ksp	8	0.160460	0.000000
ksp	9	0.154042	0.000000
mcf	0	0.158337	0.000000
mcf	1	0.155173	0.000000
mcf	2	0.157774	0.000000
mcf	3	0.157266	0.000000
mcf	4	0.151529	0.000000
mcf	5	0.151862	0.000000
mcf	6	0.152619	0.000000
mcf	7	0.155818	0.000000
mcf	8	0.158831	0.000000
mcf	9	0.148510	0.000000
raeke	0	0.131852	0.000000
raeke	1	0.128645	0.000000
raeke	2	0.135022	0.000000
raeke	3	0.131795	0.000000
raeke	4	0.128223	0.000000
raeke	5	0.128657	0.000000
raeke	6	0.132276	0.000000
raeke	7	0.130524	0.000000
raeke	8	0.131890	0.000000
raeke	9	0.126206	0.000000
semimcfecmp	0	0.105512	0.000000
semimcfecmp	1	0.103092	0.000000
semimcfecmp	2	0.108193	0.000000
semimcfecmp	3	0.105457	0.000000
semimcfecmp	4	0.102576	0.000000
semimcfecmp	5	0.103003	0.000000
semimcfecmp	6	0.105836	0.000000
semimcfecmp	7	0.104514	0.000000
semimcfecmp	8	0.105692	0.000000
semimcfecmp	9	0.101088	0.000000
semimcfksp	0	0.129512	0.000000
semimcfksp	1	0.117715	0.000000
semimcfksp	2	0.132318	0.000000
semimcfksp	3	0.127626	0.000000
semimcfksp	4	0.123970	0.000000
semimcfksp	5	0.125142	0.000000
semimcfksp	6	0.123777	0.000000
semimcfksp	7	0.125216	0.000000
semimcfksp	8	0.123096	0.000000
semimcfksp	9	0.123073	0.000000
semimcfmcf	0	0.158544	0.000000
semimcfmcf	1	0.154313	0.000000
semimcfmcf	2	0.164206	0.000000
semimcfmcf	3	0.158174	0.000000
semimcfmcf	4	0.153810	0.000000
semimcfmcf	5	0.156789	0.000000
semimcfmcf	6	0.160803	0.000000
semimcfmcf	7	0.159649	0.000000
semimcfmcf	8	0.161315	0.000000
semimcfmcf	9	0.152049	0.000000
semimcfraeke	0	0.128510	0.000000
semimcfraeke	1	0.123314	0.000000
semimcfraeke	2	0.128530	0.000000
semimcfraeke	3	0.123390	0.000000
semimcfraeke	4	0.118645	0.000000
semimcfraeke	5	0.118501	0.000000
semimcfraeke	6	0.125910	0.000000
semimcfraeke	7	0.130073	0.000000
semimcfraeke	8	0.122584	0.000000
semimcfraeke	9	0.119184	0.000000
semimcfvlb	0	0.130058	0.000000
semimcfvlb	1	0.120307	0.000000
semimcfvlb	2	0.129740	0.000000
semimcfvlb	3	0.125372	0.000000
semimcfvlb	4	0.125226	0.000000
semimcfvlb	5	0.123656	0.000000
semimcfvlb	6	0.127814	0.000000
semimcfvlb	7	0.125648	0.000000
semimcfvlb	8	0.130621	0.000000
semimcfvlb	9	0.117952	0.000000
spf	0	0.105512	0.000000
spf	1	0.103092	0.000000
spf	2	0.108193	0.000000
spf	3	0.105457	0.000000
spf	4	0.102576	0.000000
spf	5	0.103003	0.000000
spf	6	0.105836	0.000000
spf	7	0.104514	0.000000
spf	8	0.105692	0.000000
spf	9	0.101088	0.000000
vlb	0	0.132189	0.000000
vlb	1	0.129572	0.000000
vlb	2	0.135019	0.000000
vlb	3	0.132073	0.000000
vlb	4	0.129392	0.000000
vlb	5	0.128825	0.000000
vlb	6	0.133470	0.000000
vlb	7	0.130736	0.000000
vlb	8	0.132892	0.000000
vlb	9	0.127018	0.000000

