# solver	iter	mean-congestion	stddev
ecmp	0	0.105512	0.000000
ecmp	1	0.103092	0.000000
ecmp	2	0.078244	0.000000
ecmp	3	0.076419	0.000000
ecmp	4	0.074993	0.000000
ecmp	5	0.075447	0.000000
ecmp	6	0.078327	0.000000
ecmp	7	0.077104	0.000000
ecmp	8	0.077818	0.000000
ecmp	9	0.074210	0.000000
ksp	0	0.161094	0.000000
ksp	1	0.156824	0.000000
ksp	2	0.113059	0.000000
ksp	3	0.109295	0.000000
ksp	4	0.106507	0.000000
ksp	5	0.108235	0.000000
ksp	6	0.112713	0.000000
ksp	7	0.110405	0.000000
ksp	8	0.112529	0.000000
ksp	9	0.105602	0.000000
mcf	0	0.158337	0.000000
mcf	1	0.155173	0.000000
mcf	2	0.126375	0.000000
mcf	3	0.125325	0.000000
mcf	4	0.121741	0.000000
mcf	5	0.124432	0.000000
mcf	6	0.122939	0.000000
mcf	7	0.127412	0.000000
mcf	8	0.130213	0.000000
mcf	9	0.117768	0.000000
raeke	0	0.131852	0.000000
raeke	1	0.128645	0.000000
raeke	2	0.098205	0.000000
raeke	3	0.095018	0.000000
raeke	4	0.092685	0.000000
raeke	5	0.093906	0.000000
raeke	6	0.097489	0.000000
raeke	7	0.095856	0.000000
raeke	8	0.097421	0.000000
raeke	9	0.091787	0.000000
semimcfecmp	0	0.105512	0.000000
semimcfecmp	1	0.103092	0.000000
semimcfecmp	2	0.078581	0.000000
semimcfecmp	3	0.076755	0.000000
semimcfecmp	4	0.075291	0.000000
semimcfecmp	5	0.075736	0.000000
semimcfecmp	6	0.078671	0.000000
semimcfecmp	7	0.077446	0.000000
semimcfecmp	8	0.078145	0.000000
semimcfecmp	9	0.074556	0.000000
semimcfksp	0	0.129512	0.000000
semimcfksp	1	0.117715	0.000000
semimcfksp	2	0.103203	0.000000
semimcfksp	3	0.098858	0.000000
semimcfksp	4	0.096943	0.000000
semimcfksp	5	0.100494	0.000000
semimcfksp	6	0.098300	0.000000
semimcfksp	7	0.097943	0.000000
semimcfksp	8	0.095479	0.000000
semimcfksp	9	0.096262	0.000000
semimcfmcf	0	0.158544	0.000000
semimcfmcf	1	0.154313	0.000000
semimcfmcf	2	0.134412	0.000000
semimcfmcf	3	0.127568	0.000000
semimcfmcf	4	0.124576	0.000000
semimcfmcf	5	0.128799	0.000000
semimcfmcf	6	0.133665	0.000000
semimcfmcf	7	0.132121	0.000000
semimcfmcf	8	0.135096	0.000000
semimcfmcf	9	0.124035	0.000000
semimcfraeke	0	0.128510	0.000000
semimcfraeke	1	0.123314	0.000000
semimcfraeke	2	0.101325	0.000000
semimcfraeke	3	0.096735	0.000000
semimcfraeke	4	0.090578	0.000000
semimcfraeke	5	0.092816	0.000000
semimcfraeke	6	0.099355	0.000000
semimcfraeke	7	0.103382	0.000000
semimcfraeke	8	0.098480	0.000000
semimcfraeke	9	0.093893	0.000000
semimcfvlb	0	0.130058	0.000000
semimcfvlb	1	0.120307	0.000000
semimcfvlb	2	0.101682	0.000000
semimcfvlb	3	0.097528	0.000000
semimcfvlb	4	0.098900	0.000000
semimcfvlb	5	0.098448	0.000000
semimcfvlb	6	0.103168	0.000000
semimcfvlb	7	0.099769	0.000000
semimcfvlb	8	0.103365	0.000000
semimcfvlb	9	0.090998	0.000000
spf	0	0.105512	0.000000
spf	1	0.103092	0.000000
spf	2	0.078581	0.000000
spf	3	0.076755	0.000000
spf	4	0.075291	0.000000
spf	5	0.075736	0.000000
spf	6	0.078671	0.000000
spf	7	0.077446	0.000000
spf	8	0.078145	0.000000
spf	9	0.074556	0.000000
vlb	0	0.132189	0.000000
vlb	1	0.129572	0.000000
vlb	2	0.093165	0.000000
vlb	3	0.088464	0.000000
vlb	4	0.086649	0.000000
vlb	5	0.089385	0.000000
vlb	6	0.092056	0.000000
vlb	7	0.090971	0.000000
vlb	8	0.092240	0.000000
vlb	9	0.088079	0.000000

