# solver	iter	time	stddev
ecmp	0	0.046095	0.000000
ecmp	1	0.050944	0.000000
ecmp	2	0.046312	0.000000
ecmp	3	0.046377	0.000000
ecmp	4	0.046731	0.000000
ecmp	5	0.046100	0.000000
ecmp	6	0.046313	0.000000
ecmp	7	0.046591	0.000000
ecmp	8	0.046607	0.000000
ecmp	9	0.046196	0.000000
ksp	0	0.002979	0.000000
ksp	1	0.002968	0.000000
ksp	2	0.002851	0.000000
ksp	3	0.003080	0.000000
ksp	4	0.002950	0.000000
ksp	5	0.003124	0.000000
ksp	6	0.003046	0.000000
ksp	7	0.002953	0.000000
ksp	8	0.003185	0.000000
ksp	9	0.003088	0.000000
mcf	0	0.041049	0.000000
mcf	1	0.040323	0.000000
mcf	2	0.042929	0.000000
mcf	3	0.040680	0.000000
mcf	4	0.035061	0.000000
mcf	5	0.041675	0.000000
mcf	6	0.037190	0.000000
mcf	7	0.045674	0.000000
mcf	8	0.032795	0.000000
mcf	9	0.037497	0.000000
mwmcf	0	0.001731	0.000000
mwmcf	1	0.000016	0.000000
mwmcf	2	0.000016	0.000000
mwmcf	3	0.000016	0.000000
mwmcf	4	0.000015	0.000000
mwmcf	5	0.000018	0.000000
mwmcf	6	0.000016	0.000000
mwmcf	7	0.000016	0.000000
mwmcf	8	0.000016	0.000000
mwmcf	9	0.000016	0.000000
raeke	0	0.528312	0.000000
raeke	1	0.000100	0.000000
raeke	2	0.000101	0.000000
raeke	3	0.000146	0.000000
raeke	4	0.000105	0.000000
raeke	5	0.000103	0.000000
raeke	6	0.000161	0.000000
raeke	7	0.000106	0.000000
raeke	8	0.000102	0.000000
raeke	9	0.000122	0.000000
semimcfecmp	0	0.004455	0.000000
semimcfecmp	1	0.003800	0.000000
semimcfecmp	2	0.004464	0.000000
semimcfecmp	3	0.007233	0.000000
semimcfecmp	4	0.006606	0.000000
semimcfecmp	5	0.004917	0.000000
semimcfecmp	6	0.005235	0.000000
semimcfecmp	7	0.006230	0.000000
semimcfecmp	8	0.007338	0.000000
semimcfecmp	9	0.006566	0.000000
semimcfksp	0	0.007705	0.000000
semimcfksp	1	0.008220	0.000000
semimcfksp	2	0.004698	0.000000
semimcfksp	3	0.004710	0.000000
semimcfksp	4	0.008098	0.000000
semimcfksp	5	0.006955	0.000000
semimcfksp	6	0.004644	0.000000
semimcfksp	7	0.007933	0.000000
semimcfksp	8	0.007459	0.000000
semimcfksp	9	0.007603	0.000000
semimcfmcf	0	0.006932	0.000000
semimcfmcf	1	0.007619	0.000000
semimcfmcf	2	0.007956	0.000000
semimcfmcf	3	0.006469	0.000000
semimcfmcf	4	0.005226	0.000000
semimcfmcf	5	0.006868	0.000000
semimcfmcf	6	0.007639	0.000000
semimcfmcf	7	0.008277	0.000000
semimcfmcf	8	0.008171	0.000000
semimcfmcf	9	0.007871	0.000000
semimcfraeke	0	0.038739	0.000000
semimcfraeke	1	0.041652	0.000000
semimcfraeke	2	0.039749	0.000000
semimcfraeke	3	0.034168	0.000000
semimcfraeke	4	0.045479	0.000000
semimcfraeke	5	0.033647	0.000000
semimcfraeke	6	0.045120	0.000000
semimcfraeke	7	0.043058	0.000000
semimcfraeke	8	0.041977	0.000000
semimcfraeke	9	0.039813	0.000000
semimcfvlb	0	0.011869	0.000000
semimcfvlb	1	0.011298	0.000000
semimcfvlb	2	0.014158	0.000000
semimcfvlb	3	0.012767	0.000000
semimcfvlb	4	0.012351	0.000000
semimcfvlb	5	0.015303	0.000000
semimcfvlb	6	0.012317	0.000000
semimcfvlb	7	0.012382	0.000000
semimcfvlb	8	0.008394	0.000000
semimcfvlb	9	0.013584	0.000000
spf	0	0.000645	0.000000
spf	1	0.000642	0.000000
spf	2	0.000648	0.000000
spf	3	0.000641	0.000000
spf	4	0.000644	0.000000
spf	5	0.000775	0.000000
spf	6	0.000648	0.000000
spf	7	0.000876	0.000000
spf	8	0.000642	0.000000
spf	9	0.000644	0.000000
vlb	0	0.051093	0.000000
vlb	1	0.050193	0.000000
vlb	2	0.050745	0.000000
vlb	3	0.050979	0.000000
vlb	4	0.050883	0.000000
vlb	5	0.050035	0.000000
vlb	6	0.050580	0.000000
vlb	7	0.050431	0.000000
vlb	8	0.052896	0.000000
vlb	9	0.050317	0.000000

