# solver	iter	mean-congestion	stddev
spf	0	0.107816	0.000000
spf	1	0.105424	0.000000
spf	2	0.110666	0.000000
spf	3	0.107802	0.000000
spf	4	0.104840	0.000000
spf	5	0.105286	0.000000
spf	6	0.108145	0.000000
spf	7	0.106845	0.000000
spf	8	0.108076	0.000000
spf	9	0.103349	0.000000
spf	10	0.101166	0.000000
spf	11	0.103491	0.000000
spf	12	0.105446	0.000000
spf	13	0.108632	0.000000
spf	14	0.109451	0.000000
spf	15	0.109350	0.000000
spf	16	0.109515	0.000000
spf	17	0.113378	0.000000
spf	18	0.110618	0.000000
spf	19	0.104964	0.000000
spf	20	0.111048	0.000000
spf	21	0.109247	0.000000
spf	22	0.109284	0.000000
spf	23	0.105303	0.000000
spf	24	0.105871	0.000000
spf	25	0.108699	0.000000
spf	26	0.111260	0.000000
spf	27	0.111440	0.000000
spf	28	0.112540	0.000000
spf	29	0.108528	0.000000
spf	30	0.113543	0.000000
spf	31	0.115053	0.000000
spf	32	0.120985	0.000000
spf	33	0.118038	0.000000
spf	34	0.115941	0.000000
spf	35	0.111482	0.000000

