# solver	iter	churn	stddev
ecmp	0	0.000000	0.000000
ecmp	1	0.000000	0.000000
ecmp	2	34.000000	0.000000
ecmp	3	34.000000	0.000000
ecmp	4	34.000000	0.000000
ecmp	5	34.000000	0.000000
ecmp	6	34.000000	0.000000
ecmp	7	34.000000	0.000000
ecmp	8	34.000000	0.000000
ecmp	9	34.000000	0.000000
ecmp	10	34.000000	0.000000
ecmp	11	34.000000	0.000000
ecmp	12	34.000000	0.000000
ecmp	13	34.000000	0.000000
ecmp	14	34.000000	0.000000
ecmp	15	34.000000	0.000000
ecmp	16	34.000000	0.000000
ecmp	17	34.000000	0.000000
ecmp	18	34.000000	0.000000
ecmp	19	34.000000	0.000000
ecmp	20	34.000000	0.000000
ecmp	21	34.000000	0.000000
ecmp	22	34.000000	0.000000
ecmp	23	34.000000	0.000000
ksp	0	0.000000	0.000000
ksp	1	0.000000	0.000000
ksp	2	87.000000	0.000000
ksp	3	87.000000	0.000000
ksp	4	87.000000	0.000000
ksp	5	87.000000	0.000000
ksp	6	87.000000	0.000000
ksp	7	87.000000	0.000000
ksp	8	87.000000	0.000000
ksp	9	87.000000	0.000000
ksp	10	87.000000	0.000000
ksp	11	87.000000	0.000000
ksp	12	87.000000	0.000000
ksp	13	87.000000	0.000000
ksp	14	87.000000	0.000000
ksp	15	87.000000	0.000000
ksp	16	87.000000	0.000000
ksp	17	87.000000	0.000000
ksp	18	87.000000	0.000000
ksp	19	87.000000	0.000000
ksp	20	87.000000	0.000000
ksp	21	87.000000	0.000000
ksp	22	87.000000	0.000000
ksp	23	87.000000	0.000000
mcf	0	0.000000	0.000000
mcf	1	0.000000	0.000000
mcf	2	91.000000	0.000000
mcf	3	99.000000	0.000000
mcf	4	91.000000	0.000000
mcf	5	86.000000	0.000000
mcf	6	92.000000	0.000000
mcf	7	93.000000	0.000000
mcf	8	86.000000	0.000000
mcf	9	88.000000	0.000000
mcf	10	84.000000	0.000000
mcf	11	92.000000	0.000000
mcf	12	97.000000	0.000000
mcf	13	89.000000	0.000000
mcf	14	90.000000	0.000000
mcf	15	96.000000	0.000000
mcf	16	95.000000	0.000000
mcf	17	91.000000	0.000000
mcf	18	100.000000	0.000000
mcf	19	83.000000	0.000000
mcf	20	89.000000	0.000000
mcf	21	90.000000	0.000000
mcf	22	90.000000	0.000000
mcf	23	95.000000	0.000000
raeke	0	0.000000	0.000000
raeke	1	0.000000	0.000000
raeke	2	121.000000	0.000000
raeke	3	58.000000	0.000000
raeke	4	88.000000	0.000000
raeke	5	78.000000	0.000000
raeke	6	66.000000	0.000000
raeke	7	62.000000	0.000000
raeke	8	50.000000	0.000000
raeke	9	32.000000	0.000000
raeke	10	48.000000	0.000000
raeke	11	94.000000	0.000000
raeke	12	76.000000	0.000000
raeke	13	68.000000	0.000000
raeke	14	44.000000	0.000000
raeke	15	74.000000	0.000000
raeke	16	56.000000	0.000000
raeke	17	22.000000	0.000000
raeke	18	48.000000	0.000000
raeke	19	26.000000	0.000000
raeke	20	54.000000	0.000000
raeke	21	108.000000	0.000000
raeke	22	100.000000	0.000000
raeke	23	52.000000	0.000000
semimcfecmp	0	0.000000	0.000000
semimcfecmp	1	0.000000	0.000000
semimcfecmp	2	34.000000	0.000000
semimcfecmp	3	0.000000	0.000000
semimcfecmp	4	0.000000	0.000000
semimcfecmp	5	0.000000	0.000000
semimcfecmp	6	0.000000	0.000000
semimcfecmp	7	0.000000	0.000000
semimcfecmp	8	0.000000	0.000000
semimcfecmp	9	0.000000	0.000000
semimcfecmp	10	0.000000	0.000000
semimcfecmp	11	0.000000	0.000000
semimcfecmp	12	0.000000	0.000000
semimcfecmp	13	0.000000	0.000000
semimcfecmp	14	0.000000	0.000000
semimcfecmp	15	0.000000	0.000000
semimcfecmp	16	0.000000	0.000000
semimcfecmp	17	0.000000	0.000000
semimcfecmp	18	0.000000	0.000000
semimcfecmp	19	0.000000	0.000000
semimcfecmp	20	0.000000	0.000000
semimcfecmp	21	0.000000	0.000000
semimcfecmp	22	0.000000	0.000000
semimcfecmp	23	0.000000	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	87.000000	0.000000
semimcfksp	3	0.000000	0.000000
semimcfksp	4	0.000000	0.000000
semimcfksp	5	0.000000	0.000000
semimcfksp	6	0.000000	0.000000
semimcfksp	7	0.000000	0.000000
semimcfksp	8	0.000000	0.000000
semimcfksp	9	0.000000	0.000000
semimcfksp	10	0.000000	0.000000
semimcfksp	11	0.000000	0.000000
semimcfksp	12	0.000000	0.000000
semimcfksp	13	0.000000	0.000000
semimcfksp	14	0.000000	0.000000
semimcfksp	15	0.000000	0.000000
semimcfksp	16	0.000000	0.000000
semimcfksp	17	0.000000	0.000000
semimcfksp	18	0.000000	0.000000
semimcfksp	19	0.000000	0.000000
semimcfksp	20	0.000000	0.000000
semimcfksp	21	0.000000	0.000000
semimcfksp	22	0.000000	0.000000
semimcfksp	23	0.000000	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	94.000000	0.000000
semimcfmcf	3	30.000000	0.000000
semimcfmcf	4	44.000000	0.000000
semimcfmcf	5	42.000000	0.000000
semimcfmcf	6	12.000000	0.000000
semimcfmcf	7	46.000000	0.000000
semimcfmcf	8	26.000000	0.000000
semimcfmcf	9	38.000000	0.000000
semimcfmcf	10	20.000000	0.000000
semimcfmcf	11	40.000000	0.000000
semimcfmcf	12	26.000000	0.000000
semimcfmcf	13	58.000000	0.000000
semimcfmcf	14	14.000000	0.000000
semimcfmcf	15	38.000000	0.000000
semimcfmcf	16	12.000000	0.000000
semimcfmcf	17	40.000000	0.000000
semimcfmcf	18	32.000000	0.000000
semimcfmcf	19	44.000000	0.000000
semimcfmcf	20	30.000000	0.000000
semimcfmcf	21	26.000000	0.000000
semimcfmcf	22	44.000000	0.000000
semimcfmcf	23	38.000000	0.000000
semimcfmcfenv	0	0.000000	0.000000
semimcfmcfenv	1	0.000000	0.000000
semimcfmcfenv	2	88.000000	0.000000
semimcfmcfenv	3	0.000000	0.000000
semimcfmcfenv	4	0.000000	0.000000
semimcfmcfenv	5	0.000000	0.000000
semimcfmcfenv	6	0.000000	0.000000
semimcfmcfenv	7	0.000000	0.000000
semimcfmcfenv	8	0.000000	0.000000
semimcfmcfenv	9	0.000000	0.000000
semimcfmcfenv	10	0.000000	0.000000
semimcfmcfenv	11	0.000000	0.000000
semimcfmcfenv	12	0.000000	0.000000
semimcfmcfenv	13	0.000000	0.000000
semimcfmcfenv	14	0.000000	0.000000
semimcfmcfenv	15	0.000000	0.000000
semimcfmcfenv	16	0.000000	0.000000
semimcfmcfenv	17	0.000000	0.000000
semimcfmcfenv	18	0.000000	0.000000
semimcfmcfenv	19	0.000000	0.000000
semimcfmcfenv	20	0.000000	0.000000
semimcfmcfenv	21	0.000000	0.000000
semimcfmcfenv	22	0.000000	0.000000
semimcfmcfenv	23	0.000000	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	100.000000	0.000000
semimcfraeke	3	84.000000	0.000000
semimcfraeke	4	115.000000	0.000000
semimcfraeke	5	63.000000	0.000000
semimcfraeke	6	64.000000	0.000000
semimcfraeke	7	26.000000	0.000000
semimcfraeke	8	54.000000	0.000000
semimcfraeke	9	118.000000	0.000000
semimcfraeke	10	90.000000	0.000000
semimcfraeke	11	100.000000	0.000000
semimcfraeke	12	60.000000	0.000000
semimcfraeke	13	56.000000	0.000000
semimcfraeke	14	91.000000	0.000000
semimcfraeke	15	93.000000	0.000000
semimcfraeke	16	103.000000	0.000000
semimcfraeke	17	89.000000	0.000000
semimcfraeke	18	106.000000	0.000000
semimcfraeke	19	70.000000	0.000000
semimcfraeke	20	80.000000	0.000000
semimcfraeke	21	80.000000	0.000000
semimcfraeke	22	86.000000	0.000000
semimcfraeke	23	121.000000	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	107.000000	0.000000
semimcfvlb	3	46.000000	0.000000
semimcfvlb	4	59.000000	0.000000
semimcfvlb	5	59.000000	0.000000
semimcfvlb	6	34.000000	0.000000
semimcfvlb	7	51.000000	0.000000
semimcfvlb	8	51.000000	0.000000
semimcfvlb	9	44.000000	0.000000
semimcfvlb	10	72.000000	0.000000
semimcfvlb	11	55.000000	0.000000
semimcfvlb	12	54.000000	0.000000
semimcfvlb	13	48.000000	0.000000
semimcfvlb	14	38.000000	0.000000
semimcfvlb	15	63.000000	0.000000
semimcfvlb	16	49.000000	0.000000
semimcfvlb	17	67.000000	0.000000
semimcfvlb	18	66.000000	0.000000
semimcfvlb	19	62.000000	0.000000
semimcfvlb	20	57.000000	0.000000
semimcfvlb	21	53.000000	0.000000
semimcfvlb	22	54.000000	0.000000
semimcfvlb	23	56.000000	0.000000
spf	0	0.000000	0.000000
spf	1	0.000000	0.000000
spf	2	26.000000	0.000000
spf	3	26.000000	0.000000
spf	4	26.000000	0.000000
spf	5	26.000000	0.000000
spf	6	26.000000	0.000000
spf	7	26.000000	0.000000
spf	8	26.000000	0.000000
spf	9	26.000000	0.000000
spf	10	26.000000	0.000000
spf	11	26.000000	0.000000
spf	12	26.000000	0.000000
spf	13	26.000000	0.000000
spf	14	26.000000	0.000000
spf	15	26.000000	0.000000
spf	16	26.000000	0.000000
spf	17	26.000000	0.000000
spf	18	26.000000	0.000000
spf	19	26.000000	0.000000
spf	20	26.000000	0.000000
spf	21	26.000000	0.000000
spf	22	26.000000	0.000000
spf	23	26.000000	0.000000
vlb	0	0.000000	0.000000
vlb	1	0.000000	0.000000
vlb	2	100.000000	0.000000
vlb	3	125.000000	0.000000
vlb	4	97.000000	0.000000
vlb	5	107.000000	0.000000
vlb	6	117.000000	0.000000
vlb	7	112.000000	0.000000
vlb	8	110.000000	0.000000
vlb	9	96.000000	0.000000
vlb	10	106.000000	0.000000
vlb	11	103.000000	0.000000
vlb	12	105.000000	0.000000
vlb	13	110.000000	0.000000
vlb	14	118.000000	0.000000
vlb	15	106.000000	0.000000
vlb	16	109.000000	0.000000
vlb	17	104.000000	0.000000
vlb	18	105.000000	0.000000
vlb	19	114.000000	0.000000
vlb	20	112.000000	0.000000
