# solver	iter	total-throughput	stddev
ecmp	0	0.922415	0.000000
ecmp	1	0.928092	0.000000
ecmp	2	0.804165	0.000000
ecmp	3	0.846849	0.000000
ecmp	4	0.883261	0.000000
ecmp	5	0.859293	0.000000
ecmp	6	0.890235	0.000000
ecmp	7	0.886095	0.000000
ecmp	8	0.866769	0.000000
ecmp	9	0.850491	0.000000
ecmp	10	0.843574	0.000000
ecmp	11	0.838095	0.000000
ecmp	12	0.816593	0.000000
ecmp	13	0.810414	0.000000
ecmp	14	0.808465	0.000000
ecmp	15	0.844926	0.000000
ecmp	16	0.845436	0.000000
ecmp	17	0.800457	0.000000
ecmp	18	0.792849	0.000000
ecmp	19	0.781551	0.000000
ecmp	20	0.777017	0.000000
ecmp	21	0.797945	0.000000
ecmp	22	0.780782	0.000000
ecmp	23	0.776891	0.000000
ksp	0	0.985785	0.000000
ksp	1	0.991519	0.000000
ksp	2	0.812735	0.000000
ksp	3	0.855342	0.000000
ksp	4	0.891018	0.000000
ksp	5	0.867590	0.000000
ksp	6	0.897840	0.000000
ksp	7	0.893812	0.000000
ksp	8	0.874920	0.000000
ksp	9	0.859068	0.000000
ksp	10	0.852224	0.000000
ksp	11	0.846744	0.000000
ksp	12	0.825309	0.000000
ksp	13	0.819153	0.000000
ksp	14	0.817054	0.000000
ksp	15	0.853422	0.000000
ksp	16	0.854000	0.000000
ksp	17	0.809005	0.000000
ksp	18	0.801357	0.000000
ksp	19	0.789992	0.000000
ksp	20	0.785385	0.000000
ksp	21	0.806482	0.000000
ksp	22	0.788945	0.000000
ksp	23	0.784973	0.000000
mcf	0	1.000000	0.000000
mcf	1	1.000000	0.000000
mcf	2	0.788133	0.000000
mcf	3	0.852896	0.000000
mcf	4	0.882726	0.000000
mcf	5	0.862532	0.000000
mcf	6	0.890324	0.000000
mcf	7	0.886066	0.000000
mcf	8	0.868174	0.000000
mcf	9	0.851952	0.000000
mcf	10	0.847887	0.000000
mcf	11	0.841237	0.000000
mcf	12	0.808666	0.000000
mcf	13	0.797425	0.000000
mcf	14	0.792631	0.000000
mcf	15	0.843485	0.000000
mcf	16	0.846831	0.000000
mcf	17	0.783239	0.000000
mcf	18	0.770900	0.000000
mcf	19	0.759457	0.000000
mcf	20	0.751078	0.000000
mcf	21	0.780537	0.000000
mcf	22	0.754437	0.000000
mcf	23	0.747219	0.000000
raeke	0	0.978962	0.000000
raeke	1	0.984627	0.000000
raeke	2	0.812137	0.000000
raeke	3	0.866117	0.000000
raeke	4	0.906433	0.000000
raeke	5	0.880189	0.000000
raeke	6	0.914031	0.000000
raeke	7	0.909594	0.000000
raeke	8	0.888441	0.000000
raeke	9	0.870843	0.000000
raeke	10	0.863248	0.000000
raeke	11	0.857098	0.000000
raeke	12	0.833943	0.000000
raeke	13	0.826934	0.000000
raeke	14	0.824820	0.000000
raeke	15	0.864030	0.000000
raeke	16	0.865059	0.000000
raeke	17	0.815996	0.000000
raeke	18	0.807904	0.000000
raeke	19	0.796159	0.000000
raeke	20	0.791045	0.000000
raeke	21	0.812998	0.000000
raeke	22	0.795082	0.000000
raeke	23	0.790300	0.000000
semimcfecmp	0	0.922588	0.000000
semimcfecmp	1	0.928325	0.000000
semimcfecmp	2	0.804204	0.000000
semimcfecmp	3	0.866367	0.000000
semimcfecmp	4	0.906244	0.000000
semimcfecmp	5	0.880147	0.000000
semimcfecmp	6	0.913984	0.000000
semimcfecmp	7	0.909655	0.000000
semimcfecmp	8	0.888361	0.000000
semimcfecmp	9	0.870833	0.000000
semimcfecmp	10	0.863295	0.000000
semimcfecmp	11	0.857244	0.000000
semimcfecmp	12	0.833739	0.000000
semimcfecmp	13	0.827096	0.000000
semimcfecmp	14	0.824673	0.000000
semimcfecmp	15	0.864170	0.000000
semimcfecmp	16	0.864967	0.000000
semimcfecmp	17	0.816076	0.000000
semimcfecmp	18	0.807967	0.000000
semimcfecmp	19	0.795942	0.000000
semimcfecmp	20	0.791039	0.000000
semimcfecmp	21	0.813405	0.000000
semimcfecmp	22	0.794649	0.000000
semimcfecmp	23	0.790452	0.000000
semimcfksp	0	1.000000	0.000000
semimcfksp	1	1.000000	0.000000
semimcfksp	2	0.815554	0.000000
semimcfksp	3	0.866367	0.000000
semimcfksp	4	0.906244	0.000000
semimcfksp	5	0.880147	0.000000
semimcfksp	6	0.913984	0.000000
semimcfksp	7	0.909655	0.000000
semimcfksp	8	0.888361	0.000000
semimcfksp	9	0.870833	0.000000
semimcfksp	10	0.863295	0.000000
semimcfksp	11	0.857244	0.000000
semimcfksp	12	0.833739	0.000000
semimcfksp	13	0.827096	0.000000
semimcfksp	14	0.824673	0.000000
semimcfksp	15	0.864170	0.000000
semimcfksp	16	0.864967	0.000000
semimcfksp	17	0.816076	0.000000
semimcfksp	18	0.807967	0.000000
semimcfksp	19	0.795942	0.000000
semimcfksp	20	0.791039	0.000000
semimcfksp	21	0.813405	0.000000
semimcfksp	22	0.794649	0.000000
semimcfksp	23	0.790452	0.000000
semimcfmcf	0	1.000000	0.000000
semimcfmcf	1	1.000000	0.000000
semimcfmcf	2	0.788345	0.000000
semimcfmcf	3	0.863344	0.000000
semimcfmcf	4	0.906106	0.000000
semimcfmcf	5	0.880092	0.000000
semimcfmcf	6	0.913879	0.000000
semimcfmcf	7	0.909747	0.000000
semimcfmcf	8	0.888432	0.000000
semimcfmcf	9	0.870817	0.000000
semimcfmcf	10	0.863438	0.000000
semimcfmcf	11	0.855596	0.000000
semimcfmcf	12	0.818961	0.000000
semimcfmcf	13	0.809639	0.000000
semimcfmcf	14	0.803502	0.000000
semimcfmcf	15	0.858577	0.000000
semimcfmcf	16	0.862214	0.000000
semimcfmcf	17	0.790256	0.000000
semimcfmcf	18	0.779199	0.000000
semimcfmcf	19	0.763576	0.000000
semimcfmcf	20	0.756511	0.000000
semimcfmcf	21	0.787046	0.000000
semimcfmcf	22	0.758294	0.000000
semimcfmcf	23	0.750406	0.000000
semimcfmcfenv	0	1.000000	0.000000
semimcfmcfenv	1	1.000000	0.000000
semimcfmcfenv	2	0.787688	0.000000
semimcfmcfenv	3	0.862995	0.000000
semimcfmcfenv	4	0.906244	0.000000
semimcfmcfenv	5	0.880147	0.000000
semimcfmcfenv	6	0.913984	0.000000
semimcfmcfenv	7	0.909655	0.000000
semimcfmcfenv	8	0.888361	0.000000
semimcfmcfenv	9	0.870833	0.000000
semimcfmcfenv	10	0.863295	0.000000
semimcfmcfenv	11	0.853647	0.000000
semimcfmcfenv	12	0.817879	0.000000
semimcfmcfenv	13	0.808886	0.000000
semimcfmcfenv	14	0.802368	0.000000
semimcfmcfenv	15	0.857896	0.000000
semimcfmcfenv	16	0.861207	0.000000
semimcfmcfenv	17	0.789100	0.000000
semimcfmcfenv	18	0.778595	0.000000
semimcfmcfenv	19	0.762856	0.000000
semimcfmcfenv	20	0.755874	0.000000
semimcfmcfenv	21	0.786623	0.000000
