# solver	iter	.0.600000-exp-congestion	stddev
ecmp	0	0.107728	0.000000
ecmp	1	0.105811	0.000000
ecmp	2	0.107322	0.000000
ecmp	3	0.112727	0.000000
ecmp	4	0.110202	0.000000
ecmp	5	0.111798	0.000000
ecmp	6	0.096346	0.000000
ecmp	7	0.101217	0.000000
ecmp	8	0.095362	0.000000
ecmp	9	0.102425	0.000000
ksp	0	0.188391	0.000000
ksp	1	0.179873	0.000000
ksp	2	0.193174	0.000000
ksp	3	0.183228	0.000000
ksp	4	0.177725	0.000000
ksp	5	0.184446	0.000000
ksp	6	0.190779	0.000000
ksp	7	0.184983	0.000000
ksp	8	0.203075	0.000000
ksp	9	0.180276	0.000000
mcf	0	0.255937	0.000000
mcf	1	0.303554	0.000000
mcf	2	0.288993	0.000000
mcf	3	0.259282	0.000000
mcf	4	0.251342	0.000000
mcf	5	0.248734	0.000000
mcf	6	0.285011	0.000000
mcf	7	0.276663	0.000000
mcf	8	0.305545	0.000000
mcf	9	0.268461	0.000000
raeke	0	0.179781	0.000000
raeke	1	0.180527	0.000000
raeke	2	0.198306	0.000000
raeke	3	0.174877	0.000000
raeke	4	0.171995	0.000000
raeke	5	0.186962	0.000000
raeke	6	0.198313	0.000000
raeke	7	0.189709	0.000000
raeke	8	0.197527	0.000000
raeke	9	0.161685	0.000000
semimcfecmp	0	0.110115	0.000000
semimcfecmp	1	0.113560	0.000000
semimcfecmp	2	0.117348	0.000000
semimcfecmp	3	0.105649	0.000000
semimcfecmp	4	0.102067	0.000000
semimcfecmp	5	0.100506	0.000000
semimcfecmp	6	0.109225	0.000000
semimcfecmp	7	0.105830	0.000000
semimcfecmp	8	0.111757	0.000000
semimcfecmp	9	0.094266	0.000000
semimcfksp	0	0.156938	0.000000
semimcfksp	1	0.130910	0.000000
semimcfksp	2	0.152776	0.000000
semimcfksp	3	0.144817	0.000000
semimcfksp	4	0.134273	0.000000
semimcfksp	5	0.165669	0.000000
semimcfksp	6	0.132112	0.000000
semimcfksp	7	0.165989	0.000000
semimcfksp	8	0.152360	0.000000
semimcfksp	9	0.119687	0.000000
semimcfmcf	0	0.244305	0.000000
semimcfmcf	1	0.256386	0.000000
semimcfmcf	2	0.261461	0.000000
semimcfmcf	3	0.259327	0.000000
semimcfmcf	4	0.254829	0.000000
semimcfmcf	5	0.255823	0.000000
semimcfmcf	6	0.280155	0.000000
semimcfmcf	7	0.268990	0.000000
semimcfmcf	8	0.284853	0.000000
semimcfmcf	9	0.255134	0.000000
semimcfraeke	0	0.135708	0.000000
semimcfraeke	1	0.194724	0.000000
semimcfraeke	2	0.163086	0.000000
semimcfraeke	3	0.156785	0.000000
semimcfraeke	4	0.131561	0.000000
semimcfraeke	5	0.143423	0.000000
semimcfraeke	6	0.135138	0.000000
semimcfraeke	7	0.164585	0.000000
semimcfraeke	8	0.172664	0.000000
semimcfraeke	9	0.148448	0.000000
semimcfvlb	0	0.165350	0.000000
semimcfvlb	1	0.134153	0.000000
semimcfvlb	2	0.208166	0.000000
semimcfvlb	3	0.203245	0.000000
semimcfvlb	4	0.190394	0.000000
semimcfvlb	5	0.168121	0.000000
semimcfvlb	6	0.210909	0.000000
semimcfvlb	7	0.186470	0.000000
semimcfvlb	8	0.149193	0.000000
semimcfvlb	9	0.170856	0.000000
spf	0	0.125427	0.000000
spf	1	0.121062	0.000000
spf	2	0.124459	0.000000
spf	3	0.131586	0.000000
spf	4	0.128189	0.000000
spf	5	0.130401	0.000000
spf	6	0.111815	0.000000
spf	7	0.117089	0.000000
spf	8	0.109823	0.000000
spf	9	0.116590	0.000000
vlb	0	0.175209	0.000000
vlb	1	0.140877	0.000000
vlb	2	0.150470	0.000000
vlb	3	0.143996	0.000000
vlb	4	0.118497	0.000000
vlb	5	0.155031	0.000000
vlb	6	0.160600	0.000000
vlb	7	0.152078	0.000000
vlb	8	0.149751	0.000000
vlb	9	0.138735	0.000000

