# solver	iter	mean-exp-congestion	stddev
ecmp	0	0.158267	0.000000
ecmp	1	0.154638	0.000000
ecmp	2	0.162289	0.000000
ecmp	3	0.158185	0.000000
ecmp	4	0.153863	0.000000
ecmp	5	0.154505	0.000000
ecmp	6	0.158754	0.000000
ecmp	7	0.156771	0.000000
ecmp	8	0.158538	0.000000
ecmp	9	0.151631	0.000000
ksp	0	0.241641	0.000000
ksp	1	0.235236	0.000000
ksp	2	0.246438	0.000000
ksp	3	0.241612	0.000000
ksp	4	0.234953	0.000000
ksp	5	0.235444	0.000000
ksp	6	0.241976	0.000000
ksp	7	0.238478	0.000000
ksp	8	0.240691	0.000000
ksp	9	0.231062	0.000000
mcf	0	0.237505	0.000000
mcf	1	0.232759	0.000000
mcf	2	0.236661	0.000000
mcf	3	0.235898	0.000000
mcf	4	0.227293	0.000000
mcf	5	0.227793	0.000000
mcf	6	0.228929	0.000000
mcf	7	0.233727	0.000000
mcf	8	0.238247	0.000000
mcf	9	0.222766	0.000000
raeke	0	0.199482	0.000000
raeke	1	0.194571	0.000000
raeke	2	0.204289	0.000000
raeke	3	0.199243	0.000000
raeke	4	0.193866	0.000000
raeke	5	0.194546	0.000000
raeke	6	0.200187	0.000000
raeke	7	0.197468	0.000000
raeke	8	0.199752	0.000000
raeke	9	0.190924	0.000000
semimcfecmp	0	0.158267	0.000000
semimcfecmp	1	0.154638	0.000000
semimcfecmp	2	0.162289	0.000000
semimcfecmp	3	0.158185	0.000000
semimcfecmp	4	0.153863	0.000000
semimcfecmp	5	0.154505	0.000000
semimcfecmp	6	0.158754	0.000000
semimcfecmp	7	0.156771	0.000000
semimcfecmp	8	0.158538	0.000000
semimcfecmp	9	0.151631	0.000000
semimcfksp	0	0.194268	0.000000
semimcfksp	1	0.176572	0.000000
semimcfksp	2	0.198478	0.000000
semimcfksp	3	0.191439	0.000000
semimcfksp	4	0.185955	0.000000
semimcfksp	5	0.187714	0.000000
semimcfksp	6	0.185666	0.000000
semimcfksp	7	0.187824	0.000000
semimcfksp	8	0.184645	0.000000
semimcfksp	9	0.184610	0.000000
semimcfmcf	0	0.237816	0.000000
semimcfmcf	1	0.231470	0.000000
semimcfmcf	2	0.246309	0.000000
semimcfmcf	3	0.237261	0.000000
semimcfmcf	4	0.230716	0.000000
semimcfmcf	5	0.235183	0.000000
semimcfmcf	6	0.241204	0.000000
semimcfmcf	7	0.239473	0.000000
semimcfmcf	8	0.241973	0.000000
semimcfmcf	9	0.228073	0.000000
semimcfraeke	0	0.185034	0.000000
semimcfraeke	1	0.186978	0.000000
semimcfraeke	2	0.193965	0.000000
semimcfraeke	3	0.186286	0.000000
semimcfraeke	4	0.176670	0.000000
semimcfraeke	5	0.177351	0.000000
semimcfraeke	6	0.188362	0.000000
semimcfraeke	7	0.188794	0.000000
semimcfraeke	8	0.182109	0.000000
semimcfraeke	9	0.177818	0.000000
semimcfvlb	0	0.193058	0.000000
semimcfvlb	1	0.177892	0.000000
semimcfvlb	2	0.201543	0.000000
semimcfvlb	3	0.195386	0.000000
semimcfvlb	4	0.190864	0.000000
semimcfvlb	5	0.188403	0.000000
semimcfvlb	6	0.189953	0.000000
semimcfvlb	7	0.191555	0.000000
semimcfvlb	8	0.180826	0.000000
semimcfvlb	9	0.185427	0.000000
spf	0	0.158267	0.000000
spf	1	0.154638	0.000000
spf	2	0.162289	0.000000
spf	3	0.158185	0.000000
spf	4	0.153863	0.000000
spf	5	0.154505	0.000000
spf	6	0.158754	0.000000
spf	7	0.156771	0.000000
spf	8	0.158538	0.000000
spf	9	0.151631	0.000000
vlb	0	0.199532	0.000000
vlb	1	0.194659	0.000000
vlb	2	0.204364	0.000000
vlb	3	0.198655	0.000000
vlb	4	0.192725	0.000000
vlb	5	0.193287	0.000000
vlb	6	0.197271	0.000000
vlb	7	0.196057	0.000000
vlb	8	0.199058	0.000000
vlb	9	0.191003	0.000000

