# solver	iter	mean-congestion	stddev
ecmp	0	0.158267	0.000000
ecmp	1	0.154638	0.000000
ecmp	2	0.117366	0.000000
ecmp	3	0.114628	0.000000
ecmp	4	0.112490	0.000000
ecmp	5	0.113171	0.000000
ecmp	6	0.117491	0.000000
ecmp	7	0.115656	0.000000
ecmp	8	0.116728	0.000000
ecmp	9	0.111314	0.000000
ksp	0	0.241641	0.000000
ksp	1	0.235236	0.000000
ksp	2	0.169588	0.000000
ksp	3	0.163942	0.000000
ksp	4	0.159760	0.000000
ksp	5	0.162352	0.000000
ksp	6	0.169069	0.000000
ksp	7	0.165608	0.000000
ksp	8	0.168794	0.000000
ksp	9	0.158403	0.000000
mcf	0	0.237505	0.000000
mcf	1	0.232759	0.000000
mcf	2	0.189563	0.000000
mcf	3	0.187987	0.000000
mcf	4	0.182612	0.000000
mcf	5	0.186648	0.000000
mcf	6	0.184408	0.000000
mcf	7	0.191117	0.000000
mcf	8	0.195319	0.000000
mcf	9	0.176652	0.000000
raeke	0	0.199482	0.000000
raeke	1	0.194571	0.000000
raeke	2	0.154656	0.000000
raeke	3	0.150009	0.000000
raeke	4	0.158839	0.000000
raeke	5	0.147773	0.000000
raeke	6	0.164975	0.000000
raeke	7	0.150486	0.000000
raeke	8	0.152453	0.000000
raeke	9	0.156631	0.000000
semimcfecmp	0	0.158267	0.000000
semimcfecmp	1	0.154638	0.000000
semimcfecmp	2	0.117871	0.000000
semimcfecmp	3	0.115133	0.000000
semimcfecmp	4	0.112936	0.000000
semimcfecmp	5	0.113604	0.000000
semimcfecmp	6	0.118006	0.000000
semimcfecmp	7	0.116169	0.000000
semimcfecmp	8	0.117218	0.000000
semimcfecmp	9	0.111834	0.000000
semimcfksp	0	0.194268	0.000000
semimcfksp	1	0.176572	0.000000
semimcfksp	2	0.154804	0.000000
semimcfksp	3	0.148287	0.000000
semimcfksp	4	0.145414	0.000000
semimcfksp	5	0.150741	0.000000
semimcfksp	6	0.147450	0.000000
semimcfksp	7	0.146915	0.000000
semimcfksp	8	0.143218	0.000000
semimcfksp	9	0.144393	0.000000
semimcfmcf	0	0.237816	0.000000
semimcfmcf	1	0.231470	0.000000
semimcfmcf	2	0.201618	0.000000
semimcfmcf	3	0.191352	0.000000
semimcfmcf	4	0.186865	0.000000
semimcfmcf	5	0.193199	0.000000
semimcfmcf	6	0.200497	0.000000
semimcfmcf	7	0.198182	0.000000
semimcfmcf	8	0.202643	0.000000
semimcfmcf	9	0.186053	0.000000
semimcfraeke	0	0.185034	0.000000
semimcfraeke	1	0.186978	0.000000
semimcfraeke	2	0.153158	0.000000
semimcfraeke	3	0.146303	0.000000
semimcfraeke	4	0.134569	0.000000
semimcfraeke	5	0.138824	0.000000
semimcfraeke	6	0.149629	0.000000
semimcfraeke	7	0.149410	0.000000
semimcfraeke	8	0.145952	0.000000
semimcfraeke	9	0.139880	0.000000
semimcfvlb	0	0.193058	0.000000
semimcfvlb	1	0.177892	0.000000
semimcfvlb	2	0.161034	0.000000
semimcfvlb	3	0.155557	0.000000
semimcfvlb	4	0.148187	0.000000
semimcfvlb	5	0.148436	0.000000
semimcfvlb	6	0.147728	0.000000
semimcfvlb	7	0.150963	0.000000
semimcfvlb	8	0.139082	0.000000
semimcfvlb	9	0.145133	0.000000
spf	0	0.158267	0.000000
spf	1	0.154638	0.000000
spf	2	0.117871	0.000000
spf	3	0.115133	0.000000
spf	4	0.112936	0.000000
spf	5	0.113604	0.000000
spf	6	0.118006	0.000000
spf	7	0.116169	0.000000
spf	8	0.117218	0.000000
spf	9	0.111834	0.000000
vlb	0	0.199532	0.000000
vlb	1	0.194659	0.000000
vlb	2	0.139523	0.000000
vlb	3	0.135322	0.000000
vlb	4	0.129859	0.000000
vlb	5	0.133050	0.000000
vlb	6	0.140278	0.000000
vlb	7	0.136591	0.000000
vlb	8	0.139367	0.000000
vlb	9	0.128309	0.000000

