# solver	iter	.0.200000-exp-congestion	stddev
ecmp	0	1.800000	0.000000
ecmp	1	1.800000	0.000000
ecmp	2	1.800000	0.000000
ecmp	3	1.800000	0.000000
ecmp	4	1.800000	0.000000
ecmp	5	1.800000	0.000000
ecmp	6	1.800000	0.000000
ecmp	7	1.800000	0.000000
ecmp	8	1.800000	0.000000
ecmp	9	1.800000	0.000000
ksp	0	0.800000	0.000000
ksp	1	0.800000	0.000000
ksp	2	0.800000	0.000000
ksp	3	0.800000	0.000000
ksp	4	0.800000	0.000000
ksp	5	0.800000	0.000000
ksp	6	0.800000	0.000000
ksp	7	0.800000	0.000000
ksp	8	0.800000	0.000000
ksp	9	0.800000	0.000000
mcf	0	0.400000	0.000000
mcf	1	0.400000	0.000000
mcf	2	0.400000	0.000000
mcf	3	0.400000	0.000000
mcf	4	0.400000	0.000000
mcf	5	0.400000	0.000000
mcf	6	0.400000	0.000000
mcf	7	0.400000	0.000000
mcf	8	0.400000	0.000000
mcf	9	0.400000	0.000000
mwmcf	0	1.800000	0.000000
mwmcf	1	1.800000	0.000000
mwmcf	2	1.800000	0.000000
mwmcf	3	1.800000	0.000000
mwmcf	4	1.800000	0.000000
mwmcf	5	1.800000	0.000000
mwmcf	6	1.800000	0.000000
mwmcf	7	1.800000	0.000000
mwmcf	8	1.800000	0.000000
mwmcf	9	1.800000	0.000000
raeke	0	0.398952	0.000000
raeke	1	0.398952	0.000000
raeke	2	0.398952	0.000000
raeke	3	0.569129	0.000000
raeke	4	0.406431	0.000000
raeke	5	0.458025	0.000000
raeke	6	0.501784	0.000000
raeke	7	0.510046	0.000000
raeke	8	0.553421	0.000000
raeke	9	0.478484	0.000000
semimcfecmp	0	1.800000	0.000000
semimcfecmp	1	1.800000	0.000000
semimcfecmp	2	1.800000	0.000000
semimcfecmp	3	1.800000	0.000000
semimcfecmp	4	1.800000	0.000000
semimcfecmp	5	1.800000	0.000000
semimcfecmp	6	1.800000	0.000000
semimcfecmp	7	1.800000	0.000000
semimcfecmp	8	1.800000	0.000000
semimcfecmp	9	1.800000	0.000000
semimcfksp	0	0.600000	0.000000
semimcfksp	1	0.600000	0.000000
semimcfksp	2	0.600000	0.000000
semimcfksp	3	0.600000	0.000000
semimcfksp	4	0.600000	0.000000
semimcfksp	5	0.600000	0.000000
semimcfksp	6	0.600000	0.000000
semimcfksp	7	0.600000	0.000000
semimcfksp	8	0.600000	0.000000
semimcfksp	9	0.600000	0.000000
semimcfmcf	0	0.400000	0.000000
semimcfmcf	1	0.400000	0.000000
semimcfmcf	2	0.400000	0.000000
semimcfmcf	3	0.400000	0.000000
semimcfmcf	4	0.400000	0.000000
semimcfmcf	5	0.400000	0.000000
semimcfmcf	6	0.400000	0.000000
semimcfmcf	7	0.400000	0.000000
semimcfmcf	8	0.400000	0.000000
semimcfmcf	9	0.400000	0.000000
semimcfraeke	0	0.402439	0.000000
semimcfraeke	1	0.402439	0.000000
semimcfraeke	2	0.402439	0.000000
semimcfraeke	3	0.413636	0.000000
semimcfraeke	4	0.435119	0.000000
semimcfraeke	5	0.404255	0.000000
semimcfraeke	6	0.405000	0.000000
semimcfraeke	7	0.423810	0.000000
semimcfraeke	8	0.410526	0.000000
semimcfraeke	9	0.409599	0.000000
semimcfvlb	0	0.400000	0.000000
semimcfvlb	1	0.400000	0.000000
semimcfvlb	2	0.400000	0.000000
semimcfvlb	3	0.450000	0.000000
semimcfvlb	4	0.400000	0.000000
semimcfvlb	5	0.412500	0.000000
semimcfvlb	6	0.406250	0.000000
semimcfvlb	7	0.410000	0.000000
semimcfvlb	8	0.400000	0.000000
semimcfvlb	9	0.400000	0.000000
spf	0	1.800000	0.000000
spf	1	1.800000	0.000000
spf	2	1.800000	0.000000
spf	3	1.800000	0.000000
spf	4	1.800000	0.000000
spf	5	1.800000	0.000000
spf	6	1.800000	0.000000
spf	7	1.800000	0.000000
spf	8	1.800000	0.000000
spf	9	1.800000	0.000000
vlb	0	0.947398	0.000000
vlb	1	0.939502	0.000000
vlb	2	0.928684	0.000000
vlb	3	0.978788	0.000000
vlb	4	0.900372	0.000000
vlb	5	0.924800	0.000000
vlb	6	0.945636	0.000000
vlb	7	0.850000	0.000000
vlb	8	0.875731	0.000000
vlb	9	0.915314	0.000000

