# solver	iter	time	stddev
ecmp	0	0.081430	0.000000
ecmp	1	0.082704	0.000000
ecmp	2	0.094980	0.000000
ecmp	3	0.100658	0.000000
ecmp	4	0.092010	0.000000
ecmp	5	0.080419	0.000000
ecmp	6	0.081818	0.000000
ecmp	7	0.076240	0.000000
ecmp	8	0.095120	0.000000
ecmp	9	0.094749	0.000000
ksp	0	0.004596	0.000000
ksp	1	0.004787	0.000000
ksp	2	0.006804	0.000000
ksp	3	0.004724	0.000000
ksp	4	0.005179	0.000000
ksp	5	0.006497	0.000000
ksp	6	0.006654	0.000000
ksp	7	0.006494	0.000000
ksp	8	0.007513	0.000000
ksp	9	0.005011	0.000000
mcf	0	0.090398	0.000000
mcf	1	0.073257	0.000000
mcf	2	0.076060	0.000000
mcf	3	0.052395	0.000000
mcf	4	0.054771	0.000000
mcf	5	0.072781	0.000000
mcf	6	0.056113	0.000000
mcf	7	0.057282	0.000000
mcf	8	0.056597	0.000000
mcf	9	0.058953	0.000000
mwmcf	0	0.002352	0.000000
mwmcf	1	0.000035	0.000000
mwmcf	2	0.000030	0.000000
mwmcf	3	0.000035	0.000000
mwmcf	4	0.000024	0.000000
mwmcf	5	0.000022	0.000000
mwmcf	6	0.000035	0.000000
mwmcf	7	0.000022	0.000000
mwmcf	8	0.000040	0.000000
mwmcf	9	0.000036	0.000000
raeke	0	1.147415	0.000000
raeke	1	0.000227	0.000000
raeke	2	0.000297	0.000000
raeke	3	1.369051	0.000000
raeke	4	1.344010	0.000000
raeke	5	0.989471	0.000000
raeke	6	1.086852	0.000000
raeke	7	1.120208	0.000000
raeke	8	0.979633	0.000000
raeke	9	1.010004	0.000000
semimcfecmp	0	0.014655	0.000000
semimcfecmp	1	0.009128	0.000000
semimcfecmp	2	0.029043	0.000000
semimcfecmp	3	0.005094	0.000000
semimcfecmp	4	0.013506	0.000000
semimcfecmp	5	0.006854	0.000000
semimcfecmp	6	0.010235	0.000000
semimcfecmp	7	0.013557	0.000000
semimcfecmp	8	0.007224	0.000000
semimcfecmp	9	0.008754	0.000000
semimcfksp	0	0.014860	0.000000
semimcfksp	1	0.009587	0.000000
semimcfksp	2	0.011086	0.000000
semimcfksp	3	0.006457	0.000000
semimcfksp	4	0.006956	0.000000
semimcfksp	5	0.021782	0.000000
semimcfksp	6	0.015567	0.000000
semimcfksp	7	0.009429	0.000000
semimcfksp	8	0.009501	0.000000
semimcfksp	9	0.011762	0.000000
semimcfmcf	0	0.009020	0.000000
semimcfmcf	1	0.009360	0.000000
semimcfmcf	2	0.007016	0.000000
semimcfmcf	3	0.014776	0.000000
semimcfmcf	4	0.020929	0.000000
semimcfmcf	5	0.019328	0.000000
semimcfmcf	6	0.006215	0.000000
semimcfmcf	7	0.006482	0.000000
semimcfmcf	8	0.007616	0.000000
semimcfmcf	9	0.018495	0.000000
semimcfraeke	0	0.074227	0.000000
semimcfraeke	1	0.073457	0.000000
semimcfraeke	2	0.075693	0.000000
semimcfraeke	3	0.071171	0.000000
semimcfraeke	4	0.062543	0.000000
semimcfraeke	5	0.061882	0.000000
semimcfraeke	6	0.059874	0.000000
semimcfraeke	7	0.054624	0.000000
semimcfraeke	8	0.075835	0.000000
semimcfraeke	9	0.070635	0.000000
semimcfvlb	0	0.023216	0.000000
semimcfvlb	1	0.014965	0.000000
semimcfvlb	2	0.023211	0.000000
semimcfvlb	3	0.017329	0.000000
semimcfvlb	4	0.016947	0.000000
semimcfvlb	5	0.024781	0.000000
semimcfvlb	6	0.021281	0.000000
semimcfvlb	7	0.018085	0.000000
semimcfvlb	8	0.019883	0.000000
semimcfvlb	9	0.019492	0.000000
spf	0	0.001243	0.000000
spf	1	0.001018	0.000000
spf	2	0.001449	0.000000
spf	3	0.001581	0.000000
spf	4	0.001843	0.000000
spf	5	0.001828	0.000000
spf	6	0.001179	0.000000
spf	7	0.001327	0.000000
spf	8	0.001153	0.000000
spf	9	0.002451	0.000000
vlb	0	0.104790	0.000000
vlb	1	0.085369	0.000000
vlb	2	0.083184	0.000000
vlb	3	0.112979	0.000000
vlb	4	0.083847	0.000000
vlb	5	0.098627	0.000000
vlb	6	0.090492	0.000000
vlb	7	0.089844	0.000000
vlb	8	0.086108	0.000000
vlb	9	0.085890	0.000000

