# solver	iter	mean-congestion	stddev
ecmp	0	0.085530	0.000000
ecmp	1	0.085530	0.000000
ecmp	2	0.113913	0.000000
ecmp	3	0.113513	0.000000
ecmp	4	0.113913	0.000000
ecmp	5	0.113513	0.000000
ecmp	6	0.113913	0.000000
ecmp	7	0.113913	0.000000
ecmp	8	0.113913	0.000000
ecmp	9	0.113913	0.000000
ksp	0	0.216867	0.000000
ksp	1	0.216867	0.000000
ksp	2	0.203221	0.000000
ksp	3	0.203430	0.000000
ksp	4	0.210327	0.000000
ksp	5	0.203430	0.000000
ksp	6	0.203176	0.000000
ksp	7	0.202512	0.000000
ksp	8	0.203430	0.000000
ksp	9	0.203221	0.000000
mcf	0	0.274667	0.000000
mcf	1	0.274667	0.000000
mcf	2	0.256111	0.000000
mcf	3	0.255208	0.000000
mcf	4	0.269066	0.000000
mcf	5	0.260967	0.000000
mcf	6	0.264332	0.000000
mcf	7	0.281229	0.000000
mcf	8	0.273177	0.000000
mcf	9	0.259395	0.000000
mwmcf	0	0.085530	0.000000
mwmcf	1	0.085530	0.000000
mwmcf	2	0.051143	0.000000
mwmcf	3	0.065755	0.000000
mwmcf	4	0.051143	0.000000
mwmcf	5	0.051143	0.000000
mwmcf	6	0.051143	0.000000
mwmcf	7	0.065755	0.000000
mwmcf	8	0.051143	0.000000
mwmcf	9	0.051143	0.000000
raeke	0	0.216774	0.000000
raeke	1	0.216774	0.000000
raeke	2	0.243686	0.000000
raeke	3	0.215382	0.000000
raeke	4	0.202810	0.000000
raeke	5	0.239419	0.000000
raeke	6	0.236943	0.000000
raeke	7	0.205338	0.000000
raeke	8	0.212834	0.000000
raeke	9	0.204853	0.000000
semimcfecmp	0	0.085530	0.000000
semimcfecmp	1	0.085530	0.000000
semimcfecmp	2	0.113067	0.000000
semimcfecmp	3	0.113067	0.000000
semimcfecmp	4	0.113067	0.000000
semimcfecmp	5	0.113067	0.000000
semimcfecmp	6	0.126403	0.000000
semimcfecmp	7	0.113067	0.000000
semimcfecmp	8	0.126403	0.000000
semimcfecmp	9	0.126403	0.000000
semimcfksp	0	0.234667	0.000000
semimcfksp	1	0.234667	0.000000
semimcfksp	2	0.182304	0.000000
semimcfksp	3	0.214336	0.000000
semimcfksp	4	0.212693	0.000000
semimcfksp	5	0.232267	0.000000
semimcfksp	6	0.227740	0.000000
semimcfksp	7	0.212157	0.000000
semimcfksp	8	0.216224	0.000000
semimcfksp	9	0.210628	0.000000
semimcfmcf	0	0.274667	0.000000
semimcfmcf	1	0.274667	0.000000
semimcfmcf	2	0.263336	0.000000
semimcfmcf	3	0.257620	0.000000
semimcfmcf	4	0.264161	0.000000
semimcfmcf	5	0.263808	0.000000
semimcfmcf	6	0.257413	0.000000
semimcfmcf	7	0.269066	0.000000
semimcfmcf	8	0.257876	0.000000
semimcfmcf	9	0.256111	0.000000
semimcfraeke	0	0.288921	0.000000
semimcfraeke	1	0.288921	0.000000
semimcfraeke	2	0.288132	0.000000
semimcfraeke	3	0.285309	0.000000
semimcfraeke	4	0.286167	0.000000
semimcfraeke	5	0.285247	0.000000
semimcfraeke	6	0.280585	0.000000
semimcfraeke	7	0.291373	0.000000
semimcfraeke	8	0.275328	0.000000
semimcfraeke	9	0.273832	0.000000
semimcfvlb	0	0.269111	0.000000
semimcfvlb	1	0.269111	0.000000
semimcfvlb	2	0.253820	0.000000
semimcfvlb	3	0.260693	0.000000
semimcfvlb	4	0.269141	0.000000
semimcfvlb	5	0.264984	0.000000
semimcfvlb	6	0.256308	0.000000
semimcfvlb	7	0.267026	0.000000
semimcfvlb	8	0.255972	0.000000
semimcfvlb	9	0.273343	0.000000
spf	0	0.085530	0.000000
spf	1	0.085530	0.000000
spf	2	0.113067	0.000000
spf	3	0.113067	0.000000
spf	4	0.103456	0.000000
spf	5	0.113067	0.000000
spf	6	0.113067	0.000000
spf	7	0.103456	0.000000
spf	8	0.103456	0.000000
spf	9	0.103456	0.000000
vlb	0	0.155548	0.000000
vlb	1	0.159045	0.000000
vlb	2	0.157337	0.000000
vlb	3	0.197629	0.000000
vlb	4	0.188159	0.000000
vlb	5	0.153523	0.000000
vlb	6	0.197334	0.000000
vlb	7	0.201316	0.000000
vlb	8	0.199745	0.000000
vlb	9	0.152617	0.000000

