# solver	iter	failure-drop	stddev
ecmp	0	0.000000	0.000000
ecmp	1	0.000000	0.000000
ecmp	2	0.230139	0.000000
ecmp	3	0.155056	0.000000
ecmp	4	0.230139	0.000000
ecmp	5	0.155056	0.000000
ecmp	6	0.230139	0.000000
ecmp	7	0.230139	0.000000
ecmp	8	0.230139	0.000000
ecmp	9	0.230139	0.000000
ksp	0	0.000000	0.000000
ksp	1	0.000000	0.000000
ksp	2	0.038028	0.000000
ksp	3	0.049333	0.000000
ksp	4	0.015000	0.000000
ksp	5	0.049333	0.000000
ksp	6	0.023667	0.000000
ksp	7	0.040000	0.000000
ksp	8	0.049333	0.000000
ksp	9	0.038028	0.000000
mcf	0	0.000000	0.000000
mcf	1	0.000000	0.000000
mcf	2	0.041667	0.000000
mcf	3	0.042667	0.000000
mcf	4	0.043500	0.000000
mcf	5	0.033500	0.000000
mcf	6	0.041500	0.000000
mcf	7	0.033500	0.000000
mcf	8	0.032833	0.000000
mcf	9	0.052500	0.000000
mwmcf	0	0.000000	0.000000
mwmcf	1	0.000000	0.000000
mwmcf	2	0.460833	0.000000
mwmcf	3	0.313639	0.000000
mwmcf	4	0.460833	0.000000
mwmcf	5	0.460833	0.000000
mwmcf	6	0.460833	0.000000
mwmcf	7	0.313639	0.000000
mwmcf	8	0.460833	0.000000
mwmcf	9	0.460833	0.000000
raeke	0	0.000000	0.000000
raeke	1	0.000000	0.000000
raeke	2	0.063894	0.000000
raeke	3	0.006497	0.000000
raeke	4	0.031675	0.000000
raeke	5	0.058499	0.000000
raeke	6	0.060968	0.000000
raeke	7	0.047005	0.000000
raeke	8	0.011770	0.000000
raeke	9	0.037732	0.000000
semimcfecmp	0	0.000000	0.000000
semimcfecmp	1	0.000000	0.000000
semimcfecmp	2	0.155056	0.000000
semimcfecmp	3	0.155056	0.000000
semimcfecmp	4	0.155056	0.000000
semimcfecmp	5	0.155056	0.000000
semimcfecmp	6	0.230139	0.000000
semimcfecmp	7	0.155056	0.000000
semimcfecmp	8	0.230139	0.000000
semimcfecmp	9	0.230139	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.048000	0.000000
semimcfksp	3	0.048000	0.000000
semimcfksp	4	0.047000	0.000000
semimcfksp	5	0.044500	0.000000
semimcfksp	6	0.046500	0.000000
semimcfksp	7	0.047000	0.000000
semimcfksp	8	0.046500	0.000000
semimcfksp	9	0.047500	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.035667	0.000000
semimcfmcf	3	0.043500	0.000000
semimcfmcf	4	0.030333	0.000000
semimcfmcf	5	0.036000	0.000000
semimcfmcf	6	0.030500	0.000000
semimcfmcf	7	0.043500	0.000000
semimcfmcf	8	0.043500	0.000000
semimcfmcf	9	0.041667	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.018071	0.000000
semimcfraeke	3	0.038735	0.000000
semimcfraeke	4	0.028111	0.000000
semimcfraeke	5	0.032937	0.000000
semimcfraeke	6	0.023500	0.000000
semimcfraeke	7	0.035142	0.000000
semimcfraeke	8	0.022672	0.000000
semimcfraeke	9	0.035547	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.031833	0.000000
semimcfvlb	3	0.009250	0.000000
semimcfvlb	4	0.030167	0.000000
semimcfvlb	5	0.042736	0.000000
semimcfvlb	6	0.030212	0.000000
semimcfvlb	7	0.029233	0.000000
semimcfvlb	8	0.042800	0.000000
semimcfvlb	9	0.023083	0.000000
spf	0	0.000000	0.000000
spf	1	0.000000	0.000000
spf	2	0.155056	0.000000
spf	3	0.155056	0.000000
spf	4	0.230139	0.000000
spf	5	0.155056	0.000000
spf	6	0.155056	0.000000
spf	7	0.230139	0.000000
spf	8	0.230139	0.000000
spf	9	0.230139	0.000000
vlb	0	0.000000	0.000000
vlb	1	0.000000	0.000000
vlb	2	0.013764	0.000000
vlb	3	0.091300	0.000000
vlb	4	0.067671	0.000000
vlb	5	0.026376	0.000000
vlb	6	0.090616	0.000000
vlb	7	0.094401	0.000000
vlb	8	0.086101	0.000000
vlb	9	0.016647	0.000000

