# solver	iter	mean-congestion	stddev
ecmp	0	0.211023	0.000000
ecmp	1	0.205564	0.000000
ecmp	2	0.214140	0.000000
ecmp	3	0.210064	0.000000
ecmp	4	0.205151	0.000000
ecmp	5	0.206007	0.000000
ecmp	6	0.211672	0.000000
ecmp	7	0.209027	0.000000
ecmp	8	0.211385	0.000000
ecmp	9	0.202175	0.000000
ksp	0	0.374917	0.000000
ksp	1	0.363028	0.000000
ksp	2	0.376744	0.000000
ksp	3	0.372152	0.000000
ksp	4	0.367089	0.000000
ksp	5	0.371468	0.000000
ksp	6	0.379330	0.000000
ksp	7	0.375213	0.000000
ksp	8	0.379241	0.000000
ksp	9	0.366087	0.000000
mcf	0	0.316674	0.000000
mcf	1	0.310346	0.000000
mcf	2	0.315548	0.000000
mcf	3	0.314531	0.000000
mcf	4	0.303057	0.000000
mcf	5	0.303724	0.000000
mcf	6	0.305238	0.000000
mcf	7	0.311636	0.000000
mcf	8	0.317663	0.000000
mcf	9	0.297021	0.000000
raeke	0	0.276344	0.000000
raeke	1	0.268739	0.000000
raeke	2	0.281750	0.000000
raeke	3	0.274268	0.000000
raeke	4	0.267795	0.000000
raeke	5	0.269788	0.000000
raeke	6	0.277871	0.000000
raeke	7	0.273938	0.000000
raeke	8	0.277587	0.000000
raeke	9	0.264467	0.000000
semimcfecmp	0	0.211023	0.000000
semimcfecmp	1	0.206142	0.000000
semimcfecmp	2	0.214592	0.000000
semimcfecmp	3	0.210449	0.000000
semimcfecmp	4	0.205151	0.000000
semimcfecmp	5	0.206007	0.000000
semimcfecmp	6	0.211672	0.000000
semimcfecmp	7	0.209027	0.000000
semimcfecmp	8	0.211385	0.000000
semimcfecmp	9	0.202175	0.000000
semimcfksp	0	0.267952	0.000000
semimcfksp	1	0.270794	0.000000
semimcfksp	2	0.279263	0.000000
semimcfksp	3	0.267709	0.000000
semimcfksp	4	0.258553	0.000000
semimcfksp	5	0.261372	0.000000
semimcfksp	6	0.270798	0.000000
semimcfksp	7	0.276072	0.000000
semimcfksp	8	0.266360	0.000000
semimcfksp	9	0.259366	0.000000
semimcfmcf	0	0.317089	0.000000
semimcfmcf	1	0.308627	0.000000
semimcfmcf	2	0.328412	0.000000
semimcfmcf	3	0.316348	0.000000
semimcfmcf	4	0.307621	0.000000
semimcfmcf	5	0.313577	0.000000
semimcfmcf	6	0.321606	0.000000
semimcfmcf	7	0.319298	0.000000
semimcfmcf	8	0.322630	0.000000
semimcfmcf	9	0.304097	0.000000
semimcfraeke	0	0.274731	0.000000
semimcfraeke	1	0.267517	0.000000
semimcfraeke	2	0.284461	0.000000
semimcfraeke	3	0.273436	0.000000
semimcfraeke	4	0.266398	0.000000
semimcfraeke	5	0.270323	0.000000
semimcfraeke	6	0.280603	0.000000
semimcfraeke	7	0.259544	0.000000
semimcfraeke	8	0.256915	0.000000
semimcfraeke	9	0.267522	0.000000
semimcfvlb	0	0.268446	0.000000
semimcfvlb	1	0.249218	0.000000
semimcfvlb	2	0.274262	0.000000
semimcfvlb	3	0.263437	0.000000
semimcfvlb	4	0.259602	0.000000
semimcfvlb	5	0.264684	0.000000
semimcfvlb	6	0.266796	0.000000
semimcfvlb	7	0.265200	0.000000
semimcfvlb	8	0.264170	0.000000
semimcfvlb	9	0.259157	0.000000
spf	0	0.211023	0.000000
spf	1	0.206142	0.000000
spf	2	0.214592	0.000000
spf	3	0.210449	0.000000
spf	4	0.205151	0.000000
spf	5	0.206007	0.000000
spf	6	0.211672	0.000000
spf	7	0.209027	0.000000
spf	8	0.211385	0.000000
spf	9	0.202175	0.000000
vlb	0	0.280237	0.000000
vlb	1	0.271303	0.000000
vlb	2	0.274206	0.000000
vlb	3	0.275596	0.000000
vlb	4	0.266754	0.000000
vlb	5	0.268393	0.000000
vlb	6	0.279063	0.000000
vlb	7	0.275804	0.000000
vlb	8	0.273367	0.000000
vlb	9	0.265181	0.000000

