# solver	iter	max-congestion	stddev
akecmp	0	0.931323	0.000000
akecmp	1	0.931323	0.000000
akmcf	0	0.931323	0.000000
akmcf	1	0.931323	0.000000
akraeke	0	0.843933	0.000000
akraeke	1	0.843933	0.000000
akvlb	0	1.937151	0.000000
akvlb	1	1.937151	0.000000
ecmp	0	0.931323	0.000000
ecmp	1	0.931323	0.000000
ksp	0	1.552204	0.000000
ksp	1	1.552204	0.000000
mcf	0	0.465661	0.000000
mcf	1	0.465661	0.000000
mwmcf	0	0.931323	0.000000
mwmcf	1	0.931323	0.000000
raeke	0	0.836638	0.000000
raeke	1	0.836638	0.000000
semimcfecmp	0	0.931323	0.000000
semimcfecmp	1	0.931323	0.000000
semimcfmcf	0	0.931323	0.000000
semimcfmcf	1	0.931323	0.000000
semimcfraeke	0	0.465661	0.000000
semimcfraeke	1	0.465661	0.000000
semimcfvlb	0	0.465661	0.000000
semimcfvlb	1	0.465661	0.000000
spf	0	0.931323	0.000000
spf	1	0.931323	0.000000
vlb	0	2.197921	0.000000
vlb	1	1.862645	0.000000

