# solver	iter	.0.200000-congestion	stddev
ecmp	0	0.016474	0.000000
ecmp	1	0.017438	0.000000
ecmp	2	0.008994	0.000000
ecmp	3	0.007538	0.000000
ecmp	4	0.006873	0.000000
ecmp	5	0.007347	0.000000
ecmp	6	0.006748	0.000000
ecmp	7	0.006801	0.000000
ecmp	8	0.007214	0.000000
ecmp	9	0.007514	0.000000
ecmp	10	0.007549	0.000000
ecmp	11	0.007628	0.000000
ecmp	12	0.008181	0.000000
ecmp	13	0.008354	0.000000
ecmp	14	0.008390	0.000000
ecmp	15	0.007609	0.000000
ecmp	16	0.007441	0.000000
ecmp	17	0.008457	0.000000
ecmp	18	0.008536	0.000000
ecmp	19	0.008810	0.000000
ecmp	20	0.009011	0.000000
ecmp	21	0.008420	0.000000
ecmp	22	0.009028	0.000000
ecmp	23	0.009152	0.000000
ksp	0	0.016474	0.000000
ksp	1	0.017438	0.000000
ksp	2	0.014715	0.000000
ksp	3	0.012849	0.000000
ksp	4	0.010924	0.000000
ksp	5	0.011755	0.000000
ksp	6	0.011008	0.000000
ksp	7	0.011091	0.000000
ksp	8	0.011725	0.000000
ksp	9	0.012257	0.000000
ksp	10	0.012433	0.000000
ksp	11	0.013699	0.000000
ksp	12	0.013854	0.000000
ksp	13	0.014212	0.000000
ksp	14	0.014296	0.000000
ksp	15	0.014197	0.000000
ksp	16	0.011583	0.000000
ksp	17	0.013410	0.000000
ksp	18	0.013764	0.000000
ksp	19	0.014251	0.000000
ksp	20	0.015145	0.000000
ksp	21	0.014188	0.000000
ksp	22	0.014640	0.000000
ksp	23	0.014885	0.000000
mcf	0	0.015155	0.000000
mcf	1	0.014798	0.000000
mcf	2	0.007583	0.000000
mcf	3	0.008163	0.000000
mcf	4	0.005572	0.000000
mcf	5	0.006300	0.000000
mcf	6	0.005726	0.000000
mcf	7	0.005720	0.000000
mcf	8	0.006102	0.000000
mcf	9	0.005621	0.000000
mcf	10	0.006469	0.000000
mcf	11	0.007541	0.000000
