# solver	iter	time	stddev
ecmp	0	0.022789	0.000000
ecmp	1	0.024688	0.000000
ecmp	2	0.023221	0.000000
ecmp	3	0.024923	0.000000
ecmp	4	0.023193	0.000000
ecmp	5	0.023411	0.000000
ecmp	6	0.023264	0.000000
ecmp	7	0.023161	0.000000
ecmp	8	0.022619	0.000000
ecmp	9	0.023042	0.000000
ksp	0	0.010712	0.000000
ksp	1	0.011187	0.000000
ksp	2	0.010841	0.000000
ksp	3	0.010551	0.000000
ksp	4	0.010470	0.000000
ksp	5	0.010368	0.000000
ksp	6	0.010833	0.000000
ksp	7	0.011739	0.000000
ksp	8	0.010801	0.000000
ksp	9	0.011227	0.000000
mcf	0	0.129830	0.000000
mcf	1	0.138816	0.000000
mcf	2	0.126768	0.000000
mcf	3	0.127958	0.000000
mcf	4	0.112483	0.000000
mcf	5	0.119037	0.000000
mcf	6	0.130456	0.000000
mcf	7	0.136674	0.000000
mcf	8	0.138603	0.000000
mcf	9	0.120254	0.000000
mwmcf	0	0.001252	0.000000
mwmcf	1	0.000097	0.000000
mwmcf	2	0.000097	0.000000
mwmcf	3	0.000101	0.000000
mwmcf	4	0.000237	0.000000
mwmcf	5	0.000127	0.000000
mwmcf	6	0.000098	0.000000
mwmcf	7	0.000100	0.000000
mwmcf	8	0.000097	0.000000
mwmcf	9	0.000101	0.000000
raeke	0	0.142266	0.000000
raeke	1	0.000190	0.000000
raeke	2	0.000186	0.000000
raeke	3	0.000190	0.000000
raeke	4	0.000187	0.000000
raeke	5	0.000205	0.000000
raeke	6	0.000168	0.000000
raeke	7	0.000301	0.000000
raeke	8	0.000213	0.000000
raeke	9	0.000199	0.000000
semimcfecmp	0	0.010896	0.000000
semimcfecmp	1	0.010251	0.000000
semimcfecmp	2	0.010772	0.000000
semimcfecmp	3	0.010356	0.000000
semimcfecmp	4	0.010790	0.000000
semimcfecmp	5	0.009928	0.000000
semimcfecmp	6	0.010326	0.000000
semimcfecmp	7	0.007504	0.000000
semimcfecmp	8	0.006359	0.000000
semimcfecmp	9	0.007098	0.000000
semimcfksp	0	0.013727	0.000000
semimcfksp	1	0.017035	0.000000
semimcfksp	2	0.015156	0.000000
semimcfksp	3	0.014295	0.000000
semimcfksp	4	0.020393	0.000000
semimcfksp	5	0.014979	0.000000
semimcfksp	6	0.016065	0.000000
semimcfksp	7	0.016150	0.000000
semimcfksp	8	0.016351	0.000000
semimcfksp	9	0.011400	0.000000
semimcfmcf	0	0.007607	0.000000
semimcfmcf	1	0.010470	0.000000
semimcfmcf	2	0.010138	0.000000
semimcfmcf	3	0.010641	0.000000
semimcfmcf	4	0.009551	0.000000
semimcfmcf	5	0.011119	0.000000
semimcfmcf	6	0.010783	0.000000
semimcfmcf	7	0.010731	0.000000
semimcfmcf	8	0.009414	0.000000
semimcfmcf	9	0.006565	0.000000
semimcfraeke	0	0.018939	0.000000
semimcfraeke	1	0.014868	0.000000
semimcfraeke	2	0.018278	0.000000
semimcfraeke	3	0.018671	0.000000
semimcfraeke	4	0.016630	0.000000
semimcfraeke	5	0.020175	0.000000
semimcfraeke	6	0.013383	0.000000
semimcfraeke	7	0.018698	0.000000
semimcfraeke	8	0.015978	0.000000
semimcfraeke	9	0.019208	0.000000
semimcfvlb	0	0.014806	0.000000
semimcfvlb	1	0.016253	0.000000
semimcfvlb	2	0.013829	0.000000
semimcfvlb	3	0.010485	0.000000
semimcfvlb	4	0.017697	0.000000
semimcfvlb	5	0.016716	0.000000
semimcfvlb	6	0.017931	0.000000
semimcfvlb	7	0.013862	0.000000
semimcfvlb	8	0.010986	0.000000
semimcfvlb	9	0.015566	0.000000
spf	0	0.000598	0.000000
spf	1	0.000598	0.000000
spf	2	0.000856	0.000000
spf	3	0.000776	0.000000
spf	4	0.000570	0.000000
spf	5	0.000589	0.000000
spf	6	0.000586	0.000000
spf	7	0.000602	0.000000
spf	8	0.000588	0.000000
spf	9	0.000701	0.000000
vlb	0	0.028679	0.000000
vlb	1	0.027912	0.000000
vlb	2	0.027883	0.000000
vlb	3	0.028151	0.000000
vlb	4	0.028770	0.000000
vlb	5	0.028496	0.000000
vlb	6	0.027889	0.000000
vlb	7	0.028659	0.000000
vlb	8	0.028149	0.000000
vlb	9	0.027942	0.000000

