# solver	iter	congestion-drop	stddev
ecmp	0	0.073135	0.000000
ecmp	1	0.079425	0.000000
ecmp	2	0.008213	0.000000
ecmp	3	0.007866	0.000000
ecmp	4	0.007238	0.000000
ecmp	5	0.006217	0.000000
ecmp	6	0.006136	0.000000
ecmp	7	0.005744	0.000000
ecmp	8	0.007007	0.000000
ecmp	9	0.005872	0.000000
ksp	0	0.319234	0.000000
ksp	1	0.301635	0.000000
ksp	2	0.141341	0.000000
ksp	3	0.132103	0.000000
ksp	4	0.121914	0.000000
ksp	5	0.126559	0.000000
ksp	6	0.141609	0.000000
ksp	7	0.134337	0.000000
ksp	8	0.149916	0.000000
ksp	9	0.121374	0.000000
mcf	0	0.125619	0.000000
mcf	1	0.131609	0.000000
mcf	2	0.069558	0.000000
mcf	3	0.069064	0.000000
mcf	4	0.068497	0.000000
mcf	5	0.056504	0.000000
mcf	6	0.046508	0.000000
mcf	7	0.042528	0.000000
mcf	8	0.054566	0.000000
mcf	9	0.047056	0.000000
raeke	0	0.157781	0.000000
raeke	1	0.152065	0.000000
raeke	2	0.044009	0.000000
raeke	3	0.049377	0.000000
raeke	4	0.042483	0.000000
raeke	5	0.032240	0.000000
raeke	6	0.033017	0.000000
raeke	7	0.030775	0.000000
raeke	8	0.036942	0.000000
raeke	9	0.035441	0.000000
semimcfecmp	0	0.070963	0.000000
semimcfecmp	1	0.077101	0.000000
semimcfecmp	2	0.008040	0.000000
semimcfecmp	3	0.007687	0.000000
semimcfecmp	4	0.007076	0.000000
semimcfecmp	5	0.006058	0.000000
semimcfecmp	6	0.005974	0.000000
semimcfecmp	7	0.005572	0.000000
semimcfecmp	8	0.009640	0.000000
semimcfecmp	9	0.005677	0.000000
semimcfksp	0	0.085202	0.000000
semimcfksp	1	0.104290	0.000000
semimcfksp	2	0.067541	0.000000
semimcfksp	3	0.074267	0.000000
semimcfksp	4	0.052066	0.000000
semimcfksp	5	0.033717	0.000000
semimcfksp	6	0.026744	0.000000
semimcfksp	7	0.034407	0.000000
semimcfksp	8	0.036608	0.000000
semimcfksp	9	0.040064	0.000000
semimcfmcf	0	0.127337	0.000000
semimcfmcf	1	0.128119	0.000000
semimcfmcf	2	0.090767	0.000000
semimcfmcf	3	0.073861	0.000000
semimcfmcf	4	0.064835	0.000000
semimcfmcf	5	0.072701	0.000000
semimcfmcf	6	0.083679	0.000000
semimcfmcf	7	0.082279	0.000000
semimcfmcf	8	0.091421	0.000000
semimcfmcf	9	0.054793	0.000000
semimcfraeke	0	0.081770	0.000000
semimcfraeke	1	0.115651	0.000000
semimcfraeke	2	0.067890	0.000000
semimcfraeke	3	0.059938	0.000000
semimcfraeke	4	0.047088	0.000000
semimcfraeke	5	0.032690	0.000000
semimcfraeke	6	0.044990	0.000000
semimcfraeke	7	0.041377	0.000000
semimcfraeke	8	0.046869	0.000000
semimcfraeke	9	0.040152	0.000000
semimcfvlb	0	0.108954	0.000000
semimcfvlb	1	0.121473	0.000000
semimcfvlb	2	0.074047	0.000000
semimcfvlb	3	0.080118	0.000000
semimcfvlb	4	0.067177	0.000000
semimcfvlb	5	0.037507	0.000000
semimcfvlb	6	0.026230	0.000000
semimcfvlb	7	0.021111	0.000000
semimcfvlb	8	0.028791	0.000000
semimcfvlb	9	0.039602	0.000000
spf	0	0.101534	0.000000
spf	1	0.085966	0.000000
spf	2	0.037756	0.000000
spf	3	0.029502	0.000000
spf	4	0.022499	0.000000
spf	5	0.034824	0.000000
spf	6	0.034274	0.000000
spf	7	0.035053	0.000000
spf	8	0.053730	0.000000
spf	9	0.032530	0.000000
vlb	0	0.152745	0.000000
vlb	1	0.150358	0.000000
vlb	2	0.030553	0.000000
vlb	3	0.050398	0.000000
vlb	4	0.018326	0.000000
vlb	5	0.019340	0.000000
vlb	6	0.031607	0.000000
vlb	7	0.051012	0.000000
vlb	8	0.055401	0.000000
vlb	9	0.020491	0.000000

