# solver	iter	failure-drop	stddev
ecmp	0	0.000000	0.000000
ecmp	1	0.000000	0.000000
ecmp	2	0.334930	0.000000
ecmp	3	0.335020	0.000000
ecmp	4	0.326444	0.000000
ecmp	5	0.326450	0.000000
ecmp	6	0.316339	0.000000
ecmp	7	0.319206	0.000000
ecmp	8	0.319759	0.000000
ecmp	9	0.322383	0.000000
ksp	0	0.000000	0.000000
ksp	1	0.000000	0.000000
ksp	2	0.375903	0.000000
ksp	3	0.389943	0.000000
ksp	4	0.391465	0.000000
ksp	5	0.379163	0.000000
ksp	6	0.365846	0.000000
ksp	7	0.371786	0.000000
ksp	8	0.360792	0.000000
ksp	9	0.385036	0.000000
mcf	0	0.000000	0.000000
mcf	1	0.000000	0.000000
mcf	2	0.288437	0.000000
mcf	3	0.297197	0.000000
mcf	4	0.294787	0.000000
mcf	5	0.299914	0.000000
mcf	6	0.288614	0.000000
mcf	7	0.295395	0.000000
mcf	8	0.284308	0.000000
mcf	9	0.296741	0.000000
raeke	0	0.000000	0.000000
raeke	1	0.000000	0.000000
raeke	2	0.327333	0.000000
raeke	3	0.332290	0.000000
raeke	4	0.329331	0.000000
raeke	5	0.325759	0.000000
raeke	6	0.319144	0.000000
raeke	7	0.321807	0.000000
raeke	8	0.312561	0.000000
raeke	9	0.325301	0.000000
semimcfecmp	0	0.000000	0.000000
semimcfecmp	1	0.000000	0.000000
semimcfecmp	2	0.332541	0.000000
semimcfecmp	3	0.332612	0.000000
semimcfecmp	4	0.324252	0.000000
semimcfecmp	5	0.324347	0.000000
semimcfecmp	6	0.313738	0.000000
semimcfecmp	7	0.316637	0.000000
semimcfecmp	8	0.318467	0.000000
semimcfecmp	9	0.319809	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.277892	0.000000
semimcfksp	3	0.286917	0.000000
semimcfksp	4	0.297050	0.000000
semimcfksp	5	0.306285	0.000000
semimcfksp	6	0.284863	0.000000
semimcfksp	7	0.292295	0.000000
semimcfksp	8	0.281852	0.000000
semimcfksp	9	0.290081	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.294910	0.000000
semimcfmcf	3	0.312782	0.000000
semimcfmcf	4	0.311516	0.000000
semimcfmcf	5	0.297014	0.000000
semimcfmcf	6	0.278494	0.000000
semimcfmcf	7	0.284997	0.000000
semimcfmcf	8	0.274411	0.000000
semimcfmcf	9	0.313406	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.269462	0.000000
semimcfraeke	3	0.279114	0.000000
semimcfraeke	4	0.275432	0.000000
semimcfraeke	5	0.279127	0.000000
semimcfraeke	6	0.275865	0.000000
semimcfraeke	7	0.258730	0.000000
semimcfraeke	8	0.272950	0.000000
semimcfraeke	9	0.272719	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.291923	0.000000
semimcfvlb	3	0.299309	0.000000
semimcfvlb	4	0.304148	0.000000
semimcfvlb	5	0.289243	0.000000
semimcfvlb	6	0.299702	0.000000
semimcfvlb	7	0.294887	0.000000
semimcfvlb	8	0.290048	0.000000
semimcfvlb	9	0.288851	0.000000
spf	0	0.000000	0.000000
spf	1	0.000000	0.000000
spf	2	0.314080	0.000000
spf	3	0.317981	0.000000
spf	4	0.314975	0.000000
spf	5	0.307246	0.000000
spf	6	0.299141	0.000000
spf	7	0.299658	0.000000
spf	8	0.291751	0.000000
spf	9	0.303713	0.000000
vlb	0	0.000000	0.000000
vlb	1	0.000000	0.000000
vlb	2	0.388725	0.000000
vlb	3	0.388793	0.000000
vlb	4	0.414433	0.000000
vlb	5	0.400924	0.000000
vlb	6	0.368839	0.000000
vlb	7	0.375109	0.000000
vlb	8	0.359918	0.000000
vlb	9	0.405265	0.000000

