# solver	iter	time	stddev
akecmp	0	0.023073	0.000000
akecmp	1	0.022857	0.000000
akmcf	0	0.008814	0.000000
akmcf	1	0.008853	0.000000
akraeke	0	0.225184	0.000000
akraeke	1	0.224322	0.000000
akvlb	0	0.048542	0.000000
akvlb	1	0.051510	0.000000
ecmp	0	0.000504	0.000000
ecmp	1	0.000479	0.000000
ksp	0	0.123073	0.000000
ksp	1	0.176455	0.000000
mcf	0	0.030933	0.000000
mcf	1	0.024813	0.000000
mwmcf	0	0.003574	0.000000
mwmcf	1	0.000000	0.000000
raeke	0	0.638687	0.000000
raeke	1	0.000001	0.000000
semimcfecmp	0	0.008490	0.000000
semimcfecmp	1	0.007806	0.000000
semimcfmcf	0	0.004508	0.000000
semimcfmcf	1	0.003911	0.000000
semimcfraeke	0	0.170628	0.000000
semimcfraeke	1	0.153988	0.000000
semimcfvlb	0	0.013795	0.000000
semimcfvlb	1	0.013242	0.000000
spf	0	0.000630	0.000000
spf	1	0.000621	0.000000
vlb	0	0.054841	0.000000
vlb	1	0.053881	0.000000

