# solver	iter	max-congestion	stddev
akecmp	0	3.880511	0.000000
akecmp	1	3.880511	0.000000
akmcf	0	1.034803	0.000000
akmcf	1	1.034803	0.000000
akraeke	0	1.195844	0.000000
akraeke	1	1.195844	0.000000
akvlb	0	2.700835	0.000000
akvlb	1	2.700835	0.000000
ecmp	0	3.880511	0.000000
ecmp	1	3.880511	0.000000
mcf	0	0.776102	0.000000
mcf	1	0.776102	0.000000
mwmcf	0	3.880511	0.000000
mwmcf	1	3.880511	0.000000
raeke	0	1.198560	0.000000
raeke	1	1.198560	0.000000
semimcfecmp	0	3.880511	0.000000
semimcfecmp	1	3.880511	0.000000
semimcfmcf	0	0.997846	0.000000
semimcfmcf	1	0.997846	0.000000
semimcfraeke	0	0.776102	0.000000
semimcfraeke	1	0.776102	0.000000
semimcfvlb	0	1.293504	0.000000
semimcfvlb	1	1.293504	0.000000
spf	0	3.880511	0.000000
spf	1	3.880511	0.000000
vlb	0	2.700835	0.000000
vlb	1	2.700835	0.000000

