# solver	iter	congestion-drop	stddev
ecmp	0	0.077585	0.000000
ecmp	1	0.071908	0.000000
ecmp	2	0.000000	0.000000
ecmp	3	0.000000	0.000000
ecmp	4	0.000000	0.000000
ecmp	5	0.000000	0.000000
ecmp	6	0.000000	0.000000
ecmp	7	0.000000	0.000000
ecmp	8	0.000000	0.000000
ecmp	9	0.000000	0.000000
ecmp	10	0.000000	0.000000
ecmp	11	0.000000	0.000000
ecmp	12	0.000000	0.000000
ecmp	13	0.000000	0.000000
ecmp	14	0.000000	0.000000
ecmp	15	0.000000	0.000000
ecmp	16	0.000000	0.000000
ecmp	17	0.000000	0.000000
ecmp	18	0.000199	0.000000
ecmp	19	0.000516	0.000000
ecmp	20	0.000635	0.000000
ecmp	21	0.000000	0.000000
ecmp	22	0.000671	0.000000
ecmp	23	0.000794	0.000000
ksp	0	0.014215	0.000000
ksp	1	0.008481	0.000000
ksp	2	0.124328	0.000000
ksp	3	0.081292	0.000000
ksp	4	0.043260	0.000000
ksp	5	0.067780	0.000000
ksp	6	0.036120	0.000000
ksp	7	0.039855	0.000000
ksp	8	0.060283	0.000000
ksp	9	0.076060	0.000000
ksp	10	0.083134	0.000000
ksp	11	0.089069	0.000000
ksp	12	0.111634	0.000000
ksp	13	0.117833	0.000000
ksp	14	0.120861	0.000000
ksp	15	0.085042	0.000000
ksp	16	0.083911	0.000000
ksp	17	0.130828	0.000000
ksp	18	0.138337	0.000000
ksp	19	0.149518	0.000000
ksp	20	0.154454	0.000000
ksp	21	0.133312	0.000000
ksp	22	0.151674	0.000000
ksp	23	0.155673	0.000000
mcf	0	0.000000	0.000000
mcf	1	0.000000	0.000000
mcf	2	0.000000	0.000000
mcf	3	0.000000	0.000000
mcf	4	0.000000	0.000000
mcf	5	0.000000	0.000000
mcf	6	0.000000	0.000000
mcf	7	0.000000	0.000000
mcf	8	0.000000	0.000000
mcf	9	0.000000	0.000000
mcf	10	0.000000	0.000000
mcf	11	0.000000	0.000000
mcf	12	0.000000	0.000000
mcf	13	0.000000	0.000000
mcf	14	0.000000	0.000000
mcf	15	0.000000	0.000000
mcf	16	0.000000	0.000000
mcf	17	0.000000	0.000000
mcf	18	0.000000	0.000000
mcf	19	0.000000	0.000000
mcf	20	0.000000	0.000000
mcf	21	0.000000	0.000000
mcf	22	0.000000	0.000000
mcf	23	0.000000	0.000000
raeke	0	0.013990	0.000000
raeke	1	0.008470	0.000000
raeke	2	0.170631	0.000000
raeke	3	0.126393	0.000000
raeke	4	0.088507	0.000000
raeke	5	0.113298	0.000000
raeke	6	0.081158	0.000000
raeke	7	0.085268	0.000000
raeke	8	0.105499	0.000000
raeke	9	0.122133	0.000000
raeke	10	0.129298	0.000000
raeke	11	0.135059	0.000000
raeke	12	0.157634	0.000000
raeke	13	0.164007	0.000000
raeke	14	0.166344	0.000000
raeke	15	0.128493	0.000000
raeke	16	0.127731	0.000000
raeke	17	0.174635	0.000000
