# solver	iter	mean-congestion	stddev
ecmp	0	0.148358	0.000000
ecmp	1	0.146284	0.000000
ecmp	2	0.079825	0.000000
ecmp	3	0.070539	0.000000
ecmp	4	0.062897	0.000000
ecmp	5	0.067505	0.000000
ecmp	6	0.061982	0.000000
ecmp	7	0.062095	0.000000
ecmp	8	0.066174	0.000000
ecmp	9	0.068159	0.000000
ecmp	10	0.069243	0.000000
ecmp	11	0.070590	0.000000
ecmp	12	0.076414	0.000000
ecmp	13	0.077457	0.000000
ecmp	14	0.079578	0.000000
ecmp	15	0.071346	0.000000
ecmp	16	0.070090	0.000000
ecmp	17	0.081089	0.000000
ecmp	18	0.082489	0.000000
ecmp	19	0.084591	0.000000
ecmp	20	0.086129	0.000000
ecmp	21	0.081498	0.000000
ecmp	22	0.087620	0.000000
ecmp	23	0.088821	0.000000
ksp	0	0.227447	0.000000
ksp	1	0.223645	0.000000
ksp	2	0.181510	0.000000
ksp	3	0.167827	0.000000
ksp	4	0.155570	0.000000
ksp	5	0.163105	0.000000
ksp	6	0.154376	0.000000
ksp	7	0.154069	0.000000
ksp	8	0.160487	0.000000
ksp	9	0.163656	0.000000
ksp	10	0.164743	0.000000
ksp	11	0.166703	0.000000
ksp	12	0.175776	0.000000
ksp	13	0.178502	0.000000
ksp	14	0.180944	0.000000
ksp	15	0.168514	0.000000
ksp	16	0.166364	0.000000
ksp	17	0.182517	0.000000
ksp	18	0.184465	0.000000
ksp	19	0.186352	0.000000
ksp	20	0.188180	0.000000
ksp	21	0.182773	0.000000
ksp	22	0.189861	0.000000
ksp	23	0.191061	0.000000
mcf	0	0.221538	0.000000
mcf	1	0.224110	0.000000
mcf	2	0.153297	0.000000
mcf	3	0.196516	0.000000
mcf	4	0.110828	0.000000
mcf	5	0.129234	0.000000
mcf	6	0.116220	0.000000
mcf	7	0.114234	0.000000
mcf	8	0.124269	0.000000
mcf	9	0.121235	0.000000
mcf	10	0.133208	0.000000
mcf	11	0.138402	0.000000
mcf	12	0.148603	0.000000
mcf	13	0.132102	0.000000
mcf	14	0.134881	0.000000
mcf	15	0.136872	0.000000
mcf	16	0.135972	0.000000
mcf	17	0.160785	0.000000
mcf	18	0.145161	0.000000
mcf	19	0.164704	0.000000
mcf	20	0.161305	0.000000
mcf	21	0.157619	0.000000
mcf	22	0.166816	0.000000
mcf	23	0.171449	0.000000
raeke	0	0.192541	0.000000
raeke	1	0.188987	0.000000
raeke	2	0.179524	0.000000
raeke	3	0.166602	0.000000
raeke	4	0.154749	0.000000
raeke	5	0.162118	0.000000
raeke	6	0.153253	0.000000
raeke	7	0.153390	0.000000
raeke	8	0.159807	0.000000
raeke	9	0.163238	0.000000
raeke	10	0.164467	0.000000
raeke	11	0.166291	0.000000
raeke	12	0.174458	0.000000
raeke	13	0.176232	0.000000
raeke	14	0.178919	0.000000
raeke	15	0.167368	0.000000
raeke	16	0.165443	0.000000
raeke	17	0.180963	0.000000
raeke	18	0.183090	0.000000
raeke	19	0.185436	0.000000
raeke	20	0.187250	0.000000
raeke	21	0.181152	0.000000
raeke	22	0.188560	0.000000
raeke	23	0.189899	0.000000
semimcfecmp	0	0.148654	0.000000
semimcfecmp	1	0.146352	0.000000
semimcfecmp	2	0.079832	0.000000
semimcfecmp	3	0.070545	0.000000
semimcfecmp	4	0.062902	0.000000
semimcfecmp	5	0.067501	0.000000
semimcfecmp	6	0.061979	0.000000
semimcfecmp	7	0.062100	0.000000
semimcfecmp	8	0.066180	0.000000
semimcfecmp	9	0.068165	0.000000
semimcfecmp	10	0.069249	0.000000
semimcfecmp	11	0.070596	0.000000
semimcfecmp	12	0.076421	0.000000
semimcfecmp	13	0.077454	0.000000
semimcfecmp	14	0.079574	0.000000
semimcfecmp	15	0.071343	0.000000
semimcfecmp	16	0.070086	0.000000
semimcfecmp	17	0.081085	0.000000
semimcfecmp	18	0.082498	0.000000
semimcfecmp	19	0.084630	0.000000
semimcfecmp	20	0.086176	0.000000
semimcfecmp	21	0.081504	0.000000
semimcfecmp	22	0.087670	0.000000
semimcfecmp	23	0.088880	0.000000
semimcfksp	0	0.188203	0.000000
semimcfksp	1	0.176440	0.000000
semimcfksp	2	0.156069	0.000000
semimcfksp	3	0.144582	0.000000
semimcfksp	4	0.136177	0.000000
semimcfksp	5	0.140062	0.000000
semimcfksp	6	0.133114	0.000000
semimcfksp	7	0.133105	0.000000
semimcfksp	8	0.137357	0.000000
semimcfksp	9	0.140356	0.000000
semimcfksp	10	0.141211	0.000000
semimcfksp	11	0.143962	0.000000
semimcfksp	12	0.150893	0.000000
semimcfksp	13	0.152728	0.000000
semimcfksp	14	0.155338	0.000000
semimcfksp	15	0.144889	0.000000
semimcfksp	16	0.143087	0.000000
semimcfksp	17	0.157081	0.000000
semimcfksp	18	0.159325	0.000000
semimcfksp	19	0.160488	0.000000
semimcfksp	20	0.162481	0.000000
semimcfksp	21	0.156135	0.000000
semimcfksp	22	0.166132	0.000000
semimcfksp	23	0.167538	0.000000
semimcfmcf	0	0.221538	0.000000
semimcfmcf	1	0.219019	0.000000
semimcfmcf	2	0.154283	0.000000
semimcfmcf	3	0.136310	0.000000
semimcfmcf	4	0.121546	0.000000
semimcfmcf	5	0.130432	0.000000
semimcfmcf	6	0.119501	0.000000
semimcfmcf	7	0.120362	0.000000
semimcfmcf	8	0.127788	0.000000
semimcfmcf	9	0.132061	0.000000
semimcfmcf	10	0.134271	0.000000
semimcfmcf	11	0.136760	0.000000
semimcfmcf	12	0.147314	0.000000
semimcfmcf	13	0.149654	0.000000
semimcfmcf	14	0.152687	0.000000
semimcfmcf	15	0.136382	0.000000
semimcfmcf	16	0.134536	0.000000
semimcfmcf	17	0.155583	0.000000
semimcfmcf	18	0.159046	0.000000
semimcfmcf	19	0.163760	0.000000
semimcfmcf	20	0.166449	0.000000
semimcfmcf	21	0.156930	0.000000
semimcfmcf	22	0.169216	0.000000
semimcfmcf	23	0.171073	0.000000
semimcfmcfenv	0	0.221457	0.000000
semimcfmcfenv	1	0.218939	0.000000
semimcfmcfenv	2	0.154061	0.000000
semimcfmcfenv	3	0.136098	0.000000
semimcfmcfenv	4	0.121369	0.000000
semimcfmcfenv	5	0.130194	0.000000
semimcfmcfenv	6	0.119281	0.000000
semimcfmcfenv	7	0.120135	0.000000
semimcfmcfenv	8	0.127548	0.000000
semimcfmcfenv	9	0.131852	0.000000
semimcfmcfenv	10	0.134064	0.000000
semimcfmcfenv	11	0.136534	0.000000
semimcfmcfenv	12	0.147072	0.000000
semimcfmcfenv	13	0.149408	0.000000
semimcfmcfenv	14	0.152444	0.000000
semimcfmcfenv	15	0.136163	0.000000
semimcfmcfenv	16	0.134318	0.000000
semimcfmcfenv	17	0.155333	0.000000
semimcfmcfenv	18	0.158785	0.000000
semimcfmcfenv	19	0.163486	0.000000
semimcfmcfenv	20	0.166171	0.000000
semimcfmcfenv	21	0.156668	0.000000
semimcfmcfenv	22	0.168926	0.000000
semimcfmcfenv	23	0.170779	0.000000
semimcfraeke	0	0.180173	0.000000
semimcfraeke	1	0.187004	0.000000
semimcfraeke	2	0.175179	0.000000
semimcfraeke	3	0.160463	0.000000
semimcfraeke	4	0.149264	0.000000
semimcfraeke	5	0.155806	0.000000
semimcfraeke	6	0.147407	0.000000
semimcfraeke	7	0.148801	0.000000
semimcfraeke	8	0.154915	0.000000
semimcfraeke	9	0.158185	0.000000
semimcfraeke	10	0.159307	0.000000
semimcfraeke	11	0.160453	0.000000
semimcfraeke	12	0.169184	0.000000
semimcfraeke	13	0.169510	0.000000
semimcfraeke	14	0.173573	0.000000
semimcfraeke	15	0.162895	0.000000
semimcfraeke	16	0.160917	0.000000
semimcfraeke	17	0.177556	0.000000
semimcfraeke	18	0.176439	0.000000
semimcfraeke	19	0.181538	0.000000
semimcfraeke	20	0.183827	0.000000
semimcfraeke	21	0.176811	0.000000
semimcfraeke	22	0.183527	0.000000
semimcfraeke	23	0.185141	0.000000
semimcfvlb	0	0.187248	0.000000
semimcfvlb	1	0.170770	0.000000
semimcfvlb	2	0.158312	0.000000
semimcfvlb	3	0.146615	0.000000
semimcfvlb	4	0.136697	0.000000
semimcfvlb	5	0.144816	0.000000
semimcfvlb	6	0.137433	0.000000
semimcfvlb	7	0.136731	0.000000
semimcfvlb	8	0.142821	0.000000
semimcfvlb	9	0.144825	0.000000
semimcfvlb	10	0.145768	0.000000
semimcfvlb	11	0.147728	0.000000
semimcfvlb	12	0.156068	0.000000
