# solver	iter	mean-exp-congestion	stddev
ecmp	0	0.105512	0.000000
ecmp	1	0.103092	0.000000
ecmp	2	0.108193	0.000000
ecmp	3	0.105457	0.000000
ecmp	4	0.102576	0.000000
ecmp	5	0.103003	0.000000
ecmp	6	0.105836	0.000000
ecmp	7	0.104514	0.000000
ecmp	8	0.105692	0.000000
ecmp	9	0.101088	0.000000
ksp	0	0.161094	0.000000
ksp	1	0.156824	0.000000
ksp	2	0.164292	0.000000
ksp	3	0.161074	0.000000
ksp	4	0.156635	0.000000
ksp	5	0.156963	0.000000
ksp	6	0.161317	0.000000
ksp	7	0.158985	0.000000
ksp	8	0.160460	0.000000
ksp	9	0.154042	0.000000
mcf	0	0.158337	0.000000
mcf	1	0.155173	0.000000
mcf	2	0.157774	0.000000
mcf	3	0.157266	0.000000
mcf	4	0.151529	0.000000
mcf	5	0.151862	0.000000
mcf	6	0.152619	0.000000
mcf	7	0.155818	0.000000
mcf	8	0.158831	0.000000
mcf	9	0.148510	0.000000
raeke	0	0.131949	0.000000
raeke	1	0.128811	0.000000
raeke	2	0.135262	0.000000
raeke	3	0.132046	0.000000
raeke	4	0.128353	0.000000
raeke	5	0.128780	0.000000
raeke	6	0.132360	0.000000
raeke	7	0.130658	0.000000
raeke	8	0.132118	0.000000
raeke	9	0.126385	0.000000
semimcfecmp	0	0.105512	0.000000
semimcfecmp	1	0.103092	0.000000
semimcfecmp	2	0.108193	0.000000
semimcfecmp	3	0.105457	0.000000
semimcfecmp	4	0.102576	0.000000
semimcfecmp	5	0.103003	0.000000
semimcfecmp	6	0.105836	0.000000
semimcfecmp	7	0.104514	0.000000
semimcfecmp	8	0.105692	0.000000
semimcfecmp	9	0.101088	0.000000
semimcfksp	0	0.129512	0.000000
semimcfksp	1	0.117715	0.000000
semimcfksp	2	0.132318	0.000000
semimcfksp	3	0.127626	0.000000
semimcfksp	4	0.123970	0.000000
semimcfksp	5	0.125142	0.000000
semimcfksp	6	0.123777	0.000000
semimcfksp	7	0.125216	0.000000
semimcfksp	8	0.123096	0.000000
semimcfksp	9	0.123073	0.000000
semimcfmcf	0	0.158544	0.000000
semimcfmcf	1	0.154313	0.000000
semimcfmcf	2	0.164206	0.000000
semimcfmcf	3	0.158174	0.000000
semimcfmcf	4	0.153810	0.000000
semimcfmcf	5	0.156789	0.000000
semimcfmcf	6	0.160803	0.000000
semimcfmcf	7	0.159649	0.000000
semimcfmcf	8	0.161315	0.000000
semimcfmcf	9	0.152049	0.000000
semimcfraeke	0	0.128171	0.000000
semimcfraeke	1	0.125424	0.000000
semimcfraeke	2	0.130699	0.000000
semimcfraeke	3	0.125521	0.000000
semimcfraeke	4	0.122037	0.000000
semimcfraeke	5	0.122054	0.000000
semimcfraeke	6	0.128392	0.000000
semimcfraeke	7	0.126250	0.000000
semimcfraeke	8	0.123942	0.000000
semimcfraeke	9	0.121628	0.000000
semimcfvlb	0	0.122164	0.000000
semimcfvlb	1	0.128101	0.000000
semimcfvlb	2	0.126760	0.000000
semimcfvlb	3	0.121947	0.000000
semimcfvlb	4	0.117245	0.000000
semimcfvlb	5	0.117354	0.000000
semimcfvlb	6	0.128468	0.000000
semimcfvlb	7	0.126678	0.000000
semimcfvlb	8	0.123605	0.000000
semimcfvlb	9	0.116962	0.000000
spf	0	0.105512	0.000000
spf	1	0.103092	0.000000
spf	2	0.108193	0.000000
spf	3	0.105457	0.000000
spf	4	0.102576	0.000000
spf	5	0.103003	0.000000
spf	6	0.105836	0.000000
spf	7	0.104514	0.000000
spf	8	0.105692	0.000000
spf	9	0.101088	0.000000
vlb	0	0.132707	0.000000
vlb	1	0.128478	0.000000
vlb	2	0.135326	0.000000
vlb	3	0.133592	0.000000
vlb	4	0.129512	0.000000
vlb	5	0.129474	0.000000
vlb	6	0.131583	0.000000
vlb	7	0.132088	0.000000
vlb	8	0.131839	0.000000
vlb	9	0.126957	0.000000

