# solver	iter	max-exp-congestion	stddev
ecmp	0	1.252914	0.000000
ecmp	1	1.229887	0.000000
ecmp	2	1.228696	0.000000
ecmp	3	1.076368	0.000000
ecmp	4	0.967417	0.000000
ecmp	5	1.036989	0.000000
ecmp	6	0.951120	0.000000
ecmp	7	0.958961	0.000000
ecmp	8	1.013331	0.000000
ecmp	9	1.059126	0.000000
ecmp	10	1.074418	0.000000
ecmp	11	1.091124	0.000000
ecmp	12	1.170832	0.000000
ecmp	13	1.197359	0.000000
ecmp	14	1.209324	0.000000
ecmp	15	1.078276	0.000000
ecmp	16	1.072437	0.000000
ecmp	17	1.240825	0.000000
ecmp	18	1.273056	0.000000
ecmp	19	1.317734	0.000000
ecmp	20	1.339968	0.000000
ecmp	21	1.244611	0.000000
ecmp	22	1.329670	0.000000
ecmp	23	1.348883	0.000000
ksp	0	1.094698	0.000000
ksp	1	1.073852	0.000000
ksp	2	1.068059	0.000000
ksp	3	0.938171	0.000000
ksp	4	0.837861	0.000000
ksp	5	0.898477	0.000000
ksp	6	0.824946	0.000000
ksp	7	0.831126	0.000000
ksp	8	0.877857	0.000000
ksp	9	0.909725	0.000000
ksp	10	0.924904	0.000000
ksp	11	0.942738	0.000000
ksp	12	1.014180	0.000000
ksp	13	1.033014	0.000000
ksp	14	1.048633	0.000000
ksp	15	0.939899	0.000000
ksp	16	0.929904	0.000000
ksp	17	1.075977	0.000000
ksp	18	1.099762	0.000000
ksp	19	1.133073	0.000000
ksp	20	1.149923	0.000000
ksp	21	1.076024	0.000000
ksp	22	1.160661	0.000000
ksp	23	1.176431	0.000000
mcf	0	0.800000	0.000000
mcf	1	0.786650	0.000000
mcf	2	0.784833	0.000000
mcf	3	0.687088	0.000000
mcf	4	0.617531	0.000000
mcf	5	0.660689	0.000000
mcf	6	0.605822	0.000000
mcf	7	0.611279	0.000000
mcf	8	0.645936	0.000000
mcf	9	0.675132	0.000000
mcf	10	0.687947	0.000000
mcf	11	0.699583	0.000000
mcf	12	0.750689	0.000000
mcf	13	0.766062	0.000000
mcf	14	0.775250	0.000000
mcf	15	0.691134	0.000000
mcf	16	0.687391	0.000000
mcf	17	0.795321	0.000000
mcf	18	0.814950	0.000000
mcf	19	0.843577	0.000000
mcf	20	0.857740	0.000000
mcf	21	0.800024	0.000000
mcf	22	0.854799	0.000000
mcf	23	0.867083	0.000000
raeke	0	1.020979	0.000000
raeke	1	1.003150	0.000000
raeke	2	1.001872	0.000000
raeke	3	0.876426	0.000000
raeke	4	0.787327	0.000000
raeke	5	0.843727	0.000000
raeke	6	0.773845	0.000000
raeke	7	0.780287	0.000000
raeke	8	0.824770	0.000000
raeke	9	0.862184	0.000000
raeke	10	0.876133	0.000000
raeke	11	0.889950	0.000000
raeke	12	0.955152	0.000000
raeke	13	0.976493	0.000000
raeke	14	0.986570	0.000000
raeke	15	0.879495	0.000000
raeke	16	0.874350	0.000000
raeke	17	1.011587	0.000000
raeke	18	1.037410	0.000000
raeke	19	1.073586	0.000000
raeke	20	1.092107	0.000000
raeke	21	1.016468	0.000000
raeke	22	1.086740	0.000000
raeke	23	1.102198	0.000000
semimcfecmp	0	1.252350	0.000000
semimcfecmp	1	1.229144	0.000000
semimcfecmp	2	1.227977	0.000000
semimcfecmp	3	1.075744	0.000000
semimcfecmp	4	0.966857	0.000000
semimcfecmp	5	1.036513	0.000000
semimcfecmp	6	0.950688	0.000000
semimcfecmp	7	0.958482	0.000000
semimcfecmp	8	1.012825	0.000000
semimcfecmp	9	1.058600	0.000000
semimcfecmp	10	1.073883	0.000000
semimcfecmp	11	1.090486	0.000000
semimcfecmp	12	1.170148	0.000000
semimcfecmp	13	1.196818	0.000000
semimcfecmp	14	1.208623	0.000000
semimcfecmp	15	1.077645	0.000000
semimcfecmp	16	1.071810	0.000000
semimcfecmp	17	1.240112	0.000000
semimcfecmp	18	1.272427	0.000000
semimcfecmp	19	1.317083	0.000000
semimcfecmp	20	1.339308	0.000000
semimcfecmp	21	1.243987	0.000000
semimcfecmp	22	1.329000	0.000000
semimcfecmp	23	1.348203	0.000000
semimcfksp	0	0.800000	0.000000
semimcfksp	1	0.786650	0.000000
semimcfksp	2	0.784833	0.000000
semimcfksp	3	0.687088	0.000000
semimcfksp	4	0.617531	0.000000
semimcfksp	5	0.660689	0.000000
semimcfksp	6	0.605822	0.000000
semimcfksp	7	0.611279	0.000000
semimcfksp	8	0.645936	0.000000
semimcfksp	9	0.675132	0.000000
semimcfksp	10	0.687947	0.000000
semimcfksp	11	0.699583	0.000000
semimcfksp	12	0.750689	0.000000
semimcfksp	13	0.766062	0.000000
semimcfksp	14	0.775250	0.000000
semimcfksp	15	0.691134	0.000000
semimcfksp	16	0.687391	0.000000
semimcfksp	17	0.795321	0.000000
semimcfksp	18	0.814950	0.000000
semimcfksp	19	0.843577	0.000000
semimcfksp	20	0.857740	0.000000
semimcfksp	21	0.800024	0.000000
semimcfksp	22	0.854799	0.000000
semimcfksp	23	0.867083	0.000000
semimcfmcf	0	0.800000	0.000000
semimcfmcf	1	0.786650	0.000000
semimcfmcf	2	0.784833	0.000000
semimcfmcf	3	0.687088	0.000000
semimcfmcf	4	0.617531	0.000000
semimcfmcf	5	0.660689	0.000000
semimcfmcf	6	0.605822	0.000000
semimcfmcf	7	0.611279	0.000000
semimcfmcf	8	0.645936	0.000000
semimcfmcf	9	0.675132	0.000000
semimcfmcf	10	0.687947	0.000000
semimcfmcf	11	0.699583	0.000000
semimcfmcf	12	0.750689	0.000000
semimcfmcf	13	0.766062	0.000000
semimcfmcf	14	0.775250	0.000000
semimcfmcf	15	0.691797	0.000000
semimcfmcf	16	0.687391	0.000000
semimcfmcf	17	0.795321	0.000000
semimcfmcf	18	0.814950	0.000000
semimcfmcf	19	0.843577	0.000000
semimcfmcf	20	0.857740	0.000000
semimcfmcf	21	0.800024	0.000000
semimcfmcf	22	0.856648	0.000000
semimcfmcf	23	0.871034	0.000000
semimcfmcfenv	0	0.800000	0.000000
semimcfmcfenv	1	0.786650	0.000000
semimcfmcfenv	2	0.784833	0.000000
semimcfmcfenv	3	0.687088	0.000000
semimcfmcfenv	4	0.617531	0.000000
semimcfmcfenv	5	0.660689	0.000000
semimcfmcfenv	6	0.605822	0.000000
semimcfmcfenv	7	0.611279	0.000000
semimcfmcfenv	8	0.645936	0.000000
semimcfmcfenv	9	0.675132	0.000000
semimcfmcfenv	10	0.687947	0.000000
semimcfmcfenv	11	0.699583	0.000000
semimcfmcfenv	12	0.750689	0.000000
semimcfmcfenv	13	0.766062	0.000000
semimcfmcfenv	14	0.775250	0.000000
semimcfmcfenv	15	0.691797	0.000000
semimcfmcfenv	16	0.687391	0.000000
semimcfmcfenv	17	0.795321	0.000000
semimcfmcfenv	18	0.814950	0.000000
semimcfmcfenv	19	0.843577	0.000000
semimcfmcfenv	20	0.857740	0.000000
semimcfmcfenv	21	0.800024	0.000000
semimcfmcfenv	22	0.856648	0.000000
semimcfmcfenv	23	0.871034	0.000000
semimcfraeke	0	0.800000	0.000000
semimcfraeke	1	0.786650	0.000000
semimcfraeke	2	0.784833	0.000000
semimcfraeke	3	0.687088	0.000000
semimcfraeke	4	0.617531	0.000000
semimcfraeke	5	0.660689	0.000000
semimcfraeke	6	0.605822	0.000000
semimcfraeke	7	0.611279	0.000000
semimcfraeke	8	0.645936	0.000000
semimcfraeke	9	0.675132	0.000000
semimcfraeke	10	0.687947	0.000000
semimcfraeke	11	0.699583	0.000000
semimcfraeke	12	0.750689	0.000000
semimcfraeke	13	0.766062	0.000000
semimcfraeke	14	0.775250	0.000000
semimcfraeke	15	0.691134	0.000000
semimcfraeke	16	0.687391	0.000000
semimcfraeke	17	0.795321	0.000000
semimcfraeke	18	0.814950	0.000000
semimcfraeke	19	0.843577	0.000000
semimcfraeke	20	0.857740	0.000000
semimcfraeke	21	0.800024	0.000000
semimcfraeke	22	0.854799	0.000000
semimcfraeke	23	0.867083	0.000000
semimcfvlb	0	0.800000	0.000000
semimcfvlb	1	0.786650	0.000000
semimcfvlb	2	0.784833	0.000000
semimcfvlb	3	0.687088	0.000000
semimcfvlb	4	0.617531	0.000000
semimcfvlb	5	0.660689	0.000000
semimcfvlb	6	0.605822	0.000000
semimcfvlb	7	0.611279	0.000000
semimcfvlb	8	0.645936	0.000000
semimcfvlb	9	0.675132	0.000000
semimcfvlb	10	0.687947	0.000000
semimcfvlb	11	0.699583	0.000000
semimcfvlb	12	0.750689	0.000000
semimcfvlb	13	0.766062	0.000000
semimcfvlb	14	0.775250	0.000000
semimcfvlb	15	0.691134	0.000000
semimcfvlb	16	0.687391	0.000000
semimcfvlb	17	0.795321	0.000000
semimcfvlb	18	0.814950	0.000000
semimcfvlb	19	0.843577	0.000000
semimcfvlb	20	0.857740	0.000000
semimcfvlb	21	0.800024	0.000000
semimcfvlb	22	0.854799	0.000000
semimcfvlb	23	0.867083	0.000000
spf	0	1.252350	0.000000
spf	1	1.229144	0.000000
spf	2	1.227977	0.000000
spf	3	1.075744	0.000000
spf	4	0.966857	0.000000
spf	5	1.036513	0.000000
spf	6	0.950688	0.000000
spf	7	0.958482	0.000000
spf	8	1.012825	0.000000
spf	9	1.058600	0.000000
spf	10	1.073883	0.000000
spf	11	1.090486	0.000000
spf	12	1.170148	0.000000
spf	13	1.196818	0.000000
spf	14	1.208623	0.000000
spf	15	1.077645	0.000000
spf	16	1.071810	0.000000
spf	17	1.240112	0.000000
spf	18	1.272427	0.000000
spf	19	1.317083	0.000000
spf	20	1.339308	0.000000
spf	21	1.243987	0.000000
spf	22	1.329000	0.000000
spf	23	1.348203	0.000000
vlb	0	1.304898	0.000000
vlb	1	1.373681	0.000000
vlb	2	1.240025	0.000000
vlb	3	1.034733	0.000000
vlb	4	0.923655	0.000000
vlb	5	0.996725	0.000000
vlb	6	0.908941	0.000000
vlb	7	0.916959	0.000000
vlb	8	0.969498	0.000000
vlb	9	1.025730	0.000000
vlb	10	1.026123	0.000000
vlb	11	1.052529	0.000000
vlb	12	1.233896	0.000000
vlb	13	1.149145	0.000000
vlb	14	1.161406	0.000000
vlb	15	1.094623	0.000000
vlb	16	1.035732	0.000000
vlb	17	1.198307	0.000000
vlb	18	1.219607	0.000000
vlb	19	1.261102	0.000000
vlb	20	1.286317	0.000000
vlb	21	1.189618	0.000000
vlb	22	1.285202	0.000000
vlb	23	1.301895	0.000000

