# solver	iter	mean-congestion	stddev
ecmp	0	0.148358	0.000000
ecmp	1	0.146284	0.000000
ecmp	2	0.114230	0.000000
ecmp	3	0.100586	0.000000
ecmp	4	0.089901	0.000000
ecmp	5	0.096485	0.000000
ecmp	6	0.088487	0.000000
ecmp	7	0.088872	0.000000
ecmp	8	0.094476	0.000000
ecmp	9	0.097801	0.000000
ecmp	10	0.099323	0.000000
ecmp	11	0.101102	0.000000
ecmp	12	0.109138	0.000000
ecmp	13	0.110882	0.000000
ecmp	14	0.113268	0.000000
ecmp	15	0.101193	0.000000
ecmp	16	0.099771	0.000000
ecmp	17	0.115410	0.000000
ecmp	18	0.117351	0.000000
ecmp	19	0.120048	0.000000
ecmp	20	0.121908	0.000000
ecmp	21	0.116001	0.000000
ecmp	22	0.123141	0.000000
ecmp	23	0.124512	0.000000
ksp	0	0.284654	0.000000
ksp	1	0.280935	0.000000
ksp	2	0.231079	0.000000
ksp	3	0.207446	0.000000
ksp	4	0.185582	0.000000
ksp	5	0.198872	0.000000
ksp	6	0.182523	0.000000
ksp	7	0.182978	0.000000
ksp	8	0.194104	0.000000
ksp	9	0.200842	0.000000
ksp	10	0.203630	0.000000
ksp	11	0.207248	0.000000
ksp	12	0.222704	0.000000
ksp	13	0.226277	0.000000
ksp	14	0.229841	0.000000
ksp	15	0.208072	0.000000
ksp	16	0.205407	0.000000
ksp	17	0.233356	0.000000
ksp	18	0.237171	0.000000
ksp	19	0.242573	0.000000
ksp	20	0.246504	0.000000
ksp	21	0.234110	0.000000
ksp	22	0.247674	0.000000
ksp	23	0.250627	0.000000
mcf	0	0.221538	0.000000
mcf	1	0.224110	0.000000
mcf	2	0.186432	0.000000
mcf	3	0.194389	0.000000
mcf	4	0.149761	0.000000
mcf	5	0.154609	0.000000
mcf	6	0.158143	0.000000
mcf	7	0.158419	0.000000
mcf	8	0.169885	0.000000
mcf	9	0.165200	0.000000
mcf	10	0.162768	0.000000
mcf	11	0.168918	0.000000
mcf	12	0.181359	0.000000
mcf	13	0.188194	0.000000
mcf	14	0.191302	0.000000
mcf	15	0.167137	0.000000
mcf	16	0.162539	0.000000
mcf	17	0.196881	0.000000
mcf	18	0.194570	0.000000
mcf	19	0.196218	0.000000
mcf	20	0.225178	0.000000
mcf	21	0.191042	0.000000
mcf	22	0.199881	0.000000
mcf	23	0.207931	0.000000
raeke	0	0.201383	0.000000
raeke	1	0.198020	0.000000
raeke	2	0.161141	0.000000
raeke	3	0.142028	0.000000
raeke	4	0.127054	0.000000
raeke	5	0.136186	0.000000
raeke	6	0.124941	0.000000
raeke	7	0.125466	0.000000
raeke	8	0.133263	0.000000
raeke	9	0.138021	0.000000
raeke	10	0.140017	0.000000
raeke	11	0.142506	0.000000
raeke	12	0.153751	0.000000
raeke	13	0.156386	0.000000
raeke	14	0.159630	0.000000
raeke	15	0.142809	0.000000
raeke	16	0.140828	0.000000
raeke	17	0.162918	0.000000
raeke	18	0.166317	0.000000
raeke	19	0.171081	0.000000
raeke	20	0.174017	0.000000
raeke	21	0.163515	0.000000
raeke	22	0.175536	0.000000
raeke	23	0.177908	0.000000
semimcfecmp	0	0.148654	0.000000
semimcfecmp	1	0.146352	0.000000
semimcfecmp	2	0.114392	0.000000
semimcfecmp	3	0.100723	0.000000
semimcfecmp	4	0.090024	0.000000
semimcfecmp	5	0.096395	0.000000
semimcfecmp	6	0.088405	0.000000
semimcfecmp	7	0.088990	0.000000
semimcfecmp	8	0.094600	0.000000
semimcfecmp	9	0.097925	0.000000
semimcfecmp	10	0.099448	0.000000
semimcfecmp	11	0.101233	0.000000
semimcfecmp	12	0.109298	0.000000
semimcfecmp	13	0.110797	0.000000
semimcfecmp	14	0.113158	0.000000
semimcfecmp	15	0.101094	0.000000
semimcfecmp	16	0.099673	0.000000
semimcfecmp	17	0.115296	0.000000
semimcfecmp	18	0.117656	0.000000
semimcfecmp	19	0.121273	0.000000
semimcfecmp	20	0.123405	0.000000
semimcfecmp	21	0.116147	0.000000
semimcfecmp	22	0.124730	0.000000
semimcfecmp	23	0.126389	0.000000
semimcfksp	0	0.208655	0.000000
semimcfksp	1	0.187543	0.000000
semimcfksp	2	0.157571	0.000000
semimcfksp	3	0.144764	0.000000
semimcfksp	4	0.129156	0.000000
semimcfksp	5	0.148625	0.000000
semimcfksp	6	0.136400	0.000000
semimcfksp	7	0.120796	0.000000
semimcfksp	8	0.144722	0.000000
semimcfksp	9	0.136559	0.000000
semimcfksp	10	0.138706	0.000000
semimcfksp	11	0.139222	0.000000
semimcfksp	12	0.168329	0.000000
semimcfksp	13	0.159362	0.000000
semimcfksp	14	0.167867	0.000000
semimcfksp	15	0.156956	0.000000
semimcfksp	16	0.154596	0.000000
semimcfksp	17	0.178812	0.000000
semimcfksp	18	0.168649	0.000000
semimcfksp	19	0.167355	0.000000
semimcfksp	20	0.170904	0.000000
semimcfksp	21	0.160318	0.000000
semimcfksp	22	0.171307	0.000000
semimcfksp	23	0.173558	0.000000
semimcfmcf	0	0.221538	0.000000
semimcfmcf	1	0.219019	0.000000
semimcfmcf	2	0.184802	0.000000
semimcfmcf	3	0.163206	0.000000
semimcfmcf	4	0.145816	0.000000
semimcfmcf	5	0.156335	0.000000
semimcfmcf	6	0.143158	0.000000
semimcfmcf	7	0.144630	0.000000
semimcfmcf	8	0.153231	0.000000
semimcfmcf	9	0.158047	0.000000
semimcfmcf	10	0.160845	0.000000
semimcfmcf	11	0.164236	0.000000
semimcfmcf	12	0.176336	0.000000
semimcfmcf	13	0.179073	0.000000
semimcfmcf	14	0.182489	0.000000
semimcfmcf	15	0.162124	0.000000
semimcfmcf	16	0.160880	0.000000
semimcfmcf	17	0.186019	0.000000
semimcfmcf	18	0.190559	0.000000
semimcfmcf	19	0.196432	0.000000
semimcfmcf	20	0.199440	0.000000
semimcfmcf	21	0.187586	0.000000
semimcfmcf	22	0.201290	0.000000
semimcfmcf	23	0.203241	0.000000
semimcfmcfenv	0	0.221457	0.000000
semimcfmcfenv	1	0.218939	0.000000
semimcfmcfenv	2	0.184615	0.000000
semimcfmcfenv	3	0.163032	0.000000
semimcfmcfenv	4	0.145672	0.000000
semimcfmcfenv	5	0.156141	0.000000
semimcfmcfenv	6	0.142979	0.000000
semimcfmcfenv	7	0.144445	0.000000
semimcfmcfenv	8	0.153035	0.000000
semimcfmcfenv	9	0.157877	0.000000
semimcfmcfenv	10	0.160675	0.000000
semimcfmcfenv	11	0.164052	0.000000
semimcfmcfenv	12	0.176139	0.000000
semimcfmcfenv	13	0.178872	0.000000
semimcfmcfenv	14	0.182291	0.000000
semimcfmcfenv	15	0.161946	0.000000
semimcfmcfenv	16	0.160703	0.000000
semimcfmcfenv	17	0.185817	0.000000
semimcfmcfenv	18	0.190348	0.000000
semimcfmcfenv	19	0.196210	0.000000
semimcfmcfenv	20	0.199215	0.000000
semimcfmcfenv	21	0.187373	0.000000
semimcfmcfenv	22	0.201053	0.000000
semimcfmcfenv	23	0.203000	0.000000
semimcfraeke	0	0.223242	0.000000
semimcfraeke	1	0.211731	0.000000
semimcfraeke	2	0.188051	0.000000
semimcfraeke	3	0.156227	0.000000
semimcfraeke	4	0.139488	0.000000
semimcfraeke	5	0.150008	0.000000
semimcfraeke	6	0.137950	0.000000
semimcfraeke	7	0.140577	0.000000
semimcfraeke	8	0.147106	0.000000
semimcfraeke	9	0.161362	0.000000
semimcfraeke	10	0.163792	0.000000
semimcfraeke	11	0.163876	0.000000
semimcfraeke	12	0.167575	0.000000
semimcfraeke	13	0.170980	0.000000
semimcfraeke	14	0.176712	0.000000
semimcfraeke	15	0.155559	0.000000
semimcfraeke	16	0.153490	0.000000
semimcfraeke	17	0.177601	0.000000
semimcfraeke	18	0.181773	0.000000
semimcfraeke	19	0.198735	0.000000
semimcfraeke	20	0.202408	0.000000
semimcfraeke	21	0.189298	0.000000
semimcfraeke	22	0.200681	0.000000
semimcfraeke	23	0.203421	0.000000
semimcfvlb	0	0.190995	0.000000
semimcfvlb	1	0.175968	0.000000
semimcfvlb	2	0.145583	0.000000
semimcfvlb	3	0.135180	0.000000
semimcfvlb	4	0.121326	0.000000
semimcfvlb	5	0.124593	0.000000
semimcfvlb	6	0.114206	0.000000
semimcfvlb	7	0.128372	0.000000
semimcfvlb	8	0.121645	0.000000
semimcfvlb	9	0.125489	0.000000
semimcfvlb	10	0.127159	0.000000
semimcfvlb	11	0.129902	0.000000
semimcfvlb	12	0.144276	0.000000
