# solver	iter	.0.700000-congestion	stddev
ecmp	0	0.028058	0.000000
ecmp	1	0.027629	0.000000
ecmp	2	0.024041	0.000000
ecmp	3	0.023086	0.000000
ecmp	4	0.022791	0.000000
ecmp	5	0.022092	0.000000
ecmp	6	0.022293	0.000000
ecmp	7	0.022817	0.000000
ecmp	8	0.022085	0.000000
ecmp	9	0.022244	0.000000
ksp	0	0.030492	0.000000
ksp	1	0.030344	0.000000
ksp	2	0.022333	0.000000
ksp	3	0.023086	0.000000
ksp	4	0.021515	0.000000
ksp	5	0.020962	0.000000
ksp	6	0.021887	0.000000
ksp	7	0.021081	0.000000
ksp	8	0.023086	0.000000
ksp	9	0.020582	0.000000
mcf	0	0.030492	0.000000
mcf	1	0.030108	0.000000
mcf	2	0.026582	0.000000
mcf	3	0.023086	0.000000
mcf	4	0.019572	0.000000
mcf	5	0.025613	0.000000
mcf	6	0.025466	0.000000
mcf	7	0.026475	0.000000
mcf	8	0.024421	0.000000
mcf	9	0.021608	0.000000
mwmcf	0	0.026211	0.000000
mwmcf	1	0.027575	0.000000
mwmcf	2	0.017122	0.000000
mwmcf	3	0.017228	0.000000
mwmcf	4	0.016308	0.000000
mwmcf	5	0.016814	0.000000
mwmcf	6	0.019219	0.000000
mwmcf	7	0.017586	0.000000
mwmcf	8	0.021043	0.000000
mwmcf	9	0.017137	0.000000
raeke	0	0.030492	0.000000
raeke	1	0.030344	0.000000
raeke	2	0.025582	0.000000
raeke	3	0.023086	0.000000
raeke	4	0.023458	0.000000
raeke	5	0.024716	0.000000
raeke	6	0.025466	0.000000
raeke	7	0.025238	0.000000
raeke	8	0.024421	0.000000
raeke	9	0.020668	0.000000
semimcfecmp	0	0.029326	0.000000
semimcfecmp	1	0.030108	0.000000
semimcfecmp	2	0.023402	0.000000
semimcfecmp	3	0.023086	0.000000
semimcfecmp	4	0.022947	0.000000
semimcfecmp	5	0.021813	0.000000
semimcfecmp	6	0.022215	0.000000
semimcfecmp	7	0.023036	0.000000
semimcfecmp	8	0.022793	0.000000
semimcfecmp	9	0.020582	0.000000
semimcfksp	0	0.030492	0.000000
semimcfksp	1	0.030108	0.000000
semimcfksp	2	0.028351	0.000000
semimcfksp	3	0.025893	0.000000
semimcfksp	4	0.023458	0.000000
semimcfksp	5	0.024716	0.000000
semimcfksp	6	0.025466	0.000000
semimcfksp	7	0.025238	0.000000
semimcfksp	8	0.023156	0.000000
semimcfksp	9	0.022507	0.000000
semimcfmcf	0	0.030492	0.000000
semimcfmcf	1	0.030344	0.000000
semimcfmcf	2	0.025582	0.000000
semimcfmcf	3	0.026042	0.000000
semimcfmcf	4	0.023872	0.000000
semimcfmcf	5	0.024716	0.000000
semimcfmcf	6	0.025466	0.000000
semimcfmcf	7	0.025238	0.000000
semimcfmcf	8	0.024421	0.000000
semimcfmcf	9	0.023015	0.000000
semimcfraeke	0	0.030492	0.000000
semimcfraeke	1	0.030344	0.000000
semimcfraeke	2	0.025582	0.000000
semimcfraeke	3	0.024264	0.000000
semimcfraeke	4	0.022687	0.000000
semimcfraeke	5	0.024716	0.000000
semimcfraeke	6	0.025466	0.000000
semimcfraeke	7	0.025238	0.000000
semimcfraeke	8	0.024421	0.000000
semimcfraeke	9	0.022330	0.000000
semimcfvlb	0	0.030492	0.000000
semimcfvlb	1	0.030344	0.000000
semimcfvlb	2	0.025582	0.000000
semimcfvlb	3	0.025387	0.000000
semimcfvlb	4	0.023458	0.000000
semimcfvlb	5	0.020517	0.000000
semimcfvlb	6	0.025466	0.000000
semimcfvlb	7	0.025238	0.000000
semimcfvlb	8	0.024421	0.000000
semimcfvlb	9	0.020582	0.000000
spf	0	0.026211	0.000000
spf	1	0.027575	0.000000
spf	2	0.017122	0.000000
spf	3	0.017228	0.000000
spf	4	0.016308	0.000000
spf	5	0.016814	0.000000
spf	6	0.019219	0.000000
spf	7	0.017586	0.000000
spf	8	0.021043	0.000000
spf	9	0.017137	0.000000
vlb	0	0.030492	0.000000
vlb	1	0.030108	0.000000
vlb	2	0.025412	0.000000
vlb	3	0.023086	0.000000
vlb	4	0.022348	0.000000
vlb	5	0.021008	0.000000
vlb	6	0.025466	0.000000
vlb	7	0.025238	0.000000
vlb	8	0.023086	0.000000
vlb	9	0.020582	0.000000

