# solver	iter	time	stddev
ecmp	0	0.023142	0.000000
ecmp	1	0.024272	0.000000
ecmp	2	0.022717	0.000000
ecmp	3	0.022474	0.000000
ecmp	4	0.023443	0.000000
ecmp	5	0.023739	0.000000
ecmp	6	0.022601	0.000000
ecmp	7	0.023303	0.000000
ecmp	8	0.022758	0.000000
ecmp	9	0.023205	0.000000
ksp	0	0.011217	0.000000
ksp	1	0.011128	0.000000
ksp	2	0.010113	0.000000
ksp	3	0.009914	0.000000
ksp	4	0.010088	0.000000
ksp	5	0.011193	0.000000
ksp	6	0.010027	0.000000
ksp	7	0.010025	0.000000
ksp	8	0.010007	0.000000
ksp	9	0.010307	0.000000
mcf	0	0.123707	0.000000
mcf	1	0.134312	0.000000
mcf	2	0.121459	0.000000
mcf	3	0.117821	0.000000
mcf	4	0.100098	0.000000
mcf	5	0.113443	0.000000
mcf	6	0.135978	0.000000
mcf	7	0.121256	0.000000
mcf	8	0.126899	0.000000
mcf	9	0.119065	0.000000
mwmcf	0	0.001469	0.000000
mwmcf	1	0.000101	0.000000
mwmcf	2	0.000098	0.000000
mwmcf	3	0.000149	0.000000
mwmcf	4	0.000148	0.000000
mwmcf	5	0.000097	0.000000
mwmcf	6	0.000101	0.000000
mwmcf	7	0.000096	0.000000
mwmcf	8	0.000097	0.000000
mwmcf	9	0.000095	0.000000
raeke	0	0.154436	0.000000
raeke	1	0.000182	0.000000
raeke	2	0.000169	0.000000
raeke	3	0.000178	0.000000
raeke	4	0.000167	0.000000
raeke	5	0.000202	0.000000
raeke	6	0.000213	0.000000
raeke	7	0.000168	0.000000
raeke	8	0.000169	0.000000
raeke	9	0.000283	0.000000
semimcfecmp	0	0.008550	0.000000
semimcfecmp	1	0.010643	0.000000
semimcfecmp	2	0.010496	0.000000
semimcfecmp	3	0.009870	0.000000
semimcfecmp	4	0.009181	0.000000
semimcfecmp	5	0.011244	0.000000
semimcfecmp	6	0.010633	0.000000
semimcfecmp	7	0.010985	0.000000
semimcfecmp	8	0.008242	0.000000
semimcfecmp	9	0.011914	0.000000
semimcfksp	0	0.018793	0.000000
semimcfksp	1	0.018106	0.000000
semimcfksp	2	0.017212	0.000000
semimcfksp	3	0.011790	0.000000
semimcfksp	4	0.017543	0.000000
semimcfksp	5	0.017070	0.000000
semimcfksp	6	0.017691	0.000000
semimcfksp	7	0.012545	0.000000
semimcfksp	8	0.018394	0.000000
semimcfksp	9	0.017436	0.000000
semimcfmcf	0	0.008210	0.000000
semimcfmcf	1	0.008497	0.000000
semimcfmcf	2	0.009306	0.000000
semimcfmcf	3	0.007231	0.000000
semimcfmcf	4	0.010079	0.000000
semimcfmcf	5	0.009900	0.000000
semimcfmcf	6	0.009853	0.000000
semimcfmcf	7	0.008967	0.000000
semimcfmcf	8	0.010925	0.000000
semimcfmcf	9	0.009462	0.000000
semimcfraeke	0	0.020988	0.000000
semimcfraeke	1	0.018076	0.000000
semimcfraeke	2	0.017381	0.000000
semimcfraeke	3	0.016838	0.000000
semimcfraeke	4	0.017026	0.000000
semimcfraeke	5	0.018601	0.000000
semimcfraeke	6	0.019539	0.000000
semimcfraeke	7	0.015045	0.000000
semimcfraeke	8	0.018260	0.000000
semimcfraeke	9	0.016683	0.000000
semimcfvlb	0	0.016075	0.000000
semimcfvlb	1	0.016073	0.000000
semimcfvlb	2	0.013907	0.000000
semimcfvlb	3	0.014803	0.000000
semimcfvlb	4	0.014655	0.000000
semimcfvlb	5	0.012313	0.000000
semimcfvlb	6	0.015694	0.000000
semimcfvlb	7	0.019297	0.000000
semimcfvlb	8	0.014026	0.000000
semimcfvlb	9	0.013571	0.000000
spf	0	0.000618	0.000000
spf	1	0.000689	0.000000
spf	2	0.000568	0.000000
spf	3	0.000588	0.000000
spf	4	0.000703	0.000000
spf	5	0.000600	0.000000
spf	6	0.000554	0.000000
spf	7	0.000825	0.000000
spf	8	0.000589	0.000000
spf	9	0.000586	0.000000
vlb	0	0.028713	0.000000
vlb	1	0.028300	0.000000
vlb	2	0.028131	0.000000
vlb	3	0.028143	0.000000
vlb	4	0.028159	0.000000
vlb	5	0.028223	0.000000
vlb	6	0.028847	0.000000
vlb	7	0.027325	0.000000
vlb	8	0.026849	0.000000
vlb	9	0.027963	0.000000

