# solver	iter	mean-congestion	stddev
ecmp	0	0.105512	0.000000
ecmp	1	0.103092	0.000000
ecmp	2	0.068167	0.000000
ecmp	3	0.066576	0.000000
ecmp	4	0.065742	0.000000
ecmp	5	0.065828	0.000000
ecmp	6	0.068936	0.000000
ecmp	7	0.067522	0.000000
ecmp	8	0.067996	0.000000
ecmp	9	0.065063	0.000000
ksp	0	0.203705	0.000000
ksp	1	0.197716	0.000000
ksp	2	0.168280	0.000000
ksp	3	0.162987	0.000000
ksp	4	0.158752	0.000000
ksp	5	0.160508	0.000000
ksp	6	0.166782	0.000000
ksp	7	0.162909	0.000000
ksp	8	0.166268	0.000000
ksp	9	0.156753	0.000000
mcf	0	0.158337	0.000000
mcf	1	0.155173	0.000000
mcf	2	0.107547	0.000000
mcf	3	0.103445	0.000000
mcf	4	0.097890	0.000000
mcf	5	0.101139	0.000000
mcf	6	0.104473	0.000000
mcf	7	0.109068	0.000000
mcf	8	0.112707	0.000000
mcf	9	0.096933	0.000000
raeke	0	0.138085	0.000000
raeke	1	0.134625	0.000000
raeke	2	0.141888	0.000000
raeke	3	0.137549	0.000000
raeke	4	0.133339	0.000000
raeke	5	0.134397	0.000000
raeke	6	0.137983	0.000000
raeke	7	0.135906	0.000000
raeke	8	0.138214	0.000000
raeke	9	0.131237	0.000000
semimcfecmp	0	0.105512	0.000000
semimcfecmp	1	0.103092	0.000000
semimcfecmp	2	0.068218	0.000000
semimcfecmp	3	0.066626	0.000000
semimcfecmp	4	0.065787	0.000000
semimcfecmp	5	0.065871	0.000000
semimcfecmp	6	0.068988	0.000000
semimcfecmp	7	0.067574	0.000000
semimcfecmp	8	0.068045	0.000000
semimcfecmp	9	0.065115	0.000000
semimcfksp	0	0.133976	0.000000
semimcfksp	1	0.135397	0.000000
semimcfksp	2	0.144624	0.000000
semimcfksp	3	0.133567	0.000000
semimcfksp	4	0.130705	0.000000
semimcfksp	5	0.136508	0.000000
semimcfksp	6	0.137217	0.000000
semimcfksp	7	0.136238	0.000000
semimcfksp	8	0.135063	0.000000
semimcfksp	9	0.129444	0.000000
semimcfmcf	0	0.158544	0.000000
semimcfmcf	1	0.154313	0.000000
semimcfmcf	2	0.107113	0.000000
semimcfmcf	3	0.100753	0.000000
semimcfmcf	4	0.099188	0.000000
semimcfmcf	5	0.101710	0.000000
semimcfmcf	6	0.107202	0.000000
semimcfmcf	7	0.104537	0.000000
semimcfmcf	8	0.107713	0.000000
semimcfmcf	9	0.099073	0.000000
semimcfraeke	0	0.140315	0.000000
semimcfraeke	1	0.138838	0.000000
semimcfraeke	2	0.141742	0.000000
semimcfraeke	3	0.130626	0.000000
semimcfraeke	4	0.129373	0.000000
semimcfraeke	5	0.132934	0.000000
semimcfraeke	6	0.129874	0.000000
semimcfraeke	7	0.135216	0.000000
semimcfraeke	8	0.133692	0.000000
semimcfraeke	9	0.130215	0.000000
semimcfvlb	0	0.132521	0.000000
semimcfvlb	1	0.132726	0.000000
semimcfvlb	2	0.140768	0.000000
semimcfvlb	3	0.135439	0.000000
semimcfvlb	4	0.130924	0.000000
semimcfvlb	5	0.131073	0.000000
semimcfvlb	6	0.134930	0.000000
semimcfvlb	7	0.133959	0.000000
semimcfvlb	8	0.135613	0.000000
semimcfvlb	9	0.128445	0.000000
spf	0	0.105512	0.000000
spf	1	0.103092	0.000000
spf	2	0.068218	0.000000
spf	3	0.066626	0.000000
spf	4	0.065787	0.000000
spf	5	0.065871	0.000000
spf	6	0.068988	0.000000
spf	7	0.067574	0.000000
spf	8	0.068045	0.000000
spf	9	0.065115	0.000000
vlb	0	0.142549	0.000000
vlb	1	0.141017	0.000000
vlb	2	0.140788	0.000000
vlb	3	0.137567	0.000000
vlb	4	0.133671	0.000000
vlb	5	0.135179	0.000000
vlb	6	0.137390	0.000000
vlb	7	0.134811	0.000000
vlb	8	0.138109	0.000000
vlb	9	0.133535	0.000000

