# solver	iter	total-throughput	stddev
ecmp	0	1.000000	0.000000
ecmp	1	1.000000	0.000000
ecmp	2	0.674638	0.000000
ecmp	3	0.674464	0.000000
ecmp	4	0.682674	0.000000
ecmp	5	0.682562	0.000000
ecmp	6	0.692837	0.000000
ecmp	7	0.690054	0.000000
ecmp	8	0.688321	0.000000
ecmp	9	0.686990	0.000000
ksp	0	1.000000	0.000000
ksp	1	1.000000	0.000000
ksp	2	0.927477	0.000000
ksp	3	0.925548	0.000000
ksp	4	0.926528	0.000000
ksp	5	0.927947	0.000000
ksp	6	0.931698	0.000000
ksp	7	0.930079	0.000000
ksp	8	0.932062	0.000000
ksp	9	0.927918	0.000000
mcf	0	1.000000	0.000000
mcf	1	1.000000	0.000000
mcf	2	0.738753	0.000000
mcf	3	0.725850	0.000000
mcf	4	0.713282	0.000000
mcf	5	0.735168	0.000000
mcf	6	0.734398	0.000000
mcf	7	0.727722	0.000000
mcf	8	0.751370	0.000000
mcf	9	0.719990	0.000000
raeke	0	1.000000	0.000000
raeke	1	1.000000	0.000000
raeke	2	0.948918	0.000000
raeke	3	0.948240	0.000000
raeke	4	0.948971	0.000000
raeke	5	0.949497	0.000000
raeke	6	0.950848	0.000000
raeke	7	0.950294	0.000000
raeke	8	0.950633	0.000000
raeke	9	0.949773	0.000000
semimcfecmp	0	1.000000	0.000000
semimcfecmp	1	1.000000	0.000000
semimcfecmp	2	0.675001	0.000000
semimcfecmp	3	0.674829	0.000000
semimcfecmp	4	0.683006	0.000000
semimcfecmp	5	0.682881	0.000000
semimcfecmp	6	0.693238	0.000000
semimcfecmp	7	0.690447	0.000000
semimcfecmp	8	0.688683	0.000000
semimcfecmp	9	0.687380	0.000000
semimcfksp	0	1.000000	0.000000
semimcfksp	1	1.000000	0.000000
semimcfksp	2	0.938312	0.000000
semimcfksp	3	0.937779	0.000000
semimcfksp	4	0.937341	0.000000
semimcfksp	5	0.936208	0.000000
semimcfksp	6	0.943843	0.000000
semimcfksp	7	0.941417	0.000000
semimcfksp	8	0.943536	0.000000
semimcfksp	9	0.940395	0.000000
semimcfmcf	0	1.000000	0.000000
semimcfmcf	1	1.000000	0.000000
semimcfmcf	2	0.710498	0.000000
semimcfmcf	3	0.698329	0.000000
semimcfmcf	4	0.704780	0.000000
semimcfmcf	5	0.710182	0.000000
semimcfmcf	6	0.722241	0.000000
semimcfmcf	7	0.717465	0.000000
semimcfmcf	8	0.726882	0.000000
semimcfmcf	9	0.713363	0.000000
semimcfraeke	0	1.000000	0.000000
semimcfraeke	1	1.000000	0.000000
semimcfraeke	2	0.970675	0.000000
semimcfraeke	3	0.971329	0.000000
semimcfraeke	4	0.971878	0.000000
semimcfraeke	5	0.973022	0.000000
semimcfraeke	6	0.973819	0.000000
semimcfraeke	7	0.968209	0.000000
semimcfraeke	8	0.969159	0.000000
semimcfraeke	9	0.970762	0.000000
semimcfvlb	0	1.000000	0.000000
semimcfvlb	1	1.000000	0.000000
semimcfvlb	2	0.955584	0.000000
semimcfvlb	3	0.953933	0.000000
semimcfvlb	4	0.954828	0.000000
semimcfvlb	5	0.953405	0.000000
semimcfvlb	6	0.959914	0.000000
semimcfvlb	7	0.957391	0.000000
semimcfvlb	8	0.957607	0.000000
semimcfvlb	9	0.955357	0.000000
spf	0	1.000000	0.000000
spf	1	1.000000	0.000000
spf	2	0.675001	0.000000
spf	3	0.674829	0.000000
spf	4	0.683006	0.000000
spf	5	0.682881	0.000000
spf	6	0.693238	0.000000
spf	7	0.690447	0.000000
spf	8	0.688683	0.000000
spf	9	0.687380	0.000000
vlb	0	1.000000	0.000000
vlb	1	1.000000	0.000000
vlb	2	0.940509	0.000000
vlb	3	0.940173	0.000000
vlb	4	0.941587	0.000000
vlb	5	0.941050	0.000000
vlb	6	0.943942	0.000000
vlb	7	0.942764	0.000000
vlb	8	0.942347	0.000000
vlb	9	0.942177	0.000000

