# solver	iter	.0.800000-exp-congestion	stddev
ecmp	0	0.332785	0.000000
ecmp	1	0.318223	0.000000
ecmp	2	0.335444	0.000000
ecmp	3	0.351637	0.000000
ecmp	4	0.341582	0.000000
ecmp	5	0.348746	0.000000
ecmp	6	0.359742	0.000000
ecmp	7	0.356414	0.000000
ecmp	8	0.354437	0.000000
ecmp	9	0.350345	0.000000
ksp	0	0.568939	0.000000
ksp	1	0.573120	0.000000
ksp	2	0.572203	0.000000
ksp	3	0.558030	0.000000
ksp	4	0.546996	0.000000
ksp	5	0.527160	0.000000
ksp	6	0.552928	0.000000
ksp	7	0.535738	0.000000
ksp	8	0.532583	0.000000
ksp	9	0.518192	0.000000
mcf	0	0.532806	0.000000
mcf	1	0.526126	0.000000
mcf	2	0.545326	0.000000
mcf	3	0.531043	0.000000
mcf	4	0.509827	0.000000
mcf	5	0.508366	0.000000
mcf	6	0.539957	0.000000
mcf	7	0.517895	0.000000
mcf	8	0.529174	0.000000
mcf	9	0.517227	0.000000
raeke	0	0.410625	0.000000
raeke	1	0.410137	0.000000
raeke	2	0.419407	0.000000
raeke	3	0.414184	0.000000
raeke	4	0.394565	0.000000
raeke	5	0.392199	0.000000
raeke	6	0.408634	0.000000
raeke	7	0.396884	0.000000
raeke	8	0.395076	0.000000
raeke	9	0.394153	0.000000
semimcfecmp	0	0.373417	0.000000
semimcfecmp	1	0.369541	0.000000
semimcfecmp	2	0.380653	0.000000
semimcfecmp	3	0.351268	0.000000
semimcfecmp	4	0.341166	0.000000
semimcfecmp	5	0.350151	0.000000
semimcfecmp	6	0.354275	0.000000
semimcfecmp	7	0.350716	0.000000
semimcfecmp	8	0.367197	0.000000
semimcfecmp	9	0.333115	0.000000
semimcfksp	0	0.416592	0.000000
semimcfksp	1	0.393680	0.000000
semimcfksp	2	0.448235	0.000000
semimcfksp	3	0.422882	0.000000
semimcfksp	4	0.415790	0.000000
semimcfksp	5	0.404069	0.000000
semimcfksp	6	0.411352	0.000000
semimcfksp	7	0.427998	0.000000
semimcfksp	8	0.413812	0.000000
semimcfksp	9	0.401359	0.000000
semimcfmcf	0	0.544438	0.000000
semimcfmcf	1	0.537090	0.000000
semimcfmcf	2	0.558558	0.000000
semimcfmcf	3	0.553752	0.000000
semimcfmcf	4	0.535074	0.000000
semimcfmcf	5	0.522002	0.000000
semimcfmcf	6	0.538354	0.000000
semimcfmcf	7	0.525254	0.000000
semimcfmcf	8	0.558193	0.000000
semimcfmcf	9	0.514769	0.000000
semimcfraeke	0	0.452471	0.000000
semimcfraeke	1	0.403462	0.000000
semimcfraeke	2	0.435797	0.000000
semimcfraeke	3	0.380675	0.000000
semimcfraeke	4	0.368352	0.000000
semimcfraeke	5	0.421377	0.000000
semimcfraeke	6	0.437560	0.000000
semimcfraeke	7	0.434335	0.000000
semimcfraeke	8	0.406276	0.000000
semimcfraeke	9	0.354503	0.000000
semimcfvlb	0	0.448035	0.000000
semimcfvlb	1	0.412067	0.000000
semimcfvlb	2	0.461084	0.000000
semimcfvlb	3	0.448774	0.000000
semimcfvlb	4	0.428706	0.000000
semimcfvlb	5	0.438525	0.000000
semimcfvlb	6	0.422156	0.000000
semimcfvlb	7	0.469280	0.000000
semimcfvlb	8	0.394209	0.000000
semimcfvlb	9	0.425805	0.000000
spf	0	0.344083	0.000000
spf	1	0.302366	0.000000
spf	2	0.334397	0.000000
spf	3	0.346634	0.000000
spf	4	0.336069	0.000000
spf	5	0.348496	0.000000
spf	6	0.354275	0.000000
spf	7	0.348362	0.000000
spf	8	0.336670	0.000000
spf	9	0.343720	0.000000
vlb	0	0.411540	0.000000
vlb	1	0.427914	0.000000
vlb	2	0.433988	0.000000
vlb	3	0.437763	0.000000
vlb	4	0.417847	0.000000
vlb	5	0.417173	0.000000
vlb	6	0.415861	0.000000
vlb	7	0.409299	0.000000
vlb	8	0.427923	0.000000
vlb	9	0.400053	0.000000

