# solver	iter	.0.800000-congestion	stddev
ecmp	0	0.332785	0.000000
ecmp	1	0.318223	0.000000
ecmp	2	0.213128	0.000000
ecmp	3	0.203795	0.000000
ecmp	4	0.198241	0.000000
ecmp	5	0.200365	0.000000
ecmp	6	0.210739	0.000000
ecmp	7	0.212487	0.000000
ecmp	8	0.204960	0.000000
ecmp	9	0.194233	0.000000
ksp	0	0.568939	0.000000
ksp	1	0.573120	0.000000
ksp	2	0.407981	0.000000
ksp	3	0.419678	0.000000
ksp	4	0.394361	0.000000
ksp	5	0.403226	0.000000
ksp	6	0.424869	0.000000
ksp	7	0.412598	0.000000
ksp	8	0.409354	0.000000
ksp	9	0.391157	0.000000
mcf	0	0.532806	0.000000
mcf	1	0.526126	0.000000
mcf	2	0.348948	0.000000
mcf	3	0.334523	0.000000
mcf	4	0.333233	0.000000
mcf	5	0.324802	0.000000
mcf	6	0.350804	0.000000
mcf	7	0.387068	0.000000
mcf	8	0.381234	0.000000
mcf	9	0.332227	0.000000
raeke	0	0.410625	0.000000
raeke	1	0.410137	0.000000
raeke	2	0.363868	0.000000
raeke	3	0.344360	0.000000
raeke	4	0.351647	0.000000
raeke	5	0.336207	0.000000
raeke	6	0.359775	0.000000
raeke	7	0.338055	0.000000
raeke	8	0.335757	0.000000
raeke	9	0.328749	0.000000
semimcfecmp	0	0.373417	0.000000
semimcfecmp	1	0.369541	0.000000
semimcfecmp	2	0.215746	0.000000
semimcfecmp	3	0.204560	0.000000
semimcfecmp	4	0.199006	0.000000
semimcfecmp	5	0.203454	0.000000
semimcfecmp	6	0.221208	0.000000
semimcfecmp	7	0.213460	0.000000
semimcfecmp	8	0.207351	0.000000
semimcfecmp	9	0.198416	0.000000
semimcfksp	0	0.416592	0.000000
semimcfksp	1	0.393680	0.000000
semimcfksp	2	0.423266	0.000000
semimcfksp	3	0.354519	0.000000
semimcfksp	4	0.361482	0.000000
semimcfksp	5	0.382560	0.000000
semimcfksp	6	0.363821	0.000000
semimcfksp	7	0.361212	0.000000
semimcfksp	8	0.384943	0.000000
semimcfksp	9	0.335883	0.000000
semimcfmcf	0	0.544438	0.000000
semimcfmcf	1	0.537090	0.000000
semimcfmcf	2	0.325709	0.000000
semimcfmcf	3	0.299732	0.000000
semimcfmcf	4	0.306801	0.000000
semimcfmcf	5	0.317972	0.000000
semimcfmcf	6	0.329056	0.000000
semimcfmcf	7	0.322017	0.000000
semimcfmcf	8	0.329665	0.000000
semimcfmcf	9	0.309677	0.000000
semimcfraeke	0	0.452471	0.000000
semimcfraeke	1	0.403462	0.000000
semimcfraeke	2	0.415511	0.000000
semimcfraeke	3	0.393099	0.000000
semimcfraeke	4	0.374583	0.000000
semimcfraeke	5	0.406056	0.000000
semimcfraeke	6	0.408471	0.000000
semimcfraeke	7	0.403554	0.000000
semimcfraeke	8	0.441605	0.000000
semimcfraeke	9	0.409600	0.000000
semimcfvlb	0	0.448035	0.000000
semimcfvlb	1	0.412067	0.000000
semimcfvlb	2	0.421210	0.000000
semimcfvlb	3	0.376188	0.000000
semimcfvlb	4	0.367767	0.000000
semimcfvlb	5	0.380937	0.000000
semimcfvlb	6	0.366841	0.000000
semimcfvlb	7	0.386351	0.000000
semimcfvlb	8	0.378507	0.000000
semimcfvlb	9	0.351070	0.000000
spf	0	0.344083	0.000000
spf	1	0.302366	0.000000
spf	2	0.207581	0.000000
spf	3	0.204560	0.000000
spf	4	0.206161	0.000000
spf	5	0.203454	0.000000
spf	6	0.221739	0.000000
spf	7	0.213460	0.000000
spf	8	0.220139	0.000000
spf	9	0.207327	0.000000
vlb	0	0.411540	0.000000
vlb	1	0.427914	0.000000
vlb	2	0.341258	0.000000
vlb	3	0.375948	0.000000
vlb	4	0.359578	0.000000
vlb	5	0.358129	0.000000
vlb	6	0.373436	0.000000
vlb	7	0.370417	0.000000
vlb	8	0.382280	0.000000
vlb	9	0.341975	0.000000

