# solver	iter	mean-exp-congestion	stddev
ecmp	0	0.158267	0.000000
ecmp	1	0.154638	0.000000
ecmp	2	0.162289	0.000000
ecmp	3	0.158185	0.000000
ecmp	4	0.153863	0.000000
ecmp	5	0.154505	0.000000
ecmp	6	0.158754	0.000000
ecmp	7	0.156771	0.000000
ecmp	8	0.158538	0.000000
ecmp	9	0.151631	0.000000
ksp	0	0.241641	0.000000
ksp	1	0.235236	0.000000
ksp	2	0.246438	0.000000
ksp	3	0.241612	0.000000
ksp	4	0.234953	0.000000
ksp	5	0.235444	0.000000
ksp	6	0.241976	0.000000
ksp	7	0.238478	0.000000
ksp	8	0.240691	0.000000
ksp	9	0.231062	0.000000
mcf	0	0.237505	0.000000
mcf	1	0.232759	0.000000
mcf	2	0.236661	0.000000
mcf	3	0.235898	0.000000
mcf	4	0.227293	0.000000
mcf	5	0.227793	0.000000
mcf	6	0.228929	0.000000
mcf	7	0.233727	0.000000
mcf	8	0.238247	0.000000
mcf	9	0.222766	0.000000
raeke	0	0.196977	0.000000
raeke	1	0.192102	0.000000
raeke	2	0.201734	0.000000
raeke	3	0.196727	0.000000
raeke	4	0.191427	0.000000
raeke	5	0.192192	0.000000
raeke	6	0.197787	0.000000
raeke	7	0.195143	0.000000
raeke	8	0.197321	0.000000
raeke	9	0.188498	0.000000
semimcfecmp	0	0.158267	0.000000
semimcfecmp	1	0.154638	0.000000
semimcfecmp	2	0.162289	0.000000
semimcfecmp	3	0.158185	0.000000
semimcfecmp	4	0.153863	0.000000
semimcfecmp	5	0.154505	0.000000
semimcfecmp	6	0.158754	0.000000
semimcfecmp	7	0.156771	0.000000
semimcfecmp	8	0.158538	0.000000
semimcfecmp	9	0.151631	0.000000
semimcfksp	0	0.194268	0.000000
semimcfksp	1	0.176572	0.000000
semimcfksp	2	0.198478	0.000000
semimcfksp	3	0.191439	0.000000
semimcfksp	4	0.185955	0.000000
semimcfksp	5	0.187714	0.000000
semimcfksp	6	0.185666	0.000000
semimcfksp	7	0.187824	0.000000
semimcfksp	8	0.184645	0.000000
semimcfksp	9	0.184610	0.000000
semimcfmcf	0	0.237816	0.000000
semimcfmcf	1	0.231470	0.000000
semimcfmcf	2	0.246309	0.000000
semimcfmcf	3	0.237261	0.000000
semimcfmcf	4	0.230716	0.000000
semimcfmcf	5	0.235183	0.000000
semimcfmcf	6	0.241204	0.000000
semimcfmcf	7	0.239473	0.000000
semimcfmcf	8	0.241973	0.000000
semimcfmcf	9	0.228073	0.000000
semimcfraeke	0	0.186403	0.000000
semimcfraeke	1	0.184138	0.000000
semimcfraeke	2	0.193288	0.000000
semimcfraeke	3	0.185259	0.000000
semimcfraeke	4	0.177582	0.000000
semimcfraeke	5	0.177194	0.000000
semimcfraeke	6	0.184741	0.000000
semimcfraeke	7	0.188402	0.000000
semimcfraeke	8	0.185311	0.000000
semimcfraeke	9	0.177019	0.000000
semimcfvlb	0	0.194606	0.000000
semimcfvlb	1	0.183223	0.000000
semimcfvlb	2	0.200941	0.000000
semimcfvlb	3	0.193293	0.000000
semimcfvlb	4	0.187768	0.000000
semimcfvlb	5	0.187942	0.000000
semimcfvlb	6	0.187280	0.000000
semimcfvlb	7	0.192603	0.000000
semimcfvlb	8	0.181585	0.000000
semimcfvlb	9	0.184206	0.000000
spf	0	0.158267	0.000000
spf	1	0.154638	0.000000
spf	2	0.162289	0.000000
spf	3	0.158185	0.000000
spf	4	0.153863	0.000000
spf	5	0.154505	0.000000
spf	6	0.158754	0.000000
spf	7	0.156771	0.000000
spf	8	0.158538	0.000000
spf	9	0.151631	0.000000
vlb	0	0.200259	0.000000
vlb	1	0.192349	0.000000
vlb	2	0.202943	0.000000
vlb	3	0.199354	0.000000
vlb	4	0.194217	0.000000
vlb	5	0.195433	0.000000
vlb	6	0.198753	0.000000
vlb	7	0.195327	0.000000
vlb	8	0.199389	0.000000
vlb	9	0.191135	0.000000

