# solver	iter	time	stddev
ecmp	0	0.156492	0.000000
ecmp	1	0.127650	0.000000
ecmp	2	0.160118	0.000000
ecmp	3	0.161354	0.000000
ecmp	4	0.154630	0.000000
ecmp	5	0.173767	0.000000
ecmp	6	0.150624	0.000000
ecmp	7	0.171301	0.000000
ecmp	8	0.176741	0.000000
ecmp	9	0.156456	0.000000
ksp	0	0.081609	0.000000
ksp	1	0.053909	0.000000
ksp	2	0.055722	0.000000
ksp	3	0.042144	0.000000
ksp	4	0.056218	0.000000
ksp	5	0.059742	0.000000
ksp	6	0.019095	0.000000
ksp	7	0.076863	0.000000
ksp	8	0.070067	0.000000
ksp	9	0.041938	0.000000
mcf	0	0.828812	0.000000
mcf	1	0.717532	0.000000
mcf	2	0.554909	0.000000
mcf	3	0.691464	0.000000
mcf	4	0.575696	0.000000
mcf	5	0.761919	0.000000
mcf	6	0.787563	0.000000
mcf	7	0.825399	0.000000
mcf	8	0.331519	0.000000
mcf	9	0.789631	0.000000
raeke	0	1.000242	0.000000
raeke	1	0.000375	0.000000
raeke	2	0.000393	0.000000
raeke	3	0.000591	0.000000
raeke	4	0.000431	0.000000
raeke	5	0.000446	0.000000
raeke	6	0.000690	0.000000
raeke	7	0.000439	0.000000
raeke	8	0.000509	0.000000
raeke	9	0.000871	0.000000
semimcfecmp	0	0.072282	0.000000
semimcfecmp	1	0.061010	0.000000
semimcfecmp	2	0.071468	0.000000
semimcfecmp	3	0.085496	0.000000
semimcfecmp	4	0.011263	0.000000
semimcfecmp	5	0.060529	0.000000
semimcfecmp	6	0.056315	0.000000
semimcfecmp	7	0.036802	0.000000
semimcfecmp	8	0.056050	0.000000
semimcfecmp	9	0.068224	0.000000
semimcfksp	0	0.064967	0.000000
semimcfksp	1	0.128084	0.000000
semimcfksp	2	0.084353	0.000000
semimcfksp	3	0.088209	0.000000
semimcfksp	4	0.069606	0.000000
semimcfksp	5	0.093065	0.000000
semimcfksp	6	0.119380	0.000000
semimcfksp	7	0.067768	0.000000
semimcfksp	8	0.167065	0.000000
semimcfksp	9	0.141971	0.000000
semimcfmcf	0	0.062398	0.000000
semimcfmcf	1	0.061907	0.000000
semimcfmcf	2	0.060908	0.000000
semimcfmcf	3	0.029997	0.000000
semimcfmcf	4	0.040288	0.000000
semimcfmcf	5	0.069021	0.000000
semimcfmcf	6	0.071191	0.000000
semimcfmcf	7	0.097430	0.000000
semimcfmcf	8	0.081528	0.000000
semimcfmcf	9	0.054403	0.000000
semimcfraeke	0	0.102353	0.000000
semimcfraeke	1	0.072992	0.000000
semimcfraeke	2	0.112954	0.000000
semimcfraeke	3	0.073018	0.000000
semimcfraeke	4	0.121672	0.000000
semimcfraeke	5	0.116811	0.000000
semimcfraeke	6	0.122538	0.000000
semimcfraeke	7	0.057514	0.000000
semimcfraeke	8	0.108813	0.000000
semimcfraeke	9	0.090268	0.000000
semimcfvlb	0	0.083565	0.000000
semimcfvlb	1	0.106236	0.000000
semimcfvlb	2	0.106158	0.000000
semimcfvlb	3	0.111176	0.000000
semimcfvlb	4	0.104938	0.000000
semimcfvlb	5	0.080288	0.000000
semimcfvlb	6	0.065609	0.000000
semimcfvlb	7	0.090523	0.000000
semimcfvlb	8	0.097463	0.000000
semimcfvlb	9	0.111884	0.000000
spf	0	0.000967	0.000000
spf	1	0.000922	0.000000
spf	2	0.000898	0.000000
spf	3	0.025055	0.000000
spf	4	0.012985	0.000000
spf	5	0.000982	0.000000
spf	6	0.001687	0.000000
spf	7	0.001212	0.000000
spf	8	0.000927	0.000000
spf	9	0.000952	0.000000
vlb	0	0.195250	0.000000
vlb	1	0.107477	0.000000
vlb	2	0.236029	0.000000
vlb	3	0.152813	0.000000
vlb	4	0.132661	0.000000
vlb	5	0.169938	0.000000
vlb	6	0.146810	0.000000
vlb	7	0.192768	0.000000
vlb	8	0.113685	0.000000
vlb	9	0.176738	0.000000

