# solver	iter	.0.700000-exp-congestion	stddev
ecmp	0	0.247766	0.000000
ecmp	1	0.237102	0.000000
ecmp	2	0.250481	0.000000
ecmp	3	0.239209	0.000000
ecmp	4	0.239655	0.000000
ecmp	5	0.241903	0.000000
ecmp	6	0.246349	0.000000
ecmp	7	0.251583	0.000000
ecmp	8	0.232595	0.000000
ecmp	9	0.211216	0.000000
ksp	0	0.412101	0.000000
ksp	1	0.392926	0.000000
ksp	2	0.424638	0.000000
ksp	3	0.437022	0.000000
ksp	4	0.410378	0.000000
ksp	5	0.390667	0.000000
ksp	6	0.418542	0.000000
ksp	7	0.417566	0.000000
ksp	8	0.415943	0.000000
ksp	9	0.382787	0.000000
mcf	0	0.447854	0.000000
mcf	1	0.436314	0.000000
mcf	2	0.421724	0.000000
mcf	3	0.423260	0.000000
mcf	4	0.410955	0.000000
mcf	5	0.434831	0.000000
mcf	6	0.402974	0.000000
mcf	7	0.467218	0.000000
mcf	8	0.469449	0.000000
mcf	9	0.416780	0.000000
raeke	0	0.318215	0.000000
raeke	1	0.317872	0.000000
raeke	2	0.329276	0.000000
raeke	3	0.307162	0.000000
raeke	4	0.299527	0.000000
raeke	5	0.302765	0.000000
raeke	6	0.317442	0.000000
raeke	7	0.319668	0.000000
raeke	8	0.323113	0.000000
raeke	9	0.306156	0.000000
semimcfecmp	0	0.222699	0.000000
semimcfecmp	1	0.209355	0.000000
semimcfecmp	2	0.220335	0.000000
semimcfecmp	3	0.221510	0.000000
semimcfecmp	4	0.223621	0.000000
semimcfecmp	5	0.219664	0.000000
semimcfecmp	6	0.232686	0.000000
semimcfecmp	7	0.228011	0.000000
semimcfecmp	8	0.236120	0.000000
semimcfecmp	9	0.209994	0.000000
semimcfksp	0	0.333797	0.000000
semimcfksp	1	0.315785	0.000000
semimcfksp	2	0.357886	0.000000
semimcfksp	3	0.346594	0.000000
semimcfksp	4	0.328564	0.000000
semimcfksp	5	0.334708	0.000000
semimcfksp	6	0.279342	0.000000
semimcfksp	7	0.323234	0.000000
semimcfksp	8	0.274429	0.000000
semimcfksp	9	0.340515	0.000000
semimcfmcf	0	0.448366	0.000000
semimcfmcf	1	0.447699	0.000000
semimcfmcf	2	0.464272	0.000000
semimcfmcf	3	0.428897	0.000000
semimcfmcf	4	0.429633	0.000000
semimcfmcf	5	0.456459	0.000000
semimcfmcf	6	0.482756	0.000000
semimcfmcf	7	0.476117	0.000000
semimcfmcf	8	0.443899	0.000000
semimcfmcf	9	0.431581	0.000000
semimcfraeke	0	0.360469	0.000000
semimcfraeke	1	0.354606	0.000000
semimcfraeke	2	0.327543	0.000000
semimcfraeke	3	0.309906	0.000000
semimcfraeke	4	0.318188	0.000000
semimcfraeke	5	0.325885	0.000000
semimcfraeke	6	0.314394	0.000000
semimcfraeke	7	0.340641	0.000000
semimcfraeke	8	0.315548	0.000000
semimcfraeke	9	0.317463	0.000000
semimcfvlb	0	0.358874	0.000000
semimcfvlb	1	0.320060	0.000000
semimcfvlb	2	0.377329	0.000000
semimcfvlb	3	0.310189	0.000000
semimcfvlb	4	0.370866	0.000000
semimcfvlb	5	0.349174	0.000000
semimcfvlb	6	0.338766	0.000000
semimcfvlb	7	0.385252	0.000000
semimcfvlb	8	0.291576	0.000000
semimcfvlb	9	0.362929	0.000000
spf	0	0.201353	0.000000
spf	1	0.201292	0.000000
spf	2	0.199129	0.000000
spf	3	0.204272	0.000000
spf	4	0.202341	0.000000
spf	5	0.198002	0.000000
spf	6	0.208277	0.000000
spf	7	0.213460	0.000000
spf	8	0.196699	0.000000
spf	9	0.193461	0.000000
vlb	0	0.329173	0.000000
vlb	1	0.347086	0.000000
vlb	2	0.312503	0.000000
vlb	3	0.358746	0.000000
vlb	4	0.286604	0.000000
vlb	5	0.316203	0.000000
vlb	6	0.338690	0.000000
vlb	7	0.342855	0.000000
vlb	8	0.337275	0.000000
vlb	9	0.318019	0.000000

