# solver	iter	churn	stddev
ecmp	0	168.000000	0.000000
ecmp	1	0.000000	0.000000
ecmp	2	0.000000	0.000000
ecmp	3	0.000000	0.000000
ecmp	4	0.000000	0.000000
ecmp	5	0.000000	0.000000
ecmp	6	0.000000	0.000000
ecmp	7	0.000000	0.000000
ecmp	8	0.000000	0.000000
ecmp	9	0.000000	0.000000
ecmp	10	0.000000	0.000000
ecmp	11	0.000000	0.000000
ecmp	12	0.000000	0.000000
ecmp	13	0.000000	0.000000
ecmp	14	0.000000	0.000000
ecmp	15	0.000000	0.000000
ecmp	16	0.000000	0.000000
ecmp	17	0.000000	0.000000
ecmp	18	0.000000	0.000000
ecmp	19	0.000000	0.000000
ecmp	20	0.000000	0.000000
ecmp	21	0.000000	0.000000
ecmp	22	0.000000	0.000000
ecmp	23	0.000000	0.000000
ksp	0	389.000000	0.000000
ksp	1	0.000000	0.000000
ksp	2	0.000000	0.000000
ksp	3	0.000000	0.000000
ksp	4	0.000000	0.000000
ksp	5	0.000000	0.000000
ksp	6	0.000000	0.000000
ksp	7	0.000000	0.000000
ksp	8	0.000000	0.000000
ksp	9	0.000000	0.000000
ksp	10	0.000000	0.000000
ksp	11	0.000000	0.000000
ksp	12	0.000000	0.000000
ksp	13	0.000000	0.000000
ksp	14	0.000000	0.000000
ksp	15	0.000000	0.000000
ksp	16	0.000000	0.000000
ksp	17	0.000000	0.000000
ksp	18	0.000000	0.000000
ksp	19	0.000000	0.000000
ksp	20	0.000000	0.000000
ksp	21	0.000000	0.000000
ksp	22	0.000000	0.000000
ksp	23	0.000000	0.000000
mcf	0	135.000000	0.000000
mcf	1	44.000000	0.000000
mcf	2	52.000000	0.000000
mcf	3	75.000000	0.000000
mcf	4	65.000000	0.000000
mcf	5	50.000000	0.000000
mcf	6	70.000000	0.000000
mcf	7	18.000000	0.000000
mcf	8	14.000000	0.000000
mcf	9	66.000000	0.000000
mcf	10	38.000000	0.000000
mcf	11	6.000000	0.000000
mcf	12	2.000000	0.000000
mcf	13	68.000000	0.000000
mcf	14	70.000000	0.000000
mcf	15	60.000000	0.000000
mcf	16	20.000000	0.000000
mcf	17	26.000000	0.000000
mcf	18	42.000000	0.000000
mcf	19	28.000000	0.000000
mcf	20	72.000000	0.000000
mcf	21	70.000000	0.000000
mcf	22	20.000000	0.000000
mcf	23	34.000000	0.000000
raeke	0	390.000000	0.000000
raeke	1	0.000000	0.000000
raeke	2	0.000000	0.000000
raeke	3	208.000000	0.000000
raeke	4	106.000000	0.000000
raeke	5	86.000000	0.000000
raeke	6	50.000000	0.000000
raeke	7	51.000000	0.000000
raeke	8	85.000000	0.000000
raeke	9	116.000000	0.000000
raeke	10	100.000000	0.000000
raeke	11	152.000000	0.000000
raeke	12	95.000000	0.000000
raeke	13	29.000000	0.000000
raeke	14	70.000000	0.000000
raeke	15	72.000000	0.000000
raeke	16	84.000000	0.000000
raeke	17	96.000000	0.000000
raeke	18	52.000000	0.000000
raeke	19	54.000000	0.000000
raeke	20	68.000000	0.000000
raeke	21	74.000000	0.000000
raeke	22	124.000000	0.000000
raeke	23	116.000000	0.000000
semimcfecmp	0	168.000000	0.000000
semimcfecmp	1	0.000000	0.000000
semimcfecmp	2	0.000000	0.000000
semimcfecmp	3	70.000000	0.000000
semimcfecmp	4	0.000000	0.000000
semimcfecmp	5	0.000000	0.000000
semimcfecmp	6	0.000000	0.000000
semimcfecmp	7	0.000000	0.000000
semimcfecmp	8	0.000000	0.000000
semimcfecmp	9	0.000000	0.000000
semimcfecmp	10	0.000000	0.000000
semimcfecmp	11	0.000000	0.000000
semimcfecmp	12	0.000000	0.000000
semimcfecmp	13	0.000000	0.000000
semimcfecmp	14	0.000000	0.000000
semimcfecmp	15	0.000000	0.000000
semimcfecmp	16	0.000000	0.000000
semimcfecmp	17	0.000000	0.000000
semimcfecmp	18	0.000000	0.000000
semimcfecmp	19	0.000000	0.000000
semimcfecmp	20	0.000000	0.000000
semimcfecmp	21	0.000000	0.000000
semimcfecmp	22	0.000000	0.000000
semimcfecmp	23	0.000000	0.000000
semimcfksp	0	389.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.000000	0.000000
semimcfksp	3	187.000000	0.000000
semimcfksp	4	0.000000	0.000000
semimcfksp	5	0.000000	0.000000
semimcfksp	6	0.000000	0.000000
semimcfksp	7	0.000000	0.000000
semimcfksp	8	0.000000	0.000000
semimcfksp	9	0.000000	0.000000
semimcfksp	10	0.000000	0.000000
semimcfksp	11	0.000000	0.000000
semimcfksp	12	0.000000	0.000000
semimcfksp	13	0.000000	0.000000
semimcfksp	14	0.000000	0.000000
semimcfksp	15	0.000000	0.000000
semimcfksp	16	0.000000	0.000000
semimcfksp	17	0.000000	0.000000
semimcfksp	18	0.000000	0.000000
semimcfksp	19	0.000000	0.000000
semimcfksp	20	0.000000	0.000000
semimcfksp	21	0.000000	0.000000
semimcfksp	22	0.000000	0.000000
semimcfksp	23	0.000000	0.000000
semimcfmcf	0	135.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.000000	0.000000
semimcfmcf	3	119.000000	0.000000
semimcfmcf	4	30.000000	0.000000
semimcfmcf	5	44.000000	0.000000
semimcfmcf	6	42.000000	0.000000
semimcfmcf	7	12.000000	0.000000
semimcfmcf	8	46.000000	0.000000
semimcfmcf	9	26.000000	0.000000
semimcfmcf	10	38.000000	0.000000
semimcfmcf	11	20.000000	0.000000
semimcfmcf	12	40.000000	0.000000
semimcfmcf	13	26.000000	0.000000
semimcfmcf	14	58.000000	0.000000
semimcfmcf	15	14.000000	0.000000
semimcfmcf	16	38.000000	0.000000
semimcfmcf	17	12.000000	0.000000
semimcfmcf	18	40.000000	0.000000
semimcfmcf	19	48.000000	0.000000
semimcfmcf	20	44.000000	0.000000
semimcfmcf	21	30.000000	0.000000
semimcfmcf	22	26.000000	0.000000
semimcfmcf	23	44.000000	0.000000
semimcfmcfenv	0	135.000000	0.000000
semimcfmcfenv	1	0.000000	0.000000
semimcfmcfenv	2	0.000000	0.000000
semimcfmcfenv	3	113.000000	0.000000
semimcfmcfenv	4	0.000000	0.000000
semimcfmcfenv	5	0.000000	0.000000
semimcfmcfenv	6	0.000000	0.000000
semimcfmcfenv	7	0.000000	0.000000
semimcfmcfenv	8	0.000000	0.000000
semimcfmcfenv	9	0.000000	0.000000
semimcfmcfenv	10	0.000000	0.000000
semimcfmcfenv	11	0.000000	0.000000
semimcfmcfenv	12	0.000000	0.000000
semimcfmcfenv	13	0.000000	0.000000
semimcfmcfenv	14	0.000000	0.000000
semimcfmcfenv	15	0.000000	0.000000
semimcfmcfenv	16	0.000000	0.000000
semimcfmcfenv	17	0.000000	0.000000
semimcfmcfenv	18	0.000000	0.000000
semimcfmcfenv	19	0.000000	0.000000
semimcfmcfenv	20	0.000000	0.000000
semimcfmcfenv	21	0.000000	0.000000
semimcfmcfenv	22	0.000000	0.000000
semimcfmcfenv	23	0.000000	0.000000
semimcfraeke	0	390.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.000000	0.000000
semimcfraeke	3	200.000000	0.000000
semimcfraeke	4	72.000000	0.000000
semimcfraeke	5	100.000000	0.000000
semimcfraeke	6	87.000000	0.000000
semimcfraeke	7	85.000000	0.000000
semimcfraeke	8	90.000000	0.000000
semimcfraeke	9	52.000000	0.000000
semimcfraeke	10	100.000000	0.000000
semimcfraeke	11	90.000000	0.000000
