# solver	iter	total-throughput	stddev
ecmp	0	0.820160	0.000000
ecmp	1	0.823828	0.000000
ecmp	2	0.706626	0.000000
ecmp	3	0.737050	0.000000
ecmp	4	0.760959	0.000000
ecmp	5	0.744728	0.000000
ecmp	6	0.765710	0.000000
ecmp	7	0.761677	0.000000
ecmp	8	0.749317	0.000000
ecmp	9	0.737162	0.000000
ecmp	10	0.731745	0.000000
ecmp	11	0.728056	0.000000
ecmp	12	0.714254	0.000000
ecmp	13	0.710040	0.000000
ecmp	14	0.710019	0.000000
ecmp	15	0.735636	0.000000
ecmp	16	0.734633	0.000000
ecmp	17	0.704062	0.000000
ecmp	18	0.698324	0.000000
ecmp	19	0.689271	0.000000
ecmp	20	0.686176	0.000000
ecmp	21	0.701607	0.000000
ecmp	22	0.690750	0.000000
ecmp	23	0.688013	0.000000
ksp	0	0.849555	0.000000
ksp	1	0.856286	0.000000
ksp	2	0.709618	0.000000
ksp	3	0.742747	0.000000
ksp	4	0.768411	0.000000
ksp	5	0.751121	0.000000
ksp	6	0.773463	0.000000
ksp	7	0.769409	0.000000
ksp	8	0.756122	0.000000
ksp	9	0.743397	0.000000
ksp	10	0.737694	0.000000
ksp	11	0.733695	0.000000
ksp	12	0.719008	0.000000
ksp	13	0.714620	0.000000
ksp	14	0.713214	0.000000
ksp	15	0.741142	0.000000
ksp	16	0.740354	0.000000
ksp	17	0.704109	0.000000
ksp	18	0.696626	0.000000
ksp	19	0.684883	0.000000
ksp	20	0.679901	0.000000
ksp	21	0.701808	0.000000
ksp	22	0.682931	0.000000
ksp	23	0.678426	0.000000
mcf	0	0.877626	0.000000
mcf	1	0.918963	0.000000
mcf	2	0.629938	0.000000
mcf	3	0.682808	0.000000
mcf	4	0.722859	0.000000
mcf	5	0.701739	0.000000
mcf	6	0.731820	0.000000
mcf	7	0.727790	0.000000
mcf	8	0.708772	0.000000
mcf	9	0.689466	0.000000
mcf	10	0.682961	0.000000
mcf	11	0.676820	0.000000
mcf	12	0.648221	0.000000
mcf	13	0.642200	0.000000
mcf	14	0.637771	0.000000
mcf	15	0.679027	0.000000
mcf	16	0.681457	0.000000
mcf	17	0.624939	0.000000
mcf	18	0.618292	0.000000
mcf	19	0.605286	0.000000
mcf	20	0.602601	0.000000
mcf	21	0.623916	0.000000
mcf	22	0.601922	0.000000
mcf	23	0.594147	0.000000
raeke	0	0.872085	0.000000
raeke	1	0.875707	0.000000
raeke	2	0.712542	0.000000
raeke	3	0.747403	0.000000
raeke	4	0.773344	0.000000
raeke	5	0.755634	0.000000
raeke	6	0.778540	0.000000
raeke	7	0.774590	0.000000
raeke	8	0.760368	0.000000
raeke	9	0.748080	0.000000
raeke	10	0.742025	0.000000
raeke	11	0.738343	0.000000
raeke	12	0.723081	0.000000
raeke	13	0.718688	0.000000
raeke	14	0.718476	0.000000
raeke	15	0.745718	0.000000
raeke	16	0.745037	0.000000
raeke	17	0.712172	0.000000
raeke	18	0.706248	0.000000
raeke	19	0.697030	0.000000
raeke	20	0.693639	0.000000
raeke	21	0.709736	0.000000
raeke	22	0.698292	0.000000
raeke	23	0.695421	0.000000
semimcfecmp	0	0.820333	0.000000
semimcfecmp	1	0.824060	0.000000
semimcfecmp	2	0.706556	0.000000
semimcfecmp	3	0.747321	0.000000
semimcfecmp	4	0.773292	0.000000
semimcfecmp	5	0.755836	0.000000
semimcfecmp	6	0.778512	0.000000
semimcfecmp	7	0.774342	0.000000
semimcfecmp	8	0.760864	0.000000
semimcfecmp	9	0.747911	0.000000
semimcfecmp	10	0.742069	0.000000
semimcfecmp	11	0.738033	0.000000
semimcfecmp	12	0.723202	0.000000
semimcfecmp	13	0.718785	0.000000
semimcfecmp	14	0.718511	0.000000
semimcfecmp	15	0.745727	0.000000
semimcfecmp	16	0.744867	0.000000
semimcfecmp	17	0.712276	0.000000
semimcfecmp	18	0.706347	0.000000
semimcfecmp	19	0.696370	0.000000
semimcfecmp	20	0.692578	0.000000
semimcfecmp	21	0.709750	0.000000
semimcfecmp	22	0.693719	0.000000
semimcfecmp	23	0.690470	0.000000
semimcfksp	0	0.918196	0.000000
semimcfksp	1	0.924940	0.000000
semimcfksp	2	0.712719	0.000000
semimcfksp	3	0.747321	0.000000
semimcfksp	4	0.773292	0.000000
semimcfksp	5	0.755836	0.000000
semimcfksp	6	0.778512	0.000000
semimcfksp	7	0.774342	0.000000
semimcfksp	8	0.760864	0.000000
semimcfksp	9	0.747911	0.000000
semimcfksp	10	0.742069	0.000000
semimcfksp	11	0.738033	0.000000
semimcfksp	12	0.723202	0.000000
semimcfksp	13	0.718785	0.000000
semimcfksp	14	0.718511	0.000000
semimcfksp	15	0.745727	0.000000
semimcfksp	16	0.744867	0.000000
semimcfksp	17	0.712199	0.000000
semimcfksp	18	0.705229	0.000000
semimcfksp	19	0.694987	0.000000
semimcfksp	20	0.691104	0.000000
semimcfksp	21	0.709750	0.000000
semimcfksp	22	0.693784	0.000000
semimcfksp	23	0.689267	0.000000
semimcfmcf	0	0.877626	0.000000
semimcfmcf	1	0.884928	0.000000
semimcfmcf	2	0.629901	0.000000
semimcfmcf	3	0.680164	0.000000
semimcfmcf	4	0.725482	0.000000
semimcfmcf	5	0.701271	0.000000
semimcfmcf	6	0.734778	0.000000
semimcfmcf	7	0.730818	0.000000
semimcfmcf	8	0.709002	0.000000
semimcfmcf	9	0.689662	0.000000
semimcfmcf	10	0.682139	0.000000
semimcfmcf	11	0.675995	0.000000
semimcfmcf	12	0.647658	0.000000
semimcfmcf	13	0.639915	0.000000
semimcfmcf	14	0.635189	0.000000
semimcfmcf	15	0.678157	0.000000
semimcfmcf	16	0.680424	0.000000
semimcfmcf	17	0.624068	0.000000
semimcfmcf	18	0.616634	0.000000
semimcfmcf	19	0.604767	0.000000
semimcfmcf	20	0.599078	0.000000
semimcfmcf	21	0.623043	0.000000
semimcfmcf	22	0.600907	0.000000
semimcfmcf	23	0.593446	0.000000
semimcfmcfenv	0	0.877626	0.000000
semimcfmcfenv	1	0.884928	0.000000
semimcfmcfenv	2	0.629181	0.000000
semimcfmcfenv	3	0.679700	0.000000
semimcfmcfenv	4	0.725079	0.000000
semimcfmcfenv	5	0.700028	0.000000
semimcfmcfenv	6	0.733884	0.000000
semimcfmcfenv	7	0.728562	0.000000
semimcfmcfenv	8	0.706188	0.000000
semimcfmcfenv	9	0.688720	0.000000
semimcfmcfenv	10	0.681272	0.000000
semimcfmcfenv	11	0.673530	0.000000
semimcfmcfenv	12	0.645678	0.000000
semimcfmcfenv	13	0.638834	0.000000
semimcfmcfenv	14	0.633446	0.000000
semimcfmcfenv	15	0.677223	0.000000
semimcfmcfenv	16	0.678984	0.000000
semimcfmcfenv	17	0.622356	0.000000
semimcfmcfenv	18	0.615338	0.000000
semimcfmcfenv	19	0.603439	0.000000
semimcfmcfenv	20	0.598105	0.000000
semimcfmcfenv	21	0.622405	0.000000
semimcfmcfenv	22	0.597991	0.000000
