# solver	iter	total-throughput	stddev
ecmp	0	1.000000	0.000000
ecmp	1	1.000000	0.000000
ecmp	2	0.566650	0.000000
ecmp	3	0.569917	0.000000
ecmp	4	0.567849	0.000000
ecmp	5	0.566965	0.000000
ecmp	6	0.567508	0.000000
ecmp	7	0.564970	0.000000
ecmp	8	0.566288	0.000000
ecmp	9	0.564194	0.000000
ecmp	10	0.564180	0.000000
ecmp	11	0.565106	0.000000
ecmp	12	0.566808	0.000000
ecmp	13	0.566168	0.000000
ecmp	14	0.569596	0.000000
ecmp	15	0.571104	0.000000
ecmp	16	0.568097	0.000000
ecmp	17	0.568072	0.000000
ecmp	18	0.566305	0.000000
ecmp	19	0.563442	0.000000
ecmp	20	0.563537	0.000000
ecmp	21	0.567538	0.000000
ecmp	22	0.569240	0.000000
ecmp	23	0.568904	0.000000
ksp	0	1.000000	0.000000
ksp	1	1.000000	0.000000
ksp	2	0.600129	0.000000
ksp	3	0.603111	0.000000
ksp	4	0.601779	0.000000
ksp	5	0.601292	0.000000
ksp	6	0.602257	0.000000
ksp	7	0.600375	0.000000
ksp	8	0.601313	0.000000
ksp	9	0.599669	0.000000
ksp	10	0.598802	0.000000
ksp	11	0.599048	0.000000
ksp	12	0.600559	0.000000
ksp	13	0.600389	0.000000
ksp	14	0.603003	0.000000
ksp	15	0.603150	0.000000
ksp	16	0.601406	0.000000
ksp	17	0.601364	0.000000
ksp	18	0.600307	0.000000
ksp	19	0.598490	0.000000
ksp	20	0.599127	0.000000
ksp	21	0.601188	0.000000
ksp	22	0.600987	0.000000
ksp	23	0.600776	0.000000
mcf	0	1.000000	0.000000
mcf	1	1.000000	0.000000
mcf	2	0.696739	0.000000
mcf	3	0.699097	0.000000
mcf	4	0.697826	0.000000
mcf	5	0.697881	0.000000
mcf	6	0.698010	0.000000
mcf	7	0.696503	0.000000
mcf	8	0.697176	0.000000
mcf	9	0.696161	0.000000
mcf	10	0.695476	0.000000
mcf	11	0.695803	0.000000
mcf	12	0.696800	0.000000
mcf	13	0.696510	0.000000
mcf	14	0.698193	0.000000
mcf	15	0.699052	0.000000
mcf	16	0.697353	0.000000
mcf	17	0.697229	0.000000
mcf	18	0.696567	0.000000
mcf	19	0.695159	0.000000
mcf	20	0.694876	0.000000
mcf	21	0.696666	0.000000
mcf	22	0.697341	0.000000
mcf	23	0.697113	0.000000
raeke	0	1.000000	0.000000
raeke	1	1.000000	0.000000
raeke	2	0.651264	0.000000
raeke	3	0.654128	0.000000
raeke	4	0.652690	0.000000
raeke	5	0.652039	0.000000
raeke	6	0.652440	0.000000
raeke	7	0.650630	0.000000
raeke	8	0.651549	0.000000
raeke	9	0.650057	0.000000
raeke	10	0.649503	0.000000
raeke	11	0.649934	0.000000
raeke	12	0.651200	0.000000
raeke	13	0.650662	0.000000
raeke	14	0.653137	0.000000
raeke	15	0.654323	0.000000
raeke	16	0.652269	0.000000
raeke	17	0.652243	0.000000
raeke	18	0.651098	0.000000
raeke	19	0.649103	0.000000
raeke	20	0.648976	0.000000
raeke	21	0.651330	0.000000
raeke	22	0.652562	0.000000
raeke	23	0.652373	0.000000
semimcfecmp	0	1.000000	0.000000
semimcfecmp	1	1.000000	0.000000
semimcfecmp	2	0.567418	0.000000
semimcfecmp	3	0.570650	0.000000
semimcfecmp	4	0.568584	0.000000
semimcfecmp	5	0.566619	0.000000
semimcfecmp	6	0.567166	0.000000
semimcfecmp	7	0.565679	0.000000
semimcfecmp	8	0.566994	0.000000
semimcfecmp	9	0.564872	0.000000
semimcfecmp	10	0.564859	0.000000
semimcfecmp	11	0.565816	0.000000
semimcfecmp	12	0.567599	0.000000
semimcfecmp	13	0.565899	0.000000
semimcfecmp	14	0.569255	0.000000
semimcfecmp	15	0.570761	0.000000
semimcfecmp	16	0.567751	0.000000
semimcfecmp	17	0.567723	0.000000
semimcfecmp	18	0.566012	0.000000
semimcfecmp	19	0.564117	0.000000
semimcfecmp	20	0.564212	0.000000
semimcfecmp	21	0.568215	0.000000
semimcfecmp	22	0.569916	0.000000
semimcfecmp	23	0.569584	0.000000
semimcfksp	0	1.000000	0.000000
semimcfksp	1	1.000000	0.000000
semimcfksp	2	0.709067	0.000000
semimcfksp	3	0.705319	0.000000
semimcfksp	4	0.703905	0.000000
semimcfksp	5	0.715403	0.000000
semimcfksp	6	0.715977	0.000000
semimcfksp	7	0.704220	0.000000
semimcfksp	8	0.714341	0.000000
semimcfksp	9	0.710055	0.000000
semimcfksp	10	0.710265	0.000000
semimcfksp	11	0.707206	0.000000
semimcfksp	12	0.713203	0.000000
semimcfksp	13	0.702300	0.000000
semimcfksp	14	0.718912	0.000000
semimcfksp	15	0.716438	0.000000
semimcfksp	16	0.714362	0.000000
semimcfksp	17	0.714341	0.000000
semimcfksp	18	0.702376	0.000000
semimcfksp	19	0.706935	0.000000
semimcfksp	20	0.707026	0.000000
semimcfksp	21	0.708473	0.000000
semimcfksp	22	0.709712	0.000000
semimcfksp	23	0.709487	0.000000
semimcfmcf	0	1.000000	0.000000
semimcfmcf	1	1.000000	0.000000
semimcfmcf	2	0.696763	0.000000
semimcfmcf	3	0.699386	0.000000
semimcfmcf	4	0.697942	0.000000
semimcfmcf	5	0.697790	0.000000
semimcfmcf	6	0.698403	0.000000
semimcfmcf	7	0.696900	0.000000
semimcfmcf	8	0.697550	0.000000
semimcfmcf	9	0.696407	0.000000
semimcfmcf	10	0.695423	0.000000
semimcfmcf	11	0.695798	0.000000
semimcfmcf	12	0.696800	0.000000
semimcfmcf	13	0.696869	0.000000
semimcfmcf	14	0.698394	0.000000
semimcfmcf	15	0.699300	0.000000
semimcfmcf	16	0.697353	0.000000
semimcfmcf	17	0.697321	0.000000
semimcfmcf	18	0.696661	0.000000
semimcfmcf	19	0.695102	0.000000
semimcfmcf	20	0.695263	0.000000
semimcfmcf	21	0.696639	0.000000
semimcfmcf	22	0.697903	0.000000
semimcfmcf	23	0.698270	0.000000
semimcfraeke	0	1.000000	0.000000
semimcfraeke	1	1.000000	0.000000
semimcfraeke	2	0.709990	0.000000
semimcfraeke	3	0.717986	0.000000
semimcfraeke	4	0.716488	0.000000
semimcfraeke	5	0.726697	0.000000
semimcfraeke	6	0.727057	0.000000
semimcfraeke	7	0.720655	0.000000
semimcfraeke	8	0.725947	0.000000
semimcfraeke	9	0.709519	0.000000
semimcfraeke	10	0.708492	0.000000
semimcfraeke	11	0.708421	0.000000
semimcfraeke	12	0.724573	0.000000
semimcfraeke	13	0.714279	0.000000
semimcfraeke	14	0.717659	0.000000
semimcfraeke	15	0.727387	0.000000
semimcfraeke	16	0.726164	0.000000
semimcfraeke	17	0.726149	0.000000
semimcfraeke	18	0.714544	0.000000
semimcfraeke	19	0.708295	0.000000
semimcfraeke	20	0.708408	0.000000
semimcfraeke	21	0.709862	0.000000
semimcfraeke	22	0.710548	0.000000
semimcfraeke	23	0.710322	0.000000
semimcfvlb	0	1.000000	0.000000
semimcfvlb	1	1.000000	0.000000
semimcfvlb	2	0.715548	0.000000
semimcfvlb	3	0.713595	0.000000
semimcfvlb	4	0.711855	0.000000
semimcfvlb	5	0.708966	0.000000
semimcfvlb	6	0.709575	0.000000
semimcfvlb	7	0.713162	0.000000
semimcfvlb	8	0.708822	0.000000
semimcfvlb	9	0.714206	0.000000
semimcfvlb	10	0.713053	0.000000
semimcfvlb	11	0.713327	0.000000
semimcfvlb	12	0.707378	0.000000
semimcfvlb	13	0.710726	0.000000
semimcfvlb	14	0.710145	0.000000
semimcfvlb	15	0.709563	0.000000
semimcfvlb	16	0.708025	0.000000
semimcfvlb	17	0.708000	0.000000
semimcfvlb	18	0.710617	0.000000
semimcfvlb	19	0.712671	0.000000
semimcfvlb	20	0.712754	0.000000
semimcfvlb	21	0.714261	0.000000
semimcfvlb	22	0.715520	0.000000
semimcfvlb	23	0.715285	0.000000
spf	0	1.000000	0.000000
spf	1	1.000000	0.000000
spf	2	0.567418	0.000000
spf	3	0.570650	0.000000
spf	4	0.568584	0.000000
spf	5	0.567658	0.000000
spf	6	0.568194	0.000000
spf	7	0.565679	0.000000
spf	8	0.566994	0.000000
spf	9	0.564872	0.000000
spf	10	0.564859	0.000000
spf	11	0.565816	0.000000
spf	12	0.567599	0.000000
spf	13	0.566782	0.000000
spf	14	0.570374	0.000000
spf	15	0.571885	0.000000
spf	16	0.568885	0.000000
spf	17	0.568857	0.000000
spf	18	0.566974	0.000000
