# solver	iter	max-congestion	stddev
ecmp	0	0.939686	0.000000
ecmp	1	0.922416	0.000000
ecmp	2	0.743835	0.000000
ecmp	3	0.647473	0.000000
ecmp	4	0.578106	0.000000
ecmp	5	0.622342	0.000000
ecmp	6	0.575496	0.000000
ecmp	7	0.583964	0.000000
ecmp	8	0.615499	0.000000
ecmp	9	0.632955	0.000000
ecmp	10	0.643226	0.000000
ecmp	11	0.657343	0.000000
ecmp	12	0.705363	0.000000
ecmp	13	0.718190	0.000000
ecmp	14	0.725793	0.000000
ecmp	15	0.649439	0.000000
ecmp	16	0.645923	0.000000
ecmp	17	0.747140	0.000000
ecmp	18	0.766331	0.000000
ecmp	19	0.793446	0.000000
ecmp	20	0.804380	0.000000
ecmp	21	0.749991	0.000000
ecmp	22	0.808001	0.000000
ecmp	23	0.819576	0.000000
ksp	0	0.821023	0.000000
ksp	1	0.805389	0.000000
ksp	2	0.801044	0.000000
ksp	3	0.703629	0.000000
ksp	4	0.628395	0.000000
ksp	5	0.673858	0.000000
ksp	6	0.618709	0.000000
ksp	7	0.623345	0.000000
ksp	8	0.658393	0.000000
ksp	9	0.681580	0.000000
ksp	10	0.692427	0.000000
ksp	11	0.707054	0.000000
ksp	12	0.760635	0.000000
ksp	13	0.774760	0.000000
ksp	14	0.786475	0.000000
ksp	15	0.704924	0.000000
ksp	16	0.697428	0.000000
ksp	17	0.806982	0.000000
ksp	18	0.824821	0.000000
ksp	19	0.849805	0.000000
ksp	20	0.861788	0.000000
ksp	21	0.807018	0.000000
ksp	22	0.870496	0.000000
ksp	23	0.882323	0.000000
mcf	0	0.600000	0.000000
mcf	1	0.589987	0.000000
mcf	2	0.588624	0.000000
mcf	3	0.515316	0.000000
mcf	4	0.463148	0.000000
mcf	5	0.495517	0.000000
mcf	6	0.454366	0.000000
mcf	7	0.458459	0.000000
mcf	8	0.484452	0.000000
mcf	9	0.506349	0.000000
mcf	10	0.515960	0.000000
mcf	11	0.524687	0.000000
mcf	12	0.563016	0.000000
mcf	13	0.574547	0.000000
mcf	14	0.581438	0.000000
mcf	15	0.518350	0.000000
mcf	16	0.515543	0.000000
mcf	17	0.596491	0.000000
mcf	18	0.611213	0.000000
mcf	19	0.632683	0.000000
mcf	20	0.643305	0.000000
mcf	21	0.600018	0.000000
mcf	22	0.641099	0.000000
mcf	23	0.650312	0.000000
raeke	0	0.739152	0.000000
raeke	1	0.725935	0.000000
raeke	2	0.646203	0.000000
raeke	3	0.563743	0.000000
raeke	4	0.502708	0.000000
raeke	5	0.541041	0.000000
raeke	6	0.499185	0.000000
raeke	7	0.505205	0.000000
raeke	8	0.533028	0.000000
raeke	9	0.549089	0.000000
raeke	10	0.558492	0.000000
raeke	11	0.570805	0.000000
raeke	12	0.612771	0.000000
raeke	13	0.624211	0.000000
raeke	14	0.631541	0.000000
raeke	15	0.565292	0.000000
raeke	16	0.560821	0.000000
raeke	17	0.648803	0.000000
raeke	18	0.664888	0.000000
raeke	19	0.687083	0.000000
raeke	20	0.696594	0.000000
raeke	21	0.651300	0.000000
raeke	22	0.702940	0.000000
raeke	23	0.712659	0.000000
semimcfecmp	0	0.939262	0.000000
semimcfecmp	1	0.921858	0.000000
semimcfecmp	2	0.649968	0.000000
semimcfecmp	3	0.563094	0.000000
semimcfecmp	4	0.503944	0.000000
semimcfecmp	5	0.543959	0.000000
semimcfecmp	6	0.502968	0.000000
semimcfecmp	7	0.509212	0.000000
semimcfecmp	8	0.536493	0.000000
semimcfecmp	9	0.551002	0.000000
semimcfecmp	10	0.559064	0.000000
semimcfecmp	11	0.572077	0.000000
semimcfecmp	12	0.613271	0.000000
semimcfecmp	13	0.626708	0.000000
semimcfecmp	14	0.633653	0.000000
semimcfecmp	15	0.565401	0.000000
semimcfecmp	16	0.562339	0.000000
semimcfecmp	17	0.650380	0.000000
semimcfecmp	18	0.667002	0.000000
semimcfecmp	19	0.688953	0.000000
semimcfecmp	20	0.698447	0.000000
semimcfecmp	21	0.649468	0.000000
semimcfecmp	22	0.696805	0.000000
semimcfecmp	23	0.707510	0.000000
semimcfksp	0	0.600000	0.000000
semimcfksp	1	0.589987	0.000000
semimcfksp	2	0.588624	0.000000
semimcfksp	3	0.515316	0.000000
semimcfksp	4	0.463148	0.000000
semimcfksp	5	0.495517	0.000000
semimcfksp	6	0.454366	0.000000
semimcfksp	7	0.458459	0.000000
semimcfksp	8	0.484452	0.000000
semimcfksp	9	0.506349	0.000000
semimcfksp	10	0.515960	0.000000
semimcfksp	11	0.524687	0.000000
semimcfksp	12	0.563016	0.000000
semimcfksp	13	0.574547	0.000000
semimcfksp	14	0.581438	0.000000
semimcfksp	15	0.518350	0.000000
semimcfksp	16	0.515543	0.000000
semimcfksp	17	0.596491	0.000000
semimcfksp	18	0.611213	0.000000
semimcfksp	19	0.632683	0.000000
semimcfksp	20	0.643305	0.000000
semimcfksp	21	0.600018	0.000000
semimcfksp	22	0.641099	0.000000
semimcfksp	23	0.650312	0.000000
semimcfmcf	0	0.600000	0.000000
semimcfmcf	1	0.589987	0.000000
semimcfmcf	2	0.588624	0.000000
semimcfmcf	3	0.515316	0.000000
semimcfmcf	4	0.463148	0.000000
semimcfmcf	5	0.495517	0.000000
semimcfmcf	6	0.454366	0.000000
semimcfmcf	7	0.458459	0.000000
semimcfmcf	8	0.484452	0.000000
semimcfmcf	9	0.506349	0.000000
semimcfmcf	10	0.515960	0.000000
semimcfmcf	11	0.524687	0.000000
semimcfmcf	12	0.563016	0.000000
semimcfmcf	13	0.574547	0.000000
semimcfmcf	14	0.581438	0.000000
semimcfmcf	15	0.518848	0.000000
semimcfmcf	16	0.515543	0.000000
semimcfmcf	17	0.596491	0.000000
semimcfmcf	18	0.611213	0.000000
semimcfmcf	19	0.632683	0.000000
semimcfmcf	20	0.643305	0.000000
semimcfmcf	21	0.600018	0.000000
semimcfmcf	22	0.642486	0.000000
semimcfmcf	23	0.653275	0.000000
semimcfraeke	0	0.600000	0.000000
semimcfraeke	1	0.589987	0.000000
semimcfraeke	2	0.588624	0.000000
semimcfraeke	3	0.515316	0.000000
semimcfraeke	4	0.463148	0.000000
semimcfraeke	5	0.495517	0.000000
semimcfraeke	6	0.454366	0.000000
semimcfraeke	7	0.458459	0.000000
semimcfraeke	8	0.484452	0.000000
semimcfraeke	9	0.506349	0.000000
semimcfraeke	10	0.515960	0.000000
semimcfraeke	11	0.524687	0.000000
semimcfraeke	12	0.563016	0.000000
semimcfraeke	13	0.574547	0.000000
semimcfraeke	14	0.581438	0.000000
semimcfraeke	15	0.518350	0.000000
semimcfraeke	16	0.515543	0.000000
semimcfraeke	17	0.596491	0.000000
semimcfraeke	18	0.611213	0.000000
semimcfraeke	19	0.632683	0.000000
semimcfraeke	20	0.643305	0.000000
semimcfraeke	21	0.600018	0.000000
semimcfraeke	22	0.641099	0.000000
semimcfraeke	23	0.650312	0.000000
semimcfvlb	0	0.600000	0.000000
semimcfvlb	1	0.589987	0.000000
semimcfvlb	2	0.588624	0.000000
semimcfvlb	3	0.515316	0.000000
semimcfvlb	4	0.463148	0.000000
semimcfvlb	5	0.495517	0.000000
semimcfvlb	6	0.454366	0.000000
semimcfvlb	7	0.458459	0.000000
semimcfvlb	8	0.484452	0.000000
semimcfvlb	9	0.506349	0.000000
semimcfvlb	10	0.515960	0.000000
semimcfvlb	11	0.524687	0.000000
semimcfvlb	12	0.563016	0.000000
semimcfvlb	13	0.574547	0.000000
semimcfvlb	14	0.581438	0.000000
semimcfvlb	15	0.518350	0.000000
semimcfvlb	16	0.515543	0.000000
semimcfvlb	17	0.596491	0.000000
semimcfvlb	18	0.611213	0.000000
semimcfvlb	19	0.632683	0.000000
semimcfvlb	20	0.643305	0.000000
semimcfvlb	21	0.600018	0.000000
semimcfvlb	22	0.641099	0.000000
semimcfvlb	23	0.650312	0.000000
spf	0	0.939262	0.000000
spf	1	0.921858	0.000000
spf	2	0.906846	0.000000
spf	3	0.789017	0.000000
spf	4	0.703450	0.000000
spf	5	0.757656	0.000000
spf	6	0.699822	0.000000
spf	7	0.709683	0.000000
spf	8	0.748161	0.000000
spf	9	0.770612	0.000000
spf	10	0.783981	0.000000
spf	11	0.800278	0.000000
spf	12	0.858739	0.000000
spf	13	0.875217	0.000000
spf	14	0.883630	0.000000
spf	15	0.789285	0.000000
spf	16	0.785011	0.000000
spf	17	0.908182	0.000000
spf	18	0.931934	0.000000
spf	19	0.964376	0.000000
spf	20	0.977666	0.000000
spf	21	0.913339	0.000000
spf	22	0.986600	0.000000
spf	23	0.999765	0.000000
vlb	0	0.899539	0.000000
vlb	1	0.889045	0.000000
vlb	2	0.735588	0.000000
vlb	3	0.588442	0.000000
vlb	4	0.695462	0.000000
vlb	5	0.760060	0.000000
vlb	6	0.638893	0.000000
vlb	7	0.707079	0.000000
vlb	8	0.754605	0.000000
vlb	9	0.645216	0.000000
vlb	10	0.576002	0.000000
vlb	11	0.745223	0.000000
vlb	12	0.823545	0.000000
vlb	13	0.899793	0.000000
vlb	14	0.771599	0.000000
vlb	15	0.693479	0.000000
vlb	16	0.748628	0.000000
vlb	17	0.891504	0.000000
vlb	18	0.754952	0.000000
vlb	19	0.846713	0.000000
vlb	20	0.971568	0.000000
vlb	21	0.857498	0.000000
vlb	22	0.855680	0.000000
vlb	23	0.875768	0.000000

