# solver	iter	time	stddev
akecmp	0	0.025303	0.000000
akecmp	1	0.023747	0.000000
akmcf	0	0.008806	0.000000
akmcf	1	0.008965	0.000000
akraeke	0	0.237446	0.000000
akraeke	1	0.225332	0.000000
akvlb	0	0.061204	0.000000
akvlb	1	0.062919	0.000000
ecmp	0	0.000516	0.000000
ecmp	1	0.000827	0.000000
ksp	0	0.130214	0.000000
ksp	1	0.127218	0.000000
mcf	0	0.026050	0.000000
mcf	1	0.025935	0.000000
mwmcf	0	0.004165	0.000000
mwmcf	1	0.000000	0.000000
raeke	0	0.605042	0.000000
raeke	1	0.000001	0.000000
semimcfecmp	0	0.013880	0.000000
semimcfecmp	1	0.013614	0.000000
semimcfmcf	0	0.004586	0.000000
semimcfmcf	1	0.010003	0.000000
semimcfraeke	0	0.157222	0.000000
semimcfraeke	1	0.140031	0.000000
semimcfvlb	0	0.016124	0.000000
semimcfvlb	1	0.014625	0.000000
spf	0	0.000636	0.000000
spf	1	0.000796	0.000000
vlb	0	0.055957	0.000000
vlb	1	0.054707	0.000000

