# solver	iter	num_paths	stddev
akecmp	0	209.000000	0.000000
akecmp	1	209.000000	0.000000
akmcf	0	20.000000	0.000000
akmcf	1	20.000000	0.000000
akraeke	0	2722.000000	0.000000
akraeke	1	2722.000000	0.000000
akvlb	0	534.000000	0.000000
akvlb	1	534.000000	0.000000
ecmp	0	209.000000	0.000000
ecmp	1	209.000000	0.000000
mcf	0	23.000000	0.000000
mcf	1	23.000000	0.000000
mwmcf	0	63.000000	0.000000
mwmcf	1	63.000000	0.000000
raeke	0	2546.000000	0.000000
raeke	1	2546.000000	0.000000
semimcfecmp	0	204.000000	0.000000
semimcfecmp	1	204.000000	0.000000
semimcfmcf	0	20.000000	0.000000
semimcfmcf	1	20.000000	0.000000
semimcfraeke	0	2708.000000	0.000000
semimcfraeke	1	2708.000000	0.000000
semimcfvlb	0	424.000000	0.000000
semimcfvlb	1	424.000000	0.000000
spf	0	25.000000	0.000000
spf	1	25.000000	0.000000
vlb	0	530.000000	0.000000
vlb	1	547.000000	0.000000

