# solver	iter	.0.900000-exp-congestion	stddev
ecmp	0	0.176790	0.000000
ecmp	1	0.174199	0.000000
ecmp	2	0.172465	0.000000
ecmp	3	0.152369	0.000000
ecmp	4	0.135719	0.000000
ecmp	5	0.146023	0.000000
ecmp	6	0.135518	0.000000
ecmp	7	0.131799	0.000000
ecmp	8	0.139271	0.000000
ecmp	9	0.146851	0.000000
ecmp	10	0.150738	0.000000
ecmp	11	0.154021	0.000000
ecmp	12	0.165272	0.000000
ecmp	13	0.171225	0.000000
ecmp	14	0.172236	0.000000
ecmp	15	0.158135	0.000000
ecmp	16	0.152225	0.000000
ecmp	17	0.176241	0.000000
ecmp	18	0.181353	0.000000
ecmp	19	0.184710	0.000000
ecmp	20	0.187756	0.000000
ecmp	21	0.177719	0.000000
ecmp	22	0.189964	0.000000
ecmp	23	0.192641	0.000000
ksp	0	0.328022	0.000000
ksp	1	0.324279	0.000000
ksp	2	0.321634	0.000000
ksp	3	0.281463	0.000000
ksp	4	0.252974	0.000000
ksp	5	0.270362	0.000000
ksp	6	0.247985	0.000000
ksp	7	0.250288	0.000000
ksp	8	0.264291	0.000000
ksp	9	0.274949	0.000000
ksp	10	0.280994	0.000000
ksp	11	0.286707	0.000000
ksp	12	0.307652	0.000000
ksp	13	0.313843	0.000000
ksp	14	0.318430	0.000000
ksp	15	0.284058	0.000000
ksp	16	0.282520	0.000000
ksp	17	0.326980	0.000000
ksp	18	0.334411	0.000000
ksp	19	0.345919	0.000000
ksp	20	0.352378	0.000000
ksp	21	0.329868	0.000000
ksp	22	0.351553	0.000000
ksp	23	0.356534	0.000000
mcf	0	0.336469	0.000000
mcf	1	0.324803	0.000000
mcf	2	0.327645	0.000000
mcf	3	0.343544	0.000000
mcf	4	0.260310	0.000000
mcf	5	0.279461	0.000000
mcf	6	0.277714	0.000000
mcf	7	0.275491	0.000000
mcf	8	0.296233	0.000000
mcf	9	0.286435	0.000000
mcf	10	0.288023	0.000000
mcf	11	0.294234	0.000000
mcf	12	0.311363	0.000000
mcf	13	0.333597	0.000000
mcf	14	0.329991	0.000000
mcf	15	0.282172	0.000000
mcf	16	0.279141	0.000000
mcf	17	0.322969	0.000000
mcf	18	0.334835	0.000000
mcf	19	0.342244	0.000000
mcf	20	0.392111	0.000000
mcf	21	0.322252	0.000000
mcf	22	0.347219	0.000000
mcf	23	0.349922	0.000000
raeke	0	0.283486	0.000000
raeke	1	0.279078	0.000000
raeke	2	0.277384	0.000000
raeke	3	0.242977	0.000000
raeke	4	0.218428	0.000000
raeke	5	0.233814	0.000000
raeke	6	0.214062	0.000000
raeke	7	0.216018	0.000000
raeke	8	0.228356	0.000000
raeke	9	0.237904	0.000000
raeke	10	0.243789	0.000000
raeke	11	0.247994	0.000000
raeke	12	0.266110	0.000000
raeke	13	0.271330	0.000000
raeke	14	0.274864	0.000000
raeke	15	0.245508	0.000000
raeke	16	0.244179	0.000000
raeke	17	0.282533	0.000000
raeke	18	0.289475	0.000000
raeke	19	0.299550	0.000000
raeke	20	0.304402	0.000000
raeke	21	0.285495	0.000000
raeke	22	0.305290	0.000000
raeke	23	0.309557	0.000000
semimcfecmp	0	0.191481	0.000000
semimcfecmp	1	0.183307	0.000000
semimcfecmp	2	0.183030	0.000000
semimcfecmp	3	0.167541	0.000000
semimcfecmp	4	0.151336	0.000000
semimcfecmp	5	0.158805	0.000000
semimcfecmp	6	0.144437	0.000000
semimcfecmp	7	0.142625	0.000000
semimcfecmp	8	0.153678	0.000000
semimcfecmp	9	0.161657	0.000000
semimcfecmp	10	0.162331	0.000000
semimcfecmp	11	0.163512	0.000000
semimcfecmp	12	0.173833	0.000000
semimcfecmp	13	0.178127	0.000000
semimcfecmp	14	0.183164	0.000000
semimcfecmp	15	0.168319	0.000000
semimcfecmp	16	0.163397	0.000000
semimcfecmp	17	0.189176	0.000000
semimcfecmp	18	0.193400	0.000000
semimcfecmp	19	0.196189	0.000000
semimcfecmp	20	0.201764	0.000000
semimcfecmp	21	0.190601	0.000000
semimcfecmp	22	0.201779	0.000000
semimcfecmp	23	0.205138	0.000000
semimcfksp	0	0.294985	0.000000
semimcfksp	1	0.268479	0.000000
semimcfksp	2	0.281276	0.000000
semimcfksp	3	0.246673	0.000000
semimcfksp	4	0.216692	0.000000
semimcfksp	5	0.205198	0.000000
semimcfksp	6	0.189355	0.000000
semimcfksp	7	0.211610	0.000000
semimcfksp	8	0.204622	0.000000
semimcfksp	9	0.237150	0.000000
semimcfksp	10	0.238750	0.000000
semimcfksp	11	0.235498	0.000000
semimcfksp	12	0.232735	0.000000
semimcfksp	13	0.270537	0.000000
semimcfksp	14	0.252295	0.000000
semimcfksp	15	0.214750	0.000000
semimcfksp	16	0.213076	0.000000
semimcfksp	17	0.246555	0.000000
semimcfksp	18	0.284186	0.000000
semimcfksp	19	0.283363	0.000000
semimcfksp	20	0.288424	0.000000
semimcfksp	21	0.266490	0.000000
semimcfksp	22	0.286462	0.000000
semimcfksp	23	0.291445	0.000000
semimcfmcf	0	0.336469	0.000000
semimcfmcf	1	0.332443	0.000000
semimcfmcf	2	0.327595	0.000000
semimcfmcf	3	0.290302	0.000000
semimcfmcf	4	0.258776	0.000000
semimcfmcf	5	0.276211	0.000000
semimcfmcf	6	0.253682	0.000000
semimcfmcf	7	0.255456	0.000000
semimcfmcf	8	0.269375	0.000000
semimcfmcf	9	0.283285	0.000000
semimcfmcf	10	0.288442	0.000000
semimcfmcf	11	0.295735	0.000000
semimcfmcf	12	0.313162	0.000000
semimcfmcf	13	0.321241	0.000000
semimcfmcf	14	0.325145	0.000000
semimcfmcf	15	0.284019	0.000000
semimcfmcf	16	0.280648	0.000000
semimcfmcf	17	0.323963	0.000000
semimcfmcf	18	0.335383	0.000000
semimcfmcf	19	0.344565	0.000000
semimcfmcf	20	0.349313	0.000000
semimcfmcf	21	0.325686	0.000000
semimcfmcf	22	0.349972	0.000000
semimcfmcf	23	0.355762	0.000000
semimcfmcfenv	0	0.332700	0.000000
semimcfmcfenv	1	0.328851	0.000000
semimcfmcfenv	2	0.324624	0.000000
semimcfmcfenv	3	0.287428	0.000000
semimcfmcfenv	4	0.256337	0.000000
semimcfmcfenv	5	0.273072	0.000000
semimcfmcfenv	6	0.250789	0.000000
semimcfmcfenv	7	0.252551	0.000000
semimcfmcfenv	8	0.266305	0.000000
semimcfmcfenv	9	0.280492	0.000000
semimcfmcfenv	10	0.285686	0.000000
semimcfmcfenv	11	0.292783	0.000000
semimcfmcfenv	12	0.309994	0.000000
semimcfmcfenv	13	0.317942	0.000000
semimcfmcfenv	14	0.321883	0.000000
semimcfmcfenv	15	0.281083	0.000000
semimcfmcfenv	16	0.277728	0.000000
semimcfmcfenv	17	0.320617	0.000000
semimcfmcfenv	18	0.331900	0.000000
semimcfmcfenv	19	0.340980	0.000000
semimcfmcfenv	20	0.345679	0.000000
semimcfmcfenv	21	0.322252	0.000000
semimcfmcfenv	22	0.346170	0.000000
semimcfmcfenv	23	0.351897	0.000000
semimcfraeke	0	0.251406	0.000000
semimcfraeke	1	0.278360	0.000000
semimcfraeke	2	0.278183	0.000000
semimcfraeke	3	0.214513	0.000000
semimcfraeke	4	0.192809	0.000000
semimcfraeke	5	0.215654	0.000000
semimcfraeke	6	0.197484	0.000000
semimcfraeke	7	0.206257	0.000000
semimcfraeke	8	0.209634	0.000000
semimcfraeke	9	0.236219	0.000000
semimcfraeke	10	0.239534	0.000000
semimcfraeke	11	0.242928	0.000000
semimcfraeke	12	0.245575	0.000000
semimcfraeke	13	0.239672	0.000000
semimcfraeke	14	0.270960	0.000000
semimcfraeke	15	0.229729	0.000000
semimcfraeke	16	0.224451	0.000000
semimcfraeke	17	0.259862	0.000000
semimcfraeke	18	0.252793	0.000000
semimcfraeke	19	0.295799	0.000000
