# solver	iter	total-throughput	stddev
ecmp	0	1.000000	0.000000
ecmp	1	1.000000	0.000000
ecmp	2	0.567381	0.000000
ecmp	3	0.570616	0.000000
ecmp	4	0.568550	0.000000
ecmp	5	0.567626	0.000000
ecmp	6	0.568162	0.000000
ecmp	7	0.565646	0.000000
ecmp	8	0.566961	0.000000
ecmp	9	0.564840	0.000000
ecmp	10	0.564827	0.000000
ecmp	11	0.565782	0.000000
ecmp	12	0.567562	0.000000
ecmp	13	0.566753	0.000000
ecmp	14	0.570338	0.000000
ecmp	15	0.571848	0.000000
ecmp	16	0.568848	0.000000
ecmp	17	0.568820	0.000000
ecmp	18	0.566943	0.000000
ecmp	19	0.564085	0.000000
ecmp	20	0.564198	0.000000
ecmp	21	0.568183	0.000000
ecmp	22	0.569884	0.000000
ecmp	23	0.569595	0.000000
ksp	0	1.000000	0.000000
ksp	1	1.000000	0.000000
ksp	2	0.912229	0.000000
ksp	3	0.913674	0.000000
ksp	4	0.912892	0.000000
ksp	5	0.912887	0.000000
ksp	6	0.913608	0.000000
ksp	7	0.912734	0.000000
ksp	8	0.912853	0.000000
ksp	9	0.912021	0.000000
ksp	10	0.911870	0.000000
ksp	11	0.912177	0.000000
ksp	12	0.912066	0.000000
ksp	13	0.912694	0.000000
ksp	14	0.913042	0.000000
ksp	15	0.914772	0.000000
ksp	16	0.914080	0.000000
ksp	17	0.914270	0.000000
ksp	18	0.914209	0.000000
ksp	19	0.913442	0.000000
ksp	20	0.913656	0.000000
ksp	21	0.914259	0.000000
ksp	22	0.914421	0.000000
ksp	23	0.914227	0.000000
mcf	0	1.000000	0.000000
mcf	1	1.000000	0.000000
mcf	2	0.719143	0.000000
mcf	3	0.791796	0.000000
mcf	4	0.713284	0.000000
mcf	5	0.719187	0.000000
mcf	6	0.709232	0.000000
mcf	7	0.704258	0.000000
mcf	8	0.709219	0.000000
mcf	9	0.722221	0.000000
mcf	10	0.717700	0.000000
mcf	11	0.718892	0.000000
mcf	12	0.719773	0.000000
mcf	13	0.698599	0.000000
mcf	14	0.698230	0.000000
mcf	15	0.720568	0.000000
mcf	16	0.719051	0.000000
mcf	17	0.730365	0.000000
mcf	18	0.715487	0.000000
mcf	19	0.720880	0.000000
mcf	20	0.702618	0.000000
mcf	21	0.723019	0.000000
mcf	22	0.719620	0.000000
mcf	23	0.723478	0.000000
raeke	0	1.000000	0.000000
raeke	1	1.000000	0.000000
raeke	2	0.933946	0.000000
raeke	3	0.934981	0.000000
raeke	4	0.934505	0.000000
raeke	5	0.934195	0.000000
raeke	6	0.934651	0.000000
raeke	7	0.934146	0.000000
raeke	8	0.934165	0.000000
raeke	9	0.933204	0.000000
raeke	10	0.933110	0.000000
raeke	11	0.933331	0.000000
raeke	12	0.933642	0.000000
raeke	13	0.933507	0.000000
raeke	14	0.934308	0.000000
raeke	15	0.936161	0.000000
raeke	16	0.935645	0.000000
raeke	17	0.935621	0.000000
raeke	18	0.935218	0.000000
raeke	19	0.934665	0.000000
raeke	20	0.934779	0.000000
raeke	21	0.935316	0.000000
raeke	22	0.935498	0.000000
raeke	23	0.935365	0.000000
semimcfecmp	0	1.000000	0.000000
semimcfecmp	1	1.000000	0.000000
semimcfecmp	2	0.567418	0.000000
semimcfecmp	3	0.570650	0.000000
semimcfecmp	4	0.568584	0.000000
semimcfecmp	5	0.567615	0.000000
semimcfecmp	6	0.568152	0.000000
semimcfecmp	7	0.565679	0.000000
semimcfecmp	8	0.566994	0.000000
semimcfecmp	9	0.564872	0.000000
semimcfecmp	10	0.564859	0.000000
semimcfecmp	11	0.565816	0.000000
semimcfecmp	12	0.567599	0.000000
semimcfecmp	13	0.566745	0.000000
semimcfecmp	14	0.570328	0.000000
semimcfecmp	15	0.571838	0.000000
semimcfecmp	16	0.568838	0.000000
semimcfecmp	17	0.568810	0.000000
semimcfecmp	18	0.566934	0.000000
semimcfecmp	19	0.564117	0.000000
semimcfecmp	20	0.564230	0.000000
semimcfecmp	21	0.568215	0.000000
semimcfecmp	22	0.569916	0.000000
semimcfecmp	23	0.569627	0.000000
semimcfksp	0	1.000000	0.000000
semimcfksp	1	1.000000	0.000000
semimcfksp	2	0.915407	0.000000
semimcfksp	3	0.916805	0.000000
semimcfksp	4	0.915677	0.000000
semimcfksp	5	0.915164	0.000000
semimcfksp	6	0.915858	0.000000
semimcfksp	7	0.917919	0.000000
semimcfksp	8	0.915274	0.000000
semimcfksp	9	0.915434	0.000000
semimcfksp	10	0.915236	0.000000
semimcfksp	11	0.914589	0.000000
semimcfksp	12	0.914136	0.000000
semimcfksp	13	0.915869	0.000000
semimcfksp	14	0.915337	0.000000
semimcfksp	15	0.916794	0.000000
semimcfksp	16	0.916109	0.000000
semimcfksp	17	0.916299	0.000000
semimcfksp	18	0.917275	0.000000
semimcfksp	19	0.916071	0.000000
semimcfksp	20	0.916289	0.000000
semimcfksp	21	0.916844	0.000000
semimcfksp	22	0.916599	0.000000
semimcfksp	23	0.916391	0.000000
semimcfmcf	0	1.000000	0.000000
semimcfmcf	1	1.000000	0.000000
semimcfmcf	2	0.722700	0.000000
semimcfmcf	3	0.726380	0.000000
semimcfmcf	4	0.725123	0.000000
semimcfmcf	5	0.723776	0.000000
semimcfmcf	6	0.722826	0.000000
semimcfmcf	7	0.722369	0.000000
semimcfmcf	8	0.722883	0.000000
semimcfmcf	9	0.722446	0.000000
semimcfmcf	10	0.722458	0.000000
semimcfmcf	11	0.723716	0.000000
semimcfmcf	12	0.724486	0.000000
semimcfmcf	13	0.722735	0.000000
semimcfmcf	14	0.725284	0.000000
semimcfmcf	15	0.725097	0.000000
semimcfmcf	16	0.723761	0.000000
semimcfmcf	17	0.723588	0.000000
semimcfmcf	18	0.722208	0.000000
semimcfmcf	19	0.721036	0.000000
semimcfmcf	20	0.720730	0.000000
semimcfmcf	21	0.723136	0.000000
semimcfmcf	22	0.724244	0.000000
semimcfmcf	23	0.723575	0.000000
semimcfmcfenv	0	1.000000	0.000000
semimcfmcfenv	1	1.000000	0.000000
semimcfmcfenv	2	0.722730	0.000000
semimcfmcfenv	3	0.726408	0.000000
semimcfmcfenv	4	0.725151	0.000000
semimcfmcfenv	5	0.723803	0.000000
semimcfmcfenv	6	0.722853	0.000000
semimcfmcfenv	7	0.722396	0.000000
semimcfmcfenv	8	0.722910	0.000000
semimcfmcfenv	9	0.722473	0.000000
semimcfmcfenv	10	0.722486	0.000000
semimcfmcfenv	11	0.723743	0.000000
semimcfmcfenv	12	0.724513	0.000000
semimcfmcfenv	13	0.722762	0.000000
semimcfmcfenv	14	0.725310	0.000000
semimcfmcfenv	15	0.725124	0.000000
semimcfmcfenv	16	0.723788	0.000000
semimcfmcfenv	17	0.723615	0.000000
semimcfmcfenv	18	0.722235	0.000000
semimcfmcfenv	19	0.721063	0.000000
semimcfmcfenv	20	0.720757	0.000000
semimcfmcfenv	21	0.723163	0.000000
semimcfmcfenv	22	0.724271	0.000000
semimcfmcfenv	23	0.723602	0.000000
semimcfraeke	0	1.000000	0.000000
semimcfraeke	1	1.000000	0.000000
semimcfraeke	2	0.983097	0.000000
semimcfraeke	3	0.982644	0.000000
semimcfraeke	4	0.982165	0.000000
semimcfraeke	5	0.984089	0.000000
semimcfraeke	6	0.984086	0.000000
semimcfraeke	7	0.990871	0.000000
semimcfraeke	8	0.983504	0.000000
semimcfraeke	9	0.982597	0.000000
semimcfraeke	10	0.982520	0.000000
semimcfraeke	11	0.982704	0.000000
semimcfraeke	12	0.983882	0.000000
semimcfraeke	13	0.982174	0.000000
semimcfraeke	14	0.984138	0.000000
semimcfraeke	15	0.984130	0.000000
semimcfraeke	16	0.983970	0.000000
semimcfraeke	17	0.983977	0.000000
semimcfraeke	18	0.982116	0.000000
semimcfraeke	19	0.982543	0.000000
semimcfraeke	20	0.982545	0.000000
semimcfraeke	21	0.982616	0.000000
semimcfraeke	22	0.990382	0.000000
semimcfraeke	23	0.990426	0.000000
semimcfvlb	0	1.000000	0.000000
semimcfvlb	1	1.000000	0.000000
semimcfvlb	2	0.924980	0.000000
semimcfvlb	3	0.926049	0.000000
semimcfvlb	4	0.925281	0.000000
semimcfvlb	5	0.927360	0.000000
semimcfvlb	6	0.927896	0.000000
semimcfvlb	7	0.926110	0.000000
semimcfvlb	8	0.927206	0.000000
semimcfvlb	9	0.924465	0.000000
semimcfvlb	10	0.924283	0.000000
