# solver	iter	.0.700000-exp-congestion	stddev
ecmp	0	0.085498	0.000000
ecmp	1	0.083622	0.000000
ecmp	2	0.081203	0.000000
ecmp	3	0.071698	0.000000
ecmp	4	0.065025	0.000000
ecmp	5	0.069567	0.000000
ecmp	6	0.063365	0.000000
ecmp	7	0.063238	0.000000
ecmp	8	0.067596	0.000000
ecmp	9	0.068925	0.000000
ecmp	10	0.069672	0.000000
ecmp	11	0.070279	0.000000
ecmp	12	0.076179	0.000000
ecmp	13	0.077462	0.000000
ecmp	14	0.079774	0.000000
ecmp	15	0.070917	0.000000
ecmp	16	0.069437	0.000000
ecmp	17	0.080392	0.000000
ecmp	18	0.082670	0.000000
ecmp	19	0.084302	0.000000
ecmp	20	0.085463	0.000000
ecmp	21	0.080058	0.000000
ecmp	22	0.086827	0.000000
ecmp	23	0.088244	0.000000
ksp	0	0.138875	0.000000
ksp	1	0.135000	0.000000
ksp	2	0.132785	0.000000
ksp	3	0.120563	0.000000
ksp	4	0.109098	0.000000
ksp	5	0.115799	0.000000
ksp	6	0.105304	0.000000
ksp	7	0.102584	0.000000
ksp	8	0.110159	0.000000
ksp	9	0.115770	0.000000
ksp	10	0.116588	0.000000
ksp	11	0.117161	0.000000
ksp	12	0.126875	0.000000
ksp	13	0.131516	0.000000
ksp	14	0.135708	0.000000
ksp	15	0.121517	0.000000
ksp	16	0.118790	0.000000
ksp	17	0.137531	0.000000
ksp	18	0.140389	0.000000
ksp	19	0.142013	0.000000
ksp	20	0.145734	0.000000
ksp	21	0.137503	0.000000
ksp	22	0.145748	0.000000
ksp	23	0.148189	0.000000
mcf	0	0.162709	0.000000
mcf	1	0.156777	0.000000
mcf	2	0.152770	0.000000
mcf	3	0.170630	0.000000
mcf	4	0.130245	0.000000
mcf	5	0.119086	0.000000
mcf	6	0.142129	0.000000
mcf	7	0.144482	0.000000
mcf	8	0.156471	0.000000
mcf	9	0.138409	0.000000
mcf	10	0.135766	0.000000
mcf	11	0.161265	0.000000
mcf	12	0.177662	0.000000
mcf	13	0.168387	0.000000
mcf	14	0.165718	0.000000
mcf	15	0.160241	0.000000
mcf	16	0.133586	0.000000
mcf	17	0.201597	0.000000
mcf	18	0.155994	0.000000
mcf	19	0.153585	0.000000
mcf	20	0.204514	0.000000
mcf	21	0.165485	0.000000
mcf	22	0.167909	0.000000
mcf	23	0.179396	0.000000
raeke	0	0.101879	0.000000
raeke	1	0.099964	0.000000
raeke	2	0.099066	0.000000
raeke	3	0.087772	0.000000
raeke	4	0.079062	0.000000
raeke	5	0.084801	0.000000
raeke	6	0.077135	0.000000
raeke	7	0.077905	0.000000
raeke	8	0.083958	0.000000
raeke	9	0.086212	0.000000
raeke	10	0.087647	0.000000
raeke	11	0.086747	0.000000
raeke	12	0.093701	0.000000
raeke	13	0.095256	0.000000
raeke	14	0.097271	0.000000
raeke	15	0.085883	0.000000
raeke	16	0.084854	0.000000
raeke	17	0.098190	0.000000
raeke	18	0.101636	0.000000
raeke	19	0.105255	0.000000
raeke	20	0.106822	0.000000
raeke	21	0.100236	0.000000
raeke	22	0.108179	0.000000
raeke	23	0.109822	0.000000
semimcfecmp	0	0.069877	0.000000
semimcfecmp	1	0.068967	0.000000
semimcfecmp	2	0.068072	0.000000
semimcfecmp	3	0.060087	0.000000
semimcfecmp	4	0.053431	0.000000
semimcfecmp	5	0.056994	0.000000
semimcfecmp	6	0.052856	0.000000
semimcfecmp	7	0.053059	0.000000
semimcfecmp	8	0.056151	0.000000
semimcfecmp	9	0.058040	0.000000
semimcfecmp	10	0.058930	0.000000
semimcfecmp	11	0.060155	0.000000
semimcfecmp	12	0.064853	0.000000
semimcfecmp	13	0.066005	0.000000
semimcfecmp	14	0.067244	0.000000
semimcfecmp	15	0.060825	0.000000
semimcfecmp	16	0.060054	0.000000
semimcfecmp	17	0.069528	0.000000
semimcfecmp	18	0.070966	0.000000
semimcfecmp	19	0.072905	0.000000
semimcfecmp	20	0.073910	0.000000
semimcfecmp	21	0.069276	0.000000
semimcfecmp	22	0.074760	0.000000
semimcfecmp	23	0.075982	0.000000
semimcfksp	0	0.117549	0.000000
semimcfksp	1	0.097710	0.000000
semimcfksp	2	0.103538	0.000000
semimcfksp	3	0.092379	0.000000
semimcfksp	4	0.083030	0.000000
semimcfksp	5	0.085452	0.000000
semimcfksp	6	0.079158	0.000000
semimcfksp	7	0.074848	0.000000
semimcfksp	8	0.085521	0.000000
semimcfksp	9	0.085965	0.000000
semimcfksp	10	0.087437	0.000000
semimcfksp	11	0.085691	0.000000
semimcfksp	12	0.098488	0.000000
semimcfksp	13	0.100419	0.000000
semimcfksp	14	0.098116	0.000000
semimcfksp	15	0.092519	0.000000
semimcfksp	16	0.090776	0.000000
semimcfksp	17	0.105013	0.000000
semimcfksp	18	0.103420	0.000000
semimcfksp	19	0.097633	0.000000
semimcfksp	20	0.098979	0.000000
semimcfksp	21	0.093481	0.000000
semimcfksp	22	0.100313	0.000000
semimcfksp	23	0.101842	0.000000
semimcfmcf	0	0.162709	0.000000
semimcfmcf	1	0.158618	0.000000
semimcfmcf	2	0.150775	0.000000
semimcfmcf	3	0.136720	0.000000
semimcfmcf	4	0.119455	0.000000
semimcfmcf	5	0.131410	0.000000
semimcfmcf	6	0.121388	0.000000
semimcfmcf	7	0.116993	0.000000
semimcfmcf	8	0.123424	0.000000
