# solver	iter	mean-congestion	stddev
ecmp	0	0.203093	0.000000
ecmp	1	0.199981	0.000000
ecmp	2	0.197869	0.000000
ecmp	3	0.179167	0.000000
ecmp	4	0.164491	0.000000
ecmp	5	0.173506	0.000000
ecmp	6	0.162089	0.000000
ecmp	7	0.162349	0.000000
ecmp	8	0.170412	0.000000
ecmp	9	0.175098	0.000000
ecmp	10	0.177146	0.000000
ecmp	11	0.179542	0.000000
ecmp	12	0.190966	0.000000
ecmp	13	0.193145	0.000000
ecmp	14	0.197043	0.000000
ecmp	15	0.180355	0.000000
ecmp	16	0.178072	0.000000
ecmp	17	0.199908	0.000000
ecmp	18	0.202895	0.000000
ecmp	19	0.207292	0.000000
ecmp	20	0.210307	0.000000
ecmp	21	0.200544	0.000000
ecmp	22	0.212497	0.000000
ecmp	23	0.214827	0.000000
ksp	0	0.360374	0.000000
ksp	1	0.359209	0.000000
ksp	2	0.357653	0.000000
ksp	3	0.341038	0.000000
ksp	4	0.318301	0.000000
ksp	5	0.332888	0.000000
ksp	6	0.313998	0.000000
ksp	7	0.313583	0.000000
ksp	8	0.326661	0.000000
ksp	9	0.334336	0.000000
ksp	10	0.336899	0.000000
ksp	11	0.339315	0.000000
ksp	12	0.350775	0.000000
ksp	13	0.356234	0.000000
ksp	14	0.358226	0.000000
ksp	15	0.340738	0.000000
ksp	16	0.338896	0.000000
ksp	17	0.358842	0.000000
ksp	18	0.360970	0.000000
ksp	19	0.361847	0.000000
ksp	20	0.363371	0.000000
ksp	21	0.359262	0.000000
ksp	22	0.363063	0.000000
ksp	23	0.363775	0.000000
mcf	0	0.299739	0.000000
mcf	1	0.299879	0.000000
mcf	2	0.296558	0.000000
mcf	3	0.321536	0.000000
mcf	4	0.261236	0.000000
mcf	5	0.271493	0.000000
mcf	6	0.270399	0.000000
mcf	7	0.270914	0.000000
mcf	8	0.290377	0.000000
mcf	9	0.284648	0.000000
mcf	10	0.279036	0.000000
mcf	11	0.286164	0.000000
mcf	12	0.295664	0.000000
mcf	13	0.293346	0.000000
mcf	14	0.299535	0.000000
mcf	15	0.285835	0.000000
mcf	16	0.280010	0.000000
mcf	17	0.309468	0.000000
mcf	18	0.299829	0.000000
mcf	19	0.302156	0.000000
mcf	20	0.325626	0.000000
mcf	21	0.300402	0.000000
mcf	22	0.304575	0.000000
mcf	23	0.310585	0.000000
raeke	0	0.288986	0.000000
raeke	1	0.284196	0.000000
raeke	2	0.281497	0.000000
raeke	3	0.252867	0.000000
raeke	4	0.229346	0.000000
raeke	5	0.244166	0.000000
raeke	6	0.225728	0.000000
raeke	7	0.226465	0.000000
raeke	8	0.239325	0.000000
raeke	9	0.246822	0.000000
raeke	10	0.249818	0.000000
raeke	11	0.253463	0.000000
raeke	12	0.270548	0.000000
raeke	13	0.274398	0.000000
raeke	14	0.279668	0.000000
raeke	15	0.254562	0.000000
raeke	16	0.251344	0.000000
raeke	17	0.284687	0.000000
raeke	18	0.289623	0.000000
raeke	19	0.295497	0.000000
raeke	20	0.298485	0.000000
raeke	21	0.285403	0.000000
raeke	22	0.300037	0.000000
raeke	23	0.302036	0.000000
semimcfecmp	0	0.206800	0.000000
semimcfecmp	1	0.203639	0.000000
semimcfecmp	2	0.201368	0.000000
semimcfecmp	3	0.182311	0.000000
semimcfecmp	4	0.167255	0.000000
semimcfecmp	5	0.176423	0.000000
semimcfecmp	6	0.164788	0.000000
semimcfecmp	7	0.165132	0.000000
semimcfecmp	8	0.173354	0.000000
semimcfecmp	9	0.178149	0.000000
semimcfecmp	10	0.180279	0.000000
semimcfecmp	11	0.182719	0.000000
semimcfecmp	12	0.194398	0.000000
semimcfecmp	13	0.196550	0.000000
semimcfecmp	14	0.200477	0.000000
semimcfecmp	15	0.183487	0.000000
semimcfecmp	16	0.181187	0.000000
semimcfecmp	17	0.203513	0.000000
semimcfecmp	18	0.206593	0.000000
semimcfecmp	19	0.211182	0.000000
semimcfecmp	20	0.214251	0.000000
semimcfecmp	21	0.204286	0.000000
semimcfecmp	22	0.216635	0.000000
semimcfecmp	23	0.218998	0.000000
semimcfksp	0	0.282633	0.000000
semimcfksp	1	0.265818	0.000000
semimcfksp	2	0.262180	0.000000
semimcfksp	3	0.252808	0.000000
semimcfksp	4	0.228548	0.000000
semimcfksp	5	0.258947	0.000000
semimcfksp	6	0.237481	0.000000
semimcfksp	7	0.215756	0.000000
semimcfksp	8	0.252396	0.000000
semimcfksp	9	0.237905	0.000000
semimcfksp	10	0.239841	0.000000
semimcfksp	11	0.240444	0.000000
semimcfksp	12	0.282021	0.000000
semimcfksp	13	0.268263	0.000000
semimcfksp	14	0.278321	0.000000
semimcfksp	15	0.270541	0.000000
semimcfksp	16	0.267129	0.000000
semimcfksp	17	0.292885	0.000000
semimcfksp	18	0.276843	0.000000
semimcfksp	19	0.271680	0.000000
semimcfksp	20	0.275735	0.000000
semimcfksp	21	0.265318	0.000000
semimcfksp	22	0.276648	0.000000
semimcfksp	23	0.278990	0.000000
semimcfmcf	0	0.299739	0.000000
semimcfmcf	1	0.298494	0.000000
semimcfmcf	2	0.295640	0.000000
semimcfmcf	3	0.280561	0.000000
semimcfmcf	4	0.255082	0.000000
semimcfmcf	5	0.273434	0.000000
semimcfmcf	6	0.250310	0.000000
semimcfmcf	7	0.252639	0.000000
semimcfmcf	8	0.267756	0.000000
semimcfmcf	9	0.274851	0.000000
semimcfmcf	10	0.276669	0.000000
semimcfmcf	11	0.279442	0.000000
semimcfmcf	12	0.289029	0.000000
semimcfmcf	13	0.291265	0.000000
semimcfmcf	14	0.294457	0.000000
semimcfmcf	15	0.278276	0.000000
semimcfmcf	16	0.276851	0.000000
semimcfmcf	17	0.296533	0.000000
semimcfmcf	18	0.299506	0.000000
semimcfmcf	19	0.302091	0.000000
semimcfmcf	20	0.304207	0.000000
semimcfmcf	21	0.297743	0.000000
semimcfmcf	22	0.305703	0.000000
semimcfmcf	23	0.306423	0.000000
semimcfraeke	0	0.290669	0.000000
semimcfraeke	1	0.281803	0.000000
semimcfraeke	2	0.281034	0.000000
semimcfraeke	3	0.286836	0.000000
semimcfraeke	4	0.261391	0.000000
semimcfraeke	5	0.286014	0.000000
semimcfraeke	6	0.261208	0.000000
semimcfraeke	7	0.238317	0.000000
semimcfraeke	8	0.278200	0.000000
semimcfraeke	9	0.257281	0.000000
semimcfraeke	10	0.258264	0.000000
semimcfraeke	11	0.258747	0.000000
semimcfraeke	12	0.300413	0.000000
semimcfraeke	13	0.293079	0.000000
semimcfraeke	14	0.263378	0.000000
semimcfraeke	15	0.294184	0.000000
semimcfraeke	16	0.291643	0.000000
semimcfraeke	17	0.307800	0.000000
semimcfraeke	18	0.303437	0.000000
semimcfraeke	19	0.287223	0.000000
semimcfraeke	20	0.290233	0.000000
semimcfraeke	21	0.280048	0.000000
semimcfraeke	22	0.293065	0.000000
semimcfraeke	23	0.295132	0.000000
semimcfvlb	0	0.254235	0.000000
semimcfvlb	1	0.271881	0.000000
semimcfvlb	2	0.273592	0.000000
semimcfvlb	3	0.223575	0.000000
semimcfvlb	4	0.202958	0.000000
semimcfvlb	5	0.217073	0.000000
semimcfvlb	6	0.198553	0.000000
semimcfvlb	7	0.224628	0.000000
semimcfvlb	8	0.211305	0.000000
semimcfvlb	9	0.250229	0.000000
semimcfvlb	10	0.251559	0.000000
semimcfvlb	11	0.249591	0.000000
semimcfvlb	12	0.228976	0.000000
semimcfvlb	13	0.235262	0.000000
semimcfvlb	14	0.283648	0.000000
semimcfvlb	15	0.220399	0.000000
semimcfvlb	16	0.217675	0.000000
semimcfvlb	17	0.236701	0.000000
semimcfvlb	18	0.243590	0.000000
semimcfvlb	19	0.275051	0.000000
semimcfvlb	20	0.277639	0.000000
semimcfvlb	21	0.268893	0.000000
semimcfvlb	22	0.280206	0.000000
semimcfvlb	23	0.282057	0.000000
spf	0	0.193615	0.000000
spf	1	0.190748	0.000000
spf	2	0.189012	0.000000
spf	3	0.173447	0.000000
spf	4	0.159866	0.000000
spf	5	0.168509	0.000000
spf	6	0.157497	0.000000
spf	7	0.157707	0.000000
spf	8	0.165514	0.000000
spf	9	0.170015	0.000000
spf	10	0.171694	0.000000
spf	11	0.173517	0.000000
spf	12	0.183250	0.000000
spf	13	0.185029	0.000000
spf	14	0.188729	0.000000
spf	15	0.174807	0.000000
spf	16	0.172659	0.000000
spf	17	0.190979	0.000000
spf	18	0.193399	0.000000
spf	19	0.197043	0.000000
spf	20	0.199725	0.000000
spf	21	0.191302	0.000000
spf	22	0.201214	0.000000
spf	23	0.203289	0.000000
vlb	0	0.265010	0.000000
vlb	1	0.261648	0.000000
vlb	2	0.268440	0.000000
vlb	3	0.232673	0.000000
vlb	4	0.208590	0.000000
vlb	5	0.220832	0.000000
vlb	6	0.212104	0.000000
vlb	7	0.207344	0.000000
vlb	8	0.226401	0.000000
vlb	9	0.230415	0.000000
vlb	10	0.237660	0.000000
vlb	11	0.241569	0.000000
vlb	12	0.245108	0.000000
vlb	13	0.253280	0.000000
vlb	14	0.261634	0.000000
vlb	15	0.229833	0.000000
vlb	16	0.231090	0.000000
vlb	17	0.262333	0.000000
vlb	18	0.270022	0.000000
vlb	19	0.271998	0.000000
vlb	20	0.275174	0.000000
vlb	21	0.264919	0.000000
vlb	22	0.279078	0.000000
vlb	23	0.281128	0.000000

